Location name,Amount spent (USD)
Abkhazia,≤100
Adjara,207
Guria,≤100
Imereti,235
Kakheti,≤100
Kvemo Kartli,≤100
Mtskheta-Mtianeti,≤100
Racha-Lechkhumi and Kvemo Svaneti,≤100
Samegrelo-Zemo Svaneti,152
Samtskhe-Javakheti,≤100
Shida Kartli,105
Tbilisi,902
