Page ID,Page name,Disclaimer,Amount spent (BRL),Number of ads in Library
301774903545521,Brasil Paralelo,Brasil Paralelo,25482,165
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,14616,338
159103797542,Greenpeace Brasil,Greenpeace Brasil,4889,238
121116005943892,Saúde Não Se Pesa,NOVO NORDISK FARMACÊUTICA DO BRASIL LTDA,4641,3
104625758942119,Siga Antenado,"ASSOCIACAO ADMINISTRADORA DA FAIXA DE 3,5 GHZ - EAF",4411,26
239665829565195,Cidade de São Paulo,Pago por Prefeitura de SP,4174,95
105527742878890,Prefeitura do Recife,Prefeitura do Recife,3268,26
112830251033781,Tiger,GRUPO HEINEKEN,3155,1
416907625028840,Governo do Estado de Minas Gerais,Governo de Minas Gerais,3064,4
171169022896525,Guaraná Antarctica,Ambev,2042,1
101189854802059,Revista Oeste,Revista Oeste,1930,9
255804437808407,Vale,Vale,1747,4
106558185227603,BP Select,Brasil Paralelo Entretenimento e Educação S/A,1244,38
228909183838663,Fundação Demócrito Rocha,Ismael Pereira Da Costa,965,9
1534982756793690,Foodvisor,These ads ran without a disclaimer,962,5
1706482512937484,Bruno Engler,Deputado Estadual Bruno Engler,844,1
176740279057602,CDL De Belo Horizonte,CAMARA DE DIRIGENTES LOJISTAS DE BELO HORIZONTE,834,7
833053646745836,Kim Kataguiri,MBL,813,13
101230328792183,Portal Concursos & OAB,PORTAL CURSOS PREPARATORIOS E OAB LTDA,812,152
465235726843103,Ambev,Ambev,793,1
109918909035681,Cerveja Brahma Oficial,Ambev,792,1
108742321417244,Gerson Aragão,SCIREJUS APLICATIVOS JURIDICOS LTDA,781,99
220346131312219,Ministério Público do Trabalho,Ministério Público do Trabalho,672,2
108817465317741,Camila Dias,These ads ran without a disclaimer,638,71
330379553673497,Oxfam Brasil,Oxfam Brasil,625,73
373178502706775,Colégio Marista Rosário,Colégio Marista Rosário,623,22
151756254136,Enel Brasil,Enel Brasil,603,14
142099522556207,Weverton,Weverton Rocha,598,1
157982450937286,Senador Carlos Viana,Carlos Alberto Dias Viana,563,2
109354687306376,Instituto Conhecimento Liberta,Instituto Conhecimento Liberta,562,13
115558703488480,IDP Online,Instituto Brasiliense de Direito Publico,548,74
273642106068512,Paulo Alexandre Barbosa,Paulo Alexandre Pereira Barbosa,530,16
1767220630177139,Animal Equality Brasil,Animal Equality Brasil,527,4
1124473760957316,FS Fueling Sustainability,FS Fueling Sustainability,519,4
359119967506808,Colégio Marista João Paulo II,Colégio Marista João Paulo II,513,18
489012484462741,Abrasel,Abrasel,500,1
109272165397476,Gerson Aragao,SCIREJUS APLICATIVOS JURIDICOS LTDA,482,47
258088921369,TOTVS,TOTVS,479,5
288660317927031,Prefeitura Municipal de Araçatuba,PREFEITURA MUNICIPAL DE ARAÇATUBA,456,4
104738421003389,InvestNews BR,Easynvest,453,22
169743843175117,Bruno Ganem SP,Bruno Ganem,452,3
1211366248899077,Prefeitura de Duque de Caxias,Prefeitura de Duque de Caxias,428,24
101398412756810,Yuri Arruda,Yuri Arruda,423,4
1548396448770497,Prefeitura Municipal de Araxá,Prefeitura de Araxá,416,6
534805630341699,Idecan Oficial,"INSTITUTO DE DESENVOLVIMENTO EDUCACIONAL, CULTURAL E ASSISTENCIAL NACIONAL",415,6
110225312350543,Nova Escola,Associação Nova Escola,414,20
224777780881144,Visão Mundial,Visão Mundial,399,19
7970426802,WWF-Brasil,WWF-Brasil,398,30
391175961040598,ADE SAMPA,ADE SAMPA,392,10
109226467222782,Brasil Sem Medo,Brasil Sem Medo,382,72
113165042099382,Brasil 61,Brasil 61,370,10
165175370206522,Citi Brasil,Citi Brasil,365,2
333720355130,Petrobras,Petrobras,363,26
251235795032635,Itamar Borges,Itamar Borges,362,29
187970114581051,Anistia Internacional Brasil,Anistia Internacional Brasil,350,46
115811301935382,Analice Fernandes,Analice Fernandes,342,2
142073912632259,Carlos Giannazi,Deputado Carlos Giannazi,334,5
367980806622995,Bruna Furlan Deputada Estadual,Bruna Furlan,333,34
100261572206297,Coronel Assis,Jonildo Jose de Assis,326,1
145608108896911,Frente Parlamentar da Agropecuária - FPA,Instituto Pensar Agropecuária,325,7
380752075612906,Deputado Cezar,Antonio da Rocha Marmo Cezar,301,10
1437843656540112,Lucas Sanches,Lucas Promessia,298,4
167035830067775,Prefeitura de Canoas,PREFEITURA DE CANOAS,286,2
114466848198702,Brasil News,Francine De Almeida Viana Pereira,285,16
107388422238271,Chapa 2 - Bouret Presidente,Carlos Eduardo de Almeida Bouret,283,29
330151147049122,Edilson Mougenot Bonfim,These ads ran without a disclaimer,278,26
302194117017560,Ocupação Cultural Jeholu,These ads ran without a disclaimer,266,47
105520569004820,Absolar Comunica,Associação Brasileira de Energia Solar Fotovoltaica,263,6
212423668965384,Heitor Schuch,Heitor Schuch,261,28
131030111692902,Cirion Brasil,Cirion Brasil,258,4
104298494763365,Renata Bravo,Renata Costa Bravo Oliveira,254,6
554540954593203,Raízen,These ads ran without a disclaimer,253,2
267918733707038,Eduardo Ricatto,Carlos Eduardo Ricatto,250,10
239977579362882,Blue3,Blue3 Investimentos,241,5
348704312899125,foconofato,FOCO NO FATO,241,16
485038291601083,Colégio Marista Ipanema,Colégio Marista Ipanema,237,29
185500178231142,Governo do Maranhão,Governo do Estado do Maranhão,234,2
1578235319127195,Seiko Brasil,ORIENT RELOGIOS DA AMAZONIA LTDA,234,9
441602952530407,Colégio Marista Assunção,Colégio Marista Assunção,231,29
100106159009340,Marcelo Messias,MARCELO MESSIAS,228,2
112611878134650,Nordeste Potência,Instituto ClimaInfo,228,3
112217593854223,Claudio Ferreira,Claudio Ferreira De Souza,224,4
669979576373645,Delegado Eduardo Boigues,Delegado Eduardo Boigues,222,18
287241588030040,Cidade de Presidente Prudente,Prefeitura Municipal de Presidente Prudente,222,13
106091268052699,Prefeitura de Diadema,Prefeitura de Diadema,218,4
952849801440316,Sergio Vidigal,Antônio Sergio Alves Vidigal,212,28
359656821563954,Geraldo Neto,Geraldo Neto Almeida,206,2
141670129347094,Elizeu Nascimento,Elizeu Nascimento,206,10
110627197066277,Leandra Prefeita,Leandra Guedes Ferreira,206,1
157964194719,Enel Clientes Brasil,Enel Brasil,205,3
1529249030683537,Secretaria de Assistência e Desenvolvimento Social da Bahia,These ads ran without a disclaimer,203,1
403991616637353,MEU TUDO,These ads ran without a disclaimer,202,1
139007399495933,Fundação SOS Mata Atlântica,FUNDACAO S.O.S. PRO-MATA ATLANTICA,202,6
1796853600564637,Jair Da Mendes Gomes,ADEJAIR SANCHES DE AGUIAR,199,3
889636981377556,Colégio Marista Santo Antônio,Colégio Marista Santo Antônio,198,12
241839765912021,Estratégia Concursos,ESTRATÉGIA CONCURSOS SA,197,2
