Page ID,Page name,Disclaimer,Amount spent (IDR),Number of ads in Library
23383061178,Prabowo Subianto,indonesia Adil makmur,21029813,11
101350709331663,G24News.tv,Yayasan Golkar Institut SPKP,17938464,276
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,17485285,19
1357693677594211,A Muhaimin Iskandar,Kebangkitan Bangsa,1850974,2
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,1715204,24
104830667806476,Melihat Indonesia,Melihat Indonesia,976180,57
143840239716746,Indozone.id,PT. INDOZONE MEDIA INDONESIA,956941,16
104054595928021,Bakti Untuk Rakyat,Bakti Untuk Rakyat,769826,6
104899195891472,Berita Ganjar Pranowo,Ganjar Nusantara Indonesia,678081,34
111864151754055,Esensi TV,Esensi Tv,618104,15
193237974052689,Partai Keadilan Sejahtera,Partai Keadilan Sejahtera,586455,2
104844282389488,Kelas Digital Marketing,Kelas Digital Marketing,495669,10
114400445304441,Suunto Diving,These ads ran without a disclaimer,469737,1
1408188616062841,Sofitel Bali Nusa Dua,Sofitel Bali Nusa Dua Beach Resort,360388,2
112376825007045,Dewi Juliani 2024,Dewi Juliani 2024,347968,11
642603442612516,Muktar Efendi Harahap,Muktar efendi harahap,341199,12
102656349157647,Tugimanisme,Tugimanisme,335918,24
173996829810061,Ryan F. Kono,"Ryan Fahrichsan Kono, B.Com",335328,2
107314345341621,Zakiyuddin Harahap,Zakiyuddin harahap,333263,12
292939164731691,Relawan Herviano,Relawan Herviano,330621,12
103581752405141,Sobar Harahap,Sobar Harahap,285334,5
120493494629294,Pikiran Rakyat,"Aditya Riantiko Akbar, ST",247517,2
118734481202493,,Dwi Wantoro,230858,13
101674375744514,Media Cuan,Ipta Apipah,220869,8
104427162506872,Fakta Anies,Fakta Anies,220215,15
104513285970973,,Dwi Wantoro,202608,2
116937558047898,,Dwi Wantoro,195265,2
110314634068233,Fadilah Bisnis,Fadilah Bisnis,192071,5
103974322620939,Kominfo Trenggalek,Anggianto,188235,6
110865154735990,Koran Harian Tanah Air,Muhammad Miftakhunnaim,186689,14
