Location name,Amount spent (EUR)
Central Finland,189
Central Ostrobothnia,≤100
Etelä-Savo,≤100
Kainuu,≤100
Kymenlaakso,149
Lapland (Finland),102
North Karelia,≤100
Northern Ostrobothnia,295
Ostrobothnia (region),126
Pirkanmaa,419
Pohjois-Savo,154
Päijät-Häme,179
Satakunta,129
South Karelia,≤100
Southern Ostrobothnia,125
Southwest Finland,352
Tavastia Proper,133
Unknown,≤100
Uusimaa,1476
Åland Islands,≤100
