Location name,Amount spent (USD)
Chaouia-Ouardigha,104
Doukkala-Abda,116
Fès-Boulemane,191
Gharb-Chrarda-Béni Hssen,110
Grand Casablanca,622
Guelmim-Es Semara,≤100
Laâyoune-Boujdour-Sakia El Hamra,≤100
Marrakesh-Tensift-El Haouz,278
Meknès-Tafilalet,194
Oriental,193
Oued Ed-Dahab-Lagouira,≤100
Rabat-Salé-Zemmour-Zaer,289
Souss-Massa-Drâa,376
Tadla-Azilal,108
Tangier-Tetouan,284
Taza-Al Hoceima-Taounate,≤100
Unknown,≤100
