Page ID,Page name,Disclaimer,Amount spent (BRL),Number of ads in Library
1894520370802455,Governo do Brasil,Secretaria Especial de Comunicação Social -Governo do Brasil,60370,13
171169022896525,Guaraná Antarctica,Ambev,11755,2
104625758942119,Siga Antenado,Siga Antenado,9363,45
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,9182,167
241839765912021,Estratégia Concursos,ESTRATÉGIA CONCURSOS SA,5169,62
113507215403008,Câmara Municipal de São Paulo,Câmara Municipal de São Paulo,4919,21
159103797542,Greenpeace Brasil,Greenpeace Brasil,4810,226
255804437808407,Vale,Vale,4420,8
104625758942119,Siga Antenado,"ASSOCIACAO ADMINISTRADORA DA FAIXA DE 3,5 GHZ - EAF",4329,18
111498884648739,Instituto Cultural Vale,Instituto Cultural Vale,4137,5
112830251033781,Tiger,GRUPO HEINEKEN,3172,1
425215080864180,Pfizer Brasil,Pfizer,2523,2
333720355130,Petrobras,Petrobras,2312,12
416907625028840,Governo do Estado de Minas Gerais,Governo de Minas Gerais,1902,8
358687161234,Proteção Animal Mundial,Sociedade Mundial de Proteção Animal - WSPA BRASIL,1811,14
167035830067775,Prefeitura de Canoas,PREFEITURA DE CANOAS,1416,5
152338908863109,William Dornela,William Dornela,1317,101
101189854802059,Revista Oeste,Revista Oeste,1295,9
541089776080092,Sanofi Brasil,Thaina Souza De Campos,1075,15
115931765148387,Assembleia Legislativa de Minas Gerais,Assembleia Legislativa Do Estado De Minas Gerais,1007,15
239977579362882,Blue3 Investimentos,Blue3 Investimentos,963,5
534805630341699,Idecan Oficial,"INSTITUTO DE DESENVOLVIMENTO EDUCACIONAL, CULTURAL E ASSISTENCIAL NACIONAL",933,25
155201831260401,Pedro Uczai,Pedro Francisco Uczai,866,12
330379553673497,Oxfam Brasil,Oxfam Brasil,863,81
1211366248899077,Prefeitura de Duque de Caxias,Prefeitura de Duque de Caxias,852,28
163852833738546,Vinicius Camarinha,Vinicius Camarinha,848,50
360125334431298,Renova BR,ASSOCIAÇÃO RENOVA BR,839,22
109272165397476,Gerson Aragao,SCIREJUS APLICATIVOS JURIDICOS LTDA,833,19
101230328792183,Portal Concursos & OAB,PORTAL CURSOS PREPARATORIOS E OAB LTDA,800,337
273642106068512,Paulo Alexandre Barbosa,Paulo Alexandre Pereira Barbosa,790,8
196613427043958,Fiesp,FEDERACAO DAS INDUSTRIAS DO ESTADO DE SAO PAULO,780,23
224021551012451,Gerando Falcões,Gerando Falcões,764,74
110106808143124,Siricutico,Siricutico Oficial,722,5
102856342511936,ICL Notícias,Instituto Conhecimento Liberta,649,58
170238043113891,Professor Rômulo Passos,Romulo Silva Passos,615,33
198849783539777,Buscofem,Buscofem,593,1
163893463708223,Marcelo Vitorino,Vitorino & Mendonça,590,28
194918207213417,IMP Concursos,IMP Concursos,588,8
165175370206522,Citi Brasil,Citi Brasil,544,2
251235795032635,Itamar Borges,Itamar Borges,507,24
