Page ID,Page name,Disclaimer,Amount spent (TRY),Number of ads in Library
121443474562882,Fugo,These ads ran without a disclaimer,12852,3
115219274900927,Smatip1_cinar,Emrah Bilaloglu,4171,4
155567654495314,İhlas Vakfı,These ads ran without a disclaimer,3110,1
442270952898050,Ahmet Sel,Ahmet Sel,2843,2
111162852275902,Uluslararası Af Örgütü Türkiye Şubesi,Uluslararası Af Örgütü Türkiye Şubesi,1943,11
100964136258105,Erdoğan Çiftcioğlu,Erdoğan Çiftcioğlu,948,3
110471555281943,Poddy Türkiye,Poddy Türkiye,675,9
2460602023969969,Erhan Kılıç,Erhan Kılıç,601,1
103455542772773,Serbest Parti,Rahmi Mete Ay,568,5
144295649058307,Ekrem İmamoğlu,Ekrem İmamoğlu,549,3
821150371248664,Özgürlük Araştırmaları,Özgürlük Araştırmaları,549,4
199503873424371,KEMALİZM,Mehmet Erkul,531,1
122193617537005,Haberettr,HABERET MEDYA AJANSI VE PRODÜKSİYON LİMİTED ŞİRKETİ,506,1
426339260809702,Oğul Aktuna,Oğul Aktuna,404,1
187078624636671,Mesaj TV,Mehmet Erkul,402,1
210636876843,Türkiye Gençlik Birliği (TGB),Türkiye Gençlik Birliği-TGB,352,3
1389428918022204,Kanal 5 Türkiye,Kanal 5 Türkiye,346,10
114291218610934,Sabah,These ads ran without a disclaimer,340,2
120266711045676,Başka Açıdan Tv,Başka Açıdan TV,325,1
315051185723987,Gökyüzü Sanatsal İyilik Vakfı,These ads ran without a disclaimer,291,1
100675732413915,Anketci.Net,Anketci.Net,288,1
160299890701550,Zeydan Karalar,These ads ran without a disclaimer,285,1
160299890701550,Zeydan Karalar,Zeydan Karalar,266,1
199303673445174,Setur,These ads ran without a disclaimer,265,1
505757142770713,Rönesans Holding,Rönesans Holding Anonim Şirketi,264,9
220319391464566,Vahap Akay,Vahap Akay,262,1
226410901315304,Areda Survey,Areda Survey,258,12
334173760052896,Malatya Büyükşehir Belediyesi,HAKAN OPANOĞLU,250,1
102081045702842,Ozan Balık,Ozan Balik,236,2
106789305232883,وكالة الشرق الأوسط الإخبارية,وكالة الشرق الأوسط الإخبارية,219,9
2349136915368127,Yiğit Karakış,Yiğit Karakış,209,1
100831549358373,Ahmet ERGİN.,Ahmet Ergin,207,2
114593568340355,fatih_cagan,These ads ran without a disclaimer,205,1
114357406669727,ABB TV,Antalya Büyükşehir Belediyesi,183,3
1604958276192112,Alper Taban,Alper Taban,171,2
1776545895921237,Nedersiniz,Nedersiniz,164,6
639427466172742,Arkhé Project,Arkhé Project,159,1
