Page ID,Page name,Disclaimer,Amount spent (NOK),Number of ads in Library
14095969045,Fremskrittspartiet,Fremskrittspartiet,19492,8
329095637110085,FRANTZ AS,Frantz as,18910,104
135843375926,UNICEF Norge,UNICEF Norge,4233,30
46818767155,Miljøpartiet De Grønne - MDG,Miljøpartiet De Grønne,3749,52
111345183340,Fagforbundet,Fagforbundet,3346,6
203067569732001,Fellesforbundet,Fellesforbundet,3298,48
10953652930,Høyre,Høyre,2069,43
117726821605303,PBL,PBL,1772,38
171540532874418,Arbeiderpartiet i Bergen,Arbeiderpartiet i Bergen,1656,16
275389322558295,LOs sommerpatrulje,LO,1567,4
44960467949,Greenpeace Norge,Föreningen Greenpeace Norden,1486,17
171619972854769,Oslo Arbeiderparti,Oslo Arbeiderparti,1470,1
371106536283235,DAG OG TID,Dag og Tid AS,1469,6
102264419459588,Akershus Høyre,Akershus Høyre,1433,5
322525743444,Get Inspired,These ads ran without a disclaimer,1296,2
113275862050709,Næringslivets Hovedorganisasjon,Næringslivets Hovedorganisasjon,1290,43
21603349508,NOAH - for dyrs rettigheter,NOAH - for dyrs rettigheter,973,1
101988883195978,Sandnes Høyre,Sandnes Høyre,925,2
198748346812235,Drammen Venstre,Drammen Venstre,914,18
100970626156019,Kent Ranum - Ordførerkandidat Høyre,Kent Ranum - Ordførerkandidat Høyre,891,3
623596214494727,Anima - Stopp dyremishandling,Anima - stopp dyremishandling,885,6
151608890040,Innlandet FrP,Innlandet FrP,782,2
110628757129572,LO Vestfold og Telemark,LO,734,8
609322219124074,Bærum MDG,Bærum Miljøpartiet de Grønne,632,10
200168040392101,Hustadvika kommune,These ads ran without a disclaimer,578,1
101815422763212,Emil Raaen - Ordførerkandidat Ap,Trondheim Arbeiderparti,534,3
1281475135310961,Sissel Knutsen Hegdal - ordførerkandidat Høyre,Sissel Knutsen Hegdal - ordførerkandidat Høyre,506,1
226417544192807,Tankesmien Agenda,Tankesmien Agenda,480,2
157929987567626,Oslo MDG,OSLO MILJØPARTIET DE GRØNNE,473,9
380405316155402,Stopp alzheimer og demens,Nasjonalforeningen for folkehelsen,465,6
189828081044593,MS-forbundet i Norge,Ms-forbundet,457,11
239677012734267,Fredrikstad Høyre,Fredrikstad Høyre,452,2
132368899297,Framtiden i våre hender,Framtiden i våre hender,443,2
110023678604857,Asker Venstre,Asker Venstre,406,12
103057921635136,Folkets Parti Bergen,Foreningen FNB Bergen,397,2
144754334087,Trøndelag Arbeiderparti,Trøndelag Arbeiderparti,396,14
20468812735,LO,LO,359,3
148389115200561,Kristiansand Venstre,Kristiansand Venstre,350,4
131631106897687,Øygarden FrP,Øygarden FrP,308,13
417968848252894,Besteforeldrenes klimaaksjon,Besteforeldrenes Klimaaksjon,304,4
711789545902081,Marit Vea,Oslo Venstre,302,9
153402168051875,Bergen Senterparti,Bergen Senterparti,300,6
675104515923877,Enebakk KrF,Enebakk KrF,287,2
153710294662597,Human-Etisk Forbund,Human-Etisk Forbund,284,4
60540214886,Lederne,These ads ran without a disclaimer,282,2
176175415825122,apotek.no,Apotekforeningen,274,20
125185750841432,LO Møre og Romsdal,LO,263,3
146731798709607,Bymiljølista i Fredrikstad,Bymiljølista i Fredrikstad,250,2
133640403364515,Næringsforeningen Haugalandet,Næringsforeningen Haugalandet,244,9
139630365693,Drammen FrP,Drammen Fremskrittsparti,239,3
100231879042950,Fylkesordførerkandidat Niklas Memic-Eriksen - FrP,Fylkesordførerkandidat Niklas Memic-Eriksen - FrP,237,2
249604098385716,Stortingsrepresentant Erlend Wiborg,Stortingsrepresentant Erlend Wiborg,237,2
187160647980979,Troms og Finnmark Høyre,Troms og Finnmark Høyre,234,5
104701569617247,Arbeid & Inkludering,Arbeid & Inkludering,233,2
186245021399622,Agder Senterparti,Agder Senterparti,229,2
157803497575876,NHO Reiseliv,NHO Reiseliv,227,9
100588890043714,Bodø FrP,Bodø FrP,226,3
136206693091663,Norges Fiskarlag,Norges Fiskarlag,219,15
351810391628079,Hallstein Bjercke,Oslo Venstre,208,4
166359316748710,Ørsta Høgre,Ørsta Høgre,208,1
119062344777724,Bjerke FrP,Bjerke FrP,200,3
217610311592724,Bærum Arbeiderparti,Bærum Arbeiderparti,200,1
120374971332864,Kagge Forlag,Kagge Forlag,199,1
781470095268908,Skien Venstre,Skien Venstre,199,2
110379452067671,Ullensakerkommune Blog,Ullensakerkommune Blog,197,3
212877289145936,Frøya Senterparti,Frøya Senterparti,196,5
117840771633607,Nittedal FrP,Fremskrittspartiet,193,6
119797291429215,RIO - en landsdekkende brukerorganisasjon på rusfeltet,RIO - en landsdekkende brukerorganisasjon på rusfeltet,192,1
1430303507191895,Stange FrP,Stange FrP,186,2
329215143807272,Trondheim Høyre,Trondheim Høyre,184,3
298357179829,Trondheim Arbeiderparti,Trondheim Arbeiderparti,180,4
458126690922579,Rødt Trøndelag,Rødt Trøndelag,175,6
103044219380073,Østfold Høyre,Østfold Høyre,172,1
131210924115622,Askøy24,Askøy24,171,2
764891286856218,Porsgrunn Arbeiderparti,Porsgrunn Arbeiderparti,169,5
180922468616209,Oslo SV,Oslo SV,167,1
111322125898812,Filter Nyheter,Filter Nyheter,162,7
105939782037295,Altinget.no,Altinget AS,159,2
146602872043355,Nordland fylkeskommune,Nordland fylkeskommune,156,5
196060713751352,LO Trøndelag,LO,151,1
103275892526625,Kjell Arne Hermansen - Drammen Høyre,Drammen Høyre,150,1
108203984145752,Kruse Larsen,Kruse Larsen,150,9
119878348024795,ULOBA,Uloba - Independent Living Norge,142,11
100722841311675,"Kristiansand Pensjonistparti - Barn, Familie og Pensjonist",Kristiansand Pensjonistparti,141,4
109076072177574,Stian Davies - fylkesordførerkandidat for Vestland Arbeidarparti,Vestland Arbeidarparti,137,2
193830890681005,Nittedal Senterparti,Nittedal Senterparti,129,3
105706168752816,NHO Geneo,NHO Geneo,124,5
2398568533531114,Velferdsmiks,NHO Geneo,121,14
102417312912641,Rikard G. Knutsen - FrP,Asker FrP,116,1
170653772985183,Bergen MDG,Miljøpartiet De Grønne Bergen,116,1
105060276260021,Tromsø FrP,Tromsø FrP,114,2
119258624775294,Agder Arbeiderparti,Agder Arbeiderparti,114,1
106716332332281,Njål Vigleik Grene-Johnsen,Njål Vigleik Grene-Johnsen,110,2
718942011483190,Aftenposten Historie,Aftenposten,109,3
109860455724197,Stavanger Høyre,Stavanger Høyre,103,1
385972382223617,"Ordførerkandidat Jens Aldo Carrizo-Nilsen , MDG","Ordførerkandidat Jens Aldo Carrizo-Nilsen , MDG",103,1
116313645108382,IFE - Institutt for energiteknikk,IFE - Institutt for energiteknikk,101,6
100696475439308,Ås Arbeiderparti - Ås Ap,Ås Arbeiderparti,≤100,1
173437119340296,Akershus Arbeiderparti,Akershus Arbeiderparti,≤100,2
126448980866214,Klassekampen,Klassekampen AS,≤100,1
229236417110530,Vestby Høyre,Vestby Høyre,≤100,1
164105576971498,Sandefjord Arbeiderparti,Sandefjord Arbeiderparti,≤100,1
121427227925706,Sandnes FrP,Sandnes Fremskrittsparti,≤100,1
