Page ID,Page name,Disclaimer,Amount spent (BRL),Number of ads in Library
1894520370802455,Governo do Brasil,Secretaria Especial de Comunicação Social -Governo do Brasil,71501,73
301774903545521,Brasil Paralelo,Brasil Paralelo,24886,290
145849575465679,Banco do Nordeste,Banco do Nordeste,21040,7
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,5291,87
159103797542,Greenpeace Brasil,Greenpeace Brasil,4702,144
255804437808407,Vale,Vale,4506,4
111498884648739,Instituto Cultural Vale,Instituto Cultural Vale,4302,4
196452727048562,Governo do Rio Grande do Sul,SECRETARIA DE COMUNICAÇÃO,3666,2
113507215403008,Câmara Municipal de São Paulo,Câmara Municipal de São Paulo,2821,10
1549054225424161,Eduardo Moreira,Instituto Conhecimento Liberta,2680,50
104468732666664,Booksseek,These ads ran without a disclaimer,2396,2
141627992572943,Budweiser,Ambev,2392,6
101189854802059,Revista Oeste,Revista Oeste,2302,48
333720355130,Petrobras,Petrobras,2277,11
157912844276400,Governo da Bahia,Governo da Bahia,2164,46
316828035004008,Tribunal Superior Eleitoral (TSE),Tribunal Superior Eleitoral (TSE),2024,7
534805630341699,Idecan Oficial,"INSTITUTO DE DESENVOLVIMENTO EDUCACIONAL, CULTURAL E ASSISTENCIAL NACIONAL",1439,25
175804982467404,Safernet Brasil,Safernet Brasil pago com créditos de anúncio do Facebook,1428,3
250305668489402,Professor Kenny,These ads ran without a disclaimer,1355,10
107893559005753,Juliano Augusto,These ads ran without a disclaimer,1349,6
110190561574954,Inst. Conhecimento Liberta,Instituto Conhecimento Liberta,1305,72
508695495823045,Assembleia Legislativa do Maranhão,Assembleia Legislativa do Maranhão,1234,1
185500178231142,Governo do Maranhão,Governo do Estado do Maranhão,1185,15
118558464851986,ACTbr,ACTbr,1149,5
105527742878890,Prefeitura do Recife,Prefeitura do Recife,1145,22
329948620416635,Marcelo Cid Heráclito Queiroz,Marcelo Cid Heráclito Queiroz,1136,6
159103797542,Greenpeace Brasil,Greenpeace Brasil,1114,18
1594613884123934,IDIB,INSTITUTO DE DESENVOLVIMENTO INSTITUCIONAL BRASILEIRO - IDIB,1098,7
115558703488480,IDP Online,Instituto Brasiliense de Direito Publico,1035,91
330379553673497,Oxfam Brasil,Oxfam Brasil,1034,78
394623300572500,Febraban Tech,Febraban Tech,980,6
196638160529871,Sinait -  Sindicato Nacional dos Auditores Fiscais do Trabalho,Sinait -  Sindicato Nacional dos Auditores Fiscais do Trabalho,949,13
105617889174934,Fashionobsidians,These ads ran without a disclaimer,938,3
263563620333111,Eduardo Braga,Eduardo Braga,878,5
105821366170914,PT - Partido dos Trabalhadores,Partido dos Trabalhadores,800,15
110225312350543,Nova Escola,These ads ran without a disclaimer,777,4
441467489336861,Prefeitura de Sinop,Prefeitura Municipal de Sinop,765,5
541089776080092,Sanofi Brasil,Sanofi Brasil,696,9
102773638649611,Bruno Pereira,These ads ran without a disclaimer,685,14
360125334431298,Renova BR,ASSOCIAÇÃO RENOVA BR,674,40
172537086199806,Sebrae Tocantins,Sebrae Tocantins,653,2
267918733707038,Eduardo Ricatto,Carlos Eduardo Ricatto,604,6
109382592189917,Petrick lima,These ads ran without a disclaimer,595,6
485434228470137,Tenente Coimbra,Deputado Estadual Tenente Coimbra,592,4
101230328792183,Portal Concursos & OAB,PORTAL CURSOS PREPARATORIOS E OAB LTDA,588,59
198849783539777,Buscofem,Buscofem,585,3
107926805666853,Cinema Tool,These ads ran without a disclaimer,557,4
101878279594629,LabelBeautys,These ads ran without a disclaimer,556,1
800191420076446,Paulo Mansur,Paulo Mansur,552,4
168865359819628,NOVO 30,Partido Novo,539,18
109243215854131,Fábio Núñez Novo,Fábio Núñez Novo,539,3
169743843175117,Bruno Ganem SP,Bruno Ganem,525,13
465235726843103,Ambev,Ambev,517,2
224777780881144,Visão Mundial,Visão Mundial,517,11
1643319649240021,PSD Paraná,PSD Paraná,514,5
113165042099382,Brasil 61,Brasil 61,510,2
1211366248899077,Prefeitura de Duque de Caxias,Prefeitura de Duque de Caxias,491,13
