Page ID,Page name,Disclaimer,Amount spent (CAD),Number of ads in Library
194782249201,Canadian Association of Petroleum Producers (CAPP),Canadian Association of Petroleum Producers,14681,60
116568687987919,No Merger,No Merger,9929,140
186062823629,Québec sans tabac,Conseil québécois sur le tabac et la santé,4020,6
2112106495731697,Wild First,Canadian Coastal Research Society,3210,13
203652059653094,Government of British Columbia,Government of British Columbia,2005,17
113297740077607,Canadian Energy Centre,Canadian Energy Centre,1586,86
1097840090260804,National Police Federation,National Police Federation,1249,83
844239722367708,Innovative Medicines Canada / Médicaments novateurs Canada,Sussex Strategy Group,1173,3
154462904588700,Enbridge Gas,Enbridge Gas,1153,66
6319213302,Heart & Stroke,Heart & Stroke,1121,1
428551390928740,Fondation Rideau Hall Foundation,Rideau Hall Foundation,1020,8
115835521825983,UNHCR Canada,UNHCR Canada,1001,104
112554280322795,Kivalliq Hydro-Fibre Link,Kivalliq Hydro-Fibre Link,918,4
6695079125,TD,TD Bank Canada,904,18
139019864276,Oxfam Canada,Oxfam Canada,897,59
107670711947328,Only One CA,"Only One, Inc.",835,23
6095483909,Canadian Taxpayers Federation,Canadian Taxpayers Federation,820,49
172145722975250,PressProgress,PressProgress,778,69
197337921788,Dying With Dignity Canada,Dying With Dignity Canada,739,56
117109432079,CAMH Foundation,CAMH Foundation,658,45
109045051805492,Made The Canadian Way,Canadian Energy Centre,656,4
274877362536876,CUPE BC,CUPE BC,640,17
625254780822339,CUPE Manitoba,CUPE MB,632,11
404950259547092,Scarborough Health Network Foundation,SHN with Facebook ad credits,526,20
633812813408377,Elections Canada,Elections Canada,525,12
176256900912,Saskatchewan Party,The Saskatchewan Party,452,15
39315431246,Fair Vote Canada/Représentation équitable au Canada,Fair Vote Canada/Représentation équitable au Canada,443,6
1547351742002843,Recovery Capital Summit- Overcoming Addiction,Giuseppi Ganci,432,7
689157954518219,Danielle Smith,United Conservative Party,432,2
114849617772737,Care2 Canada,Press Pause Collective,431,8
107385241806,Plan International Canada,Plan International Canada,430,66
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,407,41
33730130515,Metro Vancouver,Metro Vancouver,389,26
600199730040379,David Eby,BC New Democrat Caucus,344,1
168617319831578,Nature Canada,Nature Canada,339,2
247550302115830,Elections Saskatchewan,Elections Saskatchewan,339,3
426142360767608,United Way Simcoe Muskoka,United Way Simcoe Muskoka,329,11
19750184960,Greenpeace Canada,Greenpeace Canada,323,183
185413851479580,New Brunswick Health Council / Conseil de la santé du Nouveau-Brunswick,New Brunswick Health Council / Conseil de la santé du Nouveau-Brunswick,323,4
121455674601185,The Manitoba Teachers' Society,The Manitoba Teachers' Society,321,6
263417217038472,Forest Products Association of Canada,Forest Products Association of Canada,321,15
111064284385333,Notjustajob.ca,NotJustAJob.ca,318,12
1736390716652713,Open Doors Canada,Open Doors Canada,316,2
100372613401225,BC Council of Forest Industries,BC Council of Forest Industries,316,48
167800183238142,YourAlberta (Government of Alberta),Government of Alberta,305,4
35715544220,Stand.earth,Stand.earth,295,4
54125409458,Oxfam-Québec,Oxfam-Québec,294,12
104386908631938,Pathways Alliance,Pathways Alliance,290,6
7522587804,Green Party of Ontario,Green Party of Ontario,285,4
144225175632966,Monte McNaughton,Lambton-Kent-Middlesex Progressive Conservative Association,283,1
102794729214729,Avoid the Shock,Insurance Bureau of Canada,278,7
256219551228579,CUPE 905,CUPE 905,264,1
101488322839614,Selam Debs - The Antiracism Course,Selam Debs-The Antiracism Course,264,35
177741812241442,SCFP-Québec,le SCFP,257,16
110647840532680,Merge Mayor,These ads ran without a disclaimer,255,1
281999881613,World Vision Canada,World Vision Canada,253,5
1583430205202800,City of Toronto,City of Toronto - Your Local Government,242,1
158469129085,TVO,TVO Today,218,1
150435931672156,Élections Québec,Élections Québec,207,20
1530293140634544,"No Options, No Choice","No Options, No Choice Project",205,4
21751825648,Justin Trudeau,Liberal Party of Canada | Parti libéral du Canada,203,71
105754167560390,Sumofus Canada,SumOfUs,202,1
14742445214,BC Green Party,BC Green Party,191,29
106360778489053,Fuelling Canada,Canadian Gas Association,189,65
106917558391358,Alliance Nouvelles voies,Pathways Alliance,183,2
156235841087715,FTQ,FTQ,179,5
90032605269,UHN Foundation,UHN Foundation,175,29
222039741253078,CUPE Saskatchewan,CUPE Saskatchewan,168,13
100999094747422,Land Needs Guardians,Land Needs Guardians,166,4
121818350969,AUPE - Alberta Union of Provincial Employees,Alberta Union of Provincial Employees,162,37
183326331693112,Manitoba Federation of Labour,Manitoba Federation of Labour,161,10
127923173900910,Ontario Federation of Agriculture,Ontario Federation of Agriculture,160,9
256967407720183,LEO,Léger,159,22
259187344111223,Coastal First Nations,Coastal First Nations,155,99
619390841527511,CUPE 5430,CUPE 5430,151,15
102862259754198,MS.ThingsIsee,KELLY-ANN P JONES,143,4
233017897569896,Emplois en régions,Emplois en régions,142,15
335316996546813,Nova Scotia Department of Health and Wellness,Government of Nova Scotia,142,1
214866875236330,PROMIS,Promis Immigration,141,15
211536155525838,ICI Estrie,ICI Estrie,139,47
149637145096756,Conservative Party of BC,Conservative Party of British Columbia,139,6
1847922035424580,Mary Ng,"Mary Ng, MP",138,1
187805263715,RÉZO,RÉZO,136,5
386234648495459,Home Care Ontario,Home Care Ontario,128,6
113451888040685,KW Energy Home Services,KW Energy Home Services,128,4
1533253713597302,Elisabeth Léger,Elisabeth Leger,120,4
1391594234280994,"Liquor, Gaming and Cannabis Authority of Manitoba","Liquor, Gaming and Cannabis Authority of Manitoba",115,8
272357666146552,PSAC National Capital Region | Région de la capitale nationale de l'AFPC,PSAC National Capital Region | Région de la capitale nationale de l'AFPC,103,4
106183171866567,Fairness for Drivers,Fairness for Drivers,101,7
145280685523934,DesignTO,DesignTO,101,3
123235041462,The Fraser Institute,Fraser Institute,≤100,10
