Page ID,Page name,Disclaimer,Amount spent (IDR),Number of ads in Library
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,18424080,12
23383061178,Prabowo Subianto,indonesia Adil makmur,14734382,6
102712985995817,Sobat Airlangga Hartarto,Aditia Ramdani,3366675,71
104622532469179,Populis,Aditia Ramdani,1483087,30
106883058905796,Tanda Seru,Aditia Ramdani,1243947,27
101428652793656,Readktif,Aditia Ramdani,1195042,24
197545083607941,Harian Kompas,Harian Kompas,1182664,26
101203454841155,Kota Kite,Prayogo,1054939,8
109803598510146,Satochi - Solusi Pengobatan Diabetes Terbaik Indonesia,These ads ran without a disclaimer,646799,5
193237974052689,Partai Keadilan Sejahtera,Partai Keadilan Sejahtera,639357,3
102317908914727,Climate Justice Indonesia,Climate Justice Indonesia,563196,2
102672669369785,Suara Akar Bawah,Suara Akar Bawah,477072,12
101285652874555,Zahni Hafizh Atsari,Partai Solidaritas Indonesia,471930,2
1408188616062841,Sofitel Bali Nusa Dua,Sofitel Bali Nusa Dua Beach Resort,414650,2
104054595928021,Bakti Untuk Rakyat,Bakti Untuk Rakyat,413806,13
101679818973699,Sahabat Ganjar Pranowo,John Kamnahas,401657,14
105818752347206,Teman Airlangga Hartarto,Aditia Ramdani,351686,5
444318475704011,Yayasan Bangun Kecerdasan Bangsa,Yayasan Bangun Kecerdasan Bangsa,340530,16
813887722072071,Yayasan Pundi Amal Bakti Ummat,Yayasan Pundi Amal Bakti Ummat,316652,22
107314345341621,Zakiyuddin Harahap,Zakiyuddin harahap,293672,12
112376825007045,Dewi Juliani 2024,Dewi Juliani 2024,286885,12
120493494629294,Pikiran Rakyat,"Aditya Riantiko Akbar, ST",268484,1
695424653897661,Satia Chandra Wiguna,Partai Solidaritas Indonesia,246910,1
112747985087445,Kartika Store,These ads ran without a disclaimer,213837,1
882638978454921,Raja Juli Antoni,Raja Juli Antoni,206427,3
338740510222539,"Rohmat Marzuki, S.Hut - Sarjana Kehutanan Mbangun Deso",Rohmat Marzuki,206272,6
110865154735990,Koran Harian Tanah Air,Muhammad Miftakhunnaim,187340,27
109793991710079,Jane Natalia Suryanto,Jane Natalia Suryanto,167999,4
101760624522103,DPP Banteng Muda Indonesia,Farid Wahyudi,127637,12
1690573611256871,Pemerintah Kota Manado,Bryan Sumilat,113081,2
103974322620939,Kominfo Trenggalek,Anggianto,111581,2
1160674184085116,"I G N Kesuma Kelakan,ST.,M.Si",Ign Kesuma Kelakan,108937,2
109862298415389,GoDaddy Studio,These ads ran without a disclaimer,108502,3
197930674140927,Gerindra Jawa Tengah,Azka Najib,107397,1
107241861191421,Ilmu Tambang,Ilmu Tambang,104337,4
109083348423534,Untuk Rakyat,Muhammad Miftakhunnaim,102240,12
39253583478,PDI Perjuangan,Muhammad Miftakhunnaim,100200,10
104054595928021,Bakti Untuk Rakyat,Fahmi Husaini Sanum,88748,2
102433052498102,Customer service140,These ads ran without a disclaimer,82559,1
127232094369851,Sayed Abubakar A. Assegaf - Fanspage,Sayed Abu Bakar Abdullah,78627,10
111805655036485,Humas DPRD Pati,Aditya Rachmat Pamungkas,76369,3
92211844395,Suara Merdeka Network,Youlanda,68993,1
108156498584853,Tetap Puan,Marabunta Family Cyber,68191,4
108346091544917,Katalis IA,IA-CEPA ECP Katalis,65525,1
173776079818775,Saiful Mujani,Saidiman,64423,1
109283518770825,Sulis Store,These ads ran without a disclaimer,56044,1
544107539358354,"Dr. H. Rusman Ya'qub, SPd, MSi",Rusman Yaqub,54801,13
248242682390831,IMA MAHDIAH,Bayu Wicaksono,52889,2
111705291366075,Sobat Erick Thohir,Antonius Maghu Ate,51185,2
105301502507763,Salma Shopp,These ads ran without a disclaimer,47071,1
101171689515424,Pasha Ismaya Sukardi - fanpage,Pasha Ismaya Sukardi,46718,1
104059522383148,Golkar Bangka Barat,Golkar Bangka Barat,45174,2
102176125918052,Sahabat Jane,Sahabat Jane,43500,1
102273039070802,Info Terkini,Muhammad Miftakhunnaim,43082,6
109602578087867,Peci Batik Jogokariyan,These ads ran without a disclaimer,41643,5
110368964786452,Kemajuan Bersama,Muhammad Miftakhunnaim,41554,4
902672103219521,Dr.Christian Widodo,Christian Widodo,40450,2
108791055091382,"Ferdiansyah, SE",Ferdiansyah,39478,2
314205292747611,Sahabat Abraham Liyanto,Yesenia Irene Liyanto,39413,1
105359335395173,Arif Priambodo,Arif Priambodo Baedowi,38028,2
642603442612516,Muktar Efendi Harahap,Muktar efendi harahap,34651,2
106253264560859,Air Kami,Air Kami,29208,5
105511122295964,"Muhammad Syauqie., S.Hut",Iwang Mujiono,28814,1
112289955044276,Infopaser.id,Infopaser.id,28567,2
112417251582480,APEL - Aplikasi Pemenangan Eksekutif & Legislatif,APEL - Aplikasi Pemenangan Eksekutif & Legislatif,28010,2
312490859193724,mensbatik,Bayu Setayudha,27523,5
100879728277263,100 Juta Like Fans Berat Jokowi-Ahok,H. Dimjati,26268,1
1766105710290235,Dr. Andreas Hugo Pareira,Dr. Andreas Hugo Pareira,25593,1
108319338132401,Nandang Sutisna,Nandang Sutisna,23288,2
102332655592625,BidikNews24.com,BidikNews24.com,22267,33
108695584343029,Baik Untuk Kita,Muhammad Miftakhunnaim,21278,2
101076948451651,Masa Depan Kita,Muhammad Miftakhunnaim,21093,2
101801699177654,Muhamad Sodikin,Saepujaman,20938,1
108571334357297,Melangkah Lebih Baik,Muhammad Miftakhunnaim,20824,2
110100218339060,Wahai Ibu Pertiwi,Muhammad Miftakhunnaim,20820,2
102497641558430,Indonesia Tolak HOAX,Muhammad Miftakhunnaim,20807,2
100359258525418,Pemulihan Lebih Baik,Muhammad Miftakhunnaim,20663,2
753113741702235,Tomy Andri Zulpa,Tomy Andri Zulpa,19605,3
104843487722931,Portal Islam id,Portal Islam ID,19469,1
111967013731903,Goldwind,These ads ran without a disclaimer,15260,1
103795325039609,Vevoo,These ads ran without a disclaimer,15260,2
138564054486639,Voilà Ai Artist,These ads ran without a disclaimer,15260,2
725505594135727,Adventure Escape,These ads ran without a disclaimer,15260,1
768187943579533,KORMI Provinsi Jawa Barat,These ads ran without a disclaimer,14581,1
164800207258203,SUARANTB.com,SUARANTB.com,13423,1
106425435251572,Jenggala.id,Unggul Hadamean Panggabean,12882,1
103411659195911,JIMAT,Arik Luviani Putri Yasa,12203,2
111038061415914,rima.ginanjar,These ads ran without a disclaimer,11542,1
756567881057213,Airlangga Hartarto,Airlangga Hartarto,8780,1
109256524011547,Friends of Palestine,These ads ran without a disclaimer,4404,1
107201140790723,CHD,These ads ran without a disclaimer,4401,1
102158046158942,Kennedyenlacalle,These ads ran without a disclaimer,2380,1
103597027708447,SuperPlanet Games,These ads ran without a disclaimer,1649,1
100414042188357,Fendy Pratama,Fendy Pratama,1577,1
105050674724076,Golkar Kota Dumai,Golkar Kota Dumai,1370,1
101801902859718,setiawan_projonagoro,These ads ran without a disclaimer,847,1
103789762224168,Xender emmanuel the  Internet Analyst,These ads ran without a disclaimer,232,1
102276972492018,Areng Permana,Areng Permana,≤100,1
96222644025,Sacramento Kings,These ads ran without a disclaimer,≤100,1
435272526866135,North American Kurdish Alliance - NAKA,These ads ran without a disclaimer,≤100,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
