Page ID,Page name,Disclaimer,Amount spent (NOK),Number of ads in Library
135843375926,UNICEF Norge,UNICEF Norge,16150,23
132368899297,Framtiden i våre hender,Framtiden i Våre Hender,1772,36
20468812735,LO,LO,1433,17
10953652930,Høyre,Høyre,1306,1
198148715581,Vestfold og Telemark FrP,Vestfold og Telemark FrP,1208,3
44960467949,Greenpeace Norge,Föreningen Greenpeace Norden,1062,48
623596214494727,Anima - Stopp dyremishandling,Anima - stopp dyremishandling,1043,4
109668258634924,Fylkesordførerkandidat Per Olav Skurdal Hopsø,Trøndelag Arbeiderparti,776,2
46818767155,Miljøpartiet De Grønne - MDG,Miljøpartiet De Grønne,724,2
119797291429215,RIO - en landsdekkende brukerorganisasjon på rusfeltet,RIO - en landsdekkende brukerorganisasjon på rusfeltet,691,2
798750773559841,Bufdir,"Barne-, ungdoms-, og familiedirektoratet",686,1
2398568533531114,Velferdsmiks,NHO Service og Handel,666,6
21967399403,Cappelen Damm,Cappelen Damm,570,4
87445018334,Nobel Peace Center,Nobel Peace Center,513,5
277788629092,Med Israel for fred (MIFF),Med Israel for fred (MIFF),502,1
176175415825122,apotek.no,Apotekforeningen,408,15
157475710986651,Kvinnegruppa Ottar,Kvinnegruppa Ottar landsstyret,375,3
1241838412569626,Novartis Norge,Novartis Norge AS,335,3
100722841311675,"Kristiansand Pensjonistparti - Barn, Familie og Pensjonist",Kristiansand Pensjonistparti,310,6
417968848252894,Besteforeldrenes klimaaksjon,Besteforeldrenes Klimaaksjon,294,6
111322125898812,Filter Nyheter,Filter Nyheter,270,4
186626994701210,Forbundet for Ledelse og Teknikk (FLT),Forbundet for Ledelse og Teknikk (FLT),265,7
156202914404133,Minerva,Mediehuset Minerva,260,3
300127442096,Norske Kvinners Sanitetsforening,Norske Kvinners Sanitetsforening,250,1
102203325950193,Ingvild Lemme Kristiansen,Stendi,245,14
380405316155402,Stopp alzheimer og demens,Nasjonalforeningen for folkehelsen,232,2
108106430662575,Suscon As,Ronny Grindstein,213,3
371106536283235,DAG OG TID,Dag og Tid AS,208,1
109908791410782,Dugnad for menneskerettigheter,Dugnad for menneskerettigheter,198,1
34448777123,Haugesund Venstre,Bjørn Gunnar Husby,190,3
120374971332864,Kagge Forlag,Kagge Forlag,175,2
105939782037295,Altinget.no,Altinget AS,168,2
107411260903386,Emyze. All in for less.,These ads ran without a disclaimer,163,5
434795296969547,Karmøylista,Karmøylista,155,4
156545564365962,Stavanger Arbeiderparti,Stavanger Arbeiderparti,144,1
110834997110171,Det Gode Testament,These ads ran without a disclaimer,130,1
