Page ID,Page name,Disclaimer,Amount spent (INR),Number of ads in Library
251462618328947,Air India,These ads ran without a disclaimer,578234,1
103704155350118,Gates Foundation India,The Bill & Melinda Gates Foundation,424161,10
102377305543409,AITC Meghalaya,Indian Political Action Committee,142731,257
294493857651676,Rahul Gandhi,Indian National Congress,127521,27
21169267101,Give,Give,94914,71
986478178136878,BJP Tripura,Bharatiya Janata Party,81548,50
1521106071438318,CMO Chhattisgarh,IVS Corporation,81332,7
215654715566983,"Department of Sports and Youth Services, Government of Odisha","Department of Sports and Youth Services, Government of Odisha",68026,6
100240102800860,Gorakhpur-Faizabad Graduate MLC Candidate - Prof. Dr. Sheo Mohan Singh,International Centre for Stem Cells Cancer and Biotechnology,33106,38
105671775473178,Jan Suraaj,Jan Suraaj,30686,54
107395897271506,Kutumb,Swatantra Verma,29774,34
100626912687369,Kai Yerisi Karunadigagi - ಕೈ ಏರಿಸಿ ಕರುನಾಡಿಗಾಗಿ,Kai Yerisi  Karunadigagi,25470,14
109986065209042,Mera Apna Rahul,MeraApnaRahul,20456,141
791496597580042,Miracles Academy Of Arts & Media Pvt.Ltd.,Miracles Academy Of Arts & Media Pvt.Ltd.,18191,1
109354741887336,Udhay Anna - உதய் அண்ணா,Politicode,15880,22
104516512296314,Kartikeya Sharma,Adv Tech,14377,16
270666596375251,Jhatkaa.org,Jhatkaa.org,13959,36
174283119250672,Save the Children India,Bal Raksha Bharat,11880,43
104211439033799,Jagane Kavali,Jagane Kavali,11808,34
138927162813391,Dailyhunt,Verse Innovation Pvt. Ltd.,11093,18
326102339565,Oxfam India,Oxfam India,10897,5
107864648831408,Nammavar Kamal Haasan,Nammavar kamal hassan,10410,17
568928239883450,The Times Of A Better India,The Times Of A Better India,10133,2
296002831234834,Swapnil Kothari,Swapnil Kothari,9869,1
104878157547649,HNagesh.official,HNagesh.official,9817,42
184278081698180,Ashok Gehlot,Ashok Gehlot,9539,1
140862006084399,Dr. Ranjit Patil,Saineel Sopan Patole,9186,25
295405070641302,Balraj Kundu,Pankaj Sharma,8942,19
165714096933078,Piyush Goyal,Piyush Goyal,8793,3
102106021886833,A K Sharma,Harish Sahrawat,8573,9
479998865355592,Aditya Birla Group,Aditya Birla Group,8229,3
389078238327802,Morpheus Dare To Dream,These ads ran without a disclaimer,8135,16
109707661884154,Indian Compass,theindiancompass.com,7204,30
327120054405346,Jagananna ki Thoduga,Jagan Anna ki Thoduga,7039,33
265195530302394,Balasaheb Thorat,Inspire,6824,7
605390272841833,Shrirang Appa Barne,Abhay Balu Ahire,6685,12
953600271404690,BJP Meghalaya,Bharatiya Janata Party,6543,18
1785302198354679,Dr. Somendra Tomar,Somendra Singh,6174,30
109520038590381,Dhiraj Lingade,Dhiraj Rambhau Lingade,6125,15
30290552843,Greenpeace India,Greenpeace India Society,5849,55
426954117660096,Indian National Congress - Tripura,Indian National Congress - Tripura,5772,11
1680683398814436,Raj Niwas Pan Masala,These ads ran without a disclaimer,5500,2
1559211387686845,Log 9 Materials,Log 9 Materials Scientific Private Limited,5457,5
113541631336757,Conman Conrad,Conman Conrad,5412,15
1535221630039925,Dr. Bhagwat Karad,Bhagvat Kisanrao Karad,5124,1
113394921261975,Sabala Mela,Sabala Mela,5077,40
108861325372008,Bharat Bhagya Vidhata,BharatBhagyaVidhata,4949,8
206756829376811,BJP Delhi,BJP Delhi,4889,19
103782051383159,School of Politics,School of Politics,4732,25
132495066874513,GAIL (India) Limited,social cloud ventures,4700,2
2078242259060363,Kukufm,Mohana Saha,4635,20
102099855874205,40% Sarkara - 40% ಸರ್ಕಾರ,40percentsarkara,4556,21
592025620827002,Choudhary Lal Singh,Divya Suraj Partap Singh,4556,2
201141296623500,Prakash Koliwad,DesignBoxed,4537,28
100328978216424,"Fight Pollution, Not Plastics",Nitesh Singh,4278,7
109759257551393,Pro Punjab Tv,Himanshu Saggi,4148,20
245786875629380,"Minister for IT, Telangana","Minister for IT, Telangana",4146,2
160271429148070,Vikram Goud,Pavan Kumar,4106,4
106621365518121,Shyam Prajapati,Shyam Prajapati,4106,12
102218576103904,Badlaav ki Aandhi Priyanka Gandhi,Badlaav Ki Aandhi Priyanka Gandhi,4082,86
117618883484005,संजयराव तायडे पाटील,संजयराव तायडे पाटील,4000,2
107395897271506,Kutumb,Kutumb App,3946,3
107622510642297,आपला माणूस सत्यजीत - Satyajeet Tambe Fan Club,Outstretch Analytics and Media,3877,4
109076322510196,Saviour Education Abroad,Saviour Education Abroad OPC Pvt Ltd,3821,26
505327936635830,Ashok Chandak,Coceptual Media,3761,46
1859731077596094,Ranjit Patil for Amravati Graduate,Saineel Sopan Patole,3726,18
111527528465749,Rao Prem Singh,Sachin Sharma,3695,12
110115671863420,Kacche Din,Kacche Din,3646,16
155184094662465,Kesineni Nani,Srinivas Kesineni,3620,5
104719664464698,Prashasnik Gurukul,Shraddha Singh,3620,7
285029500623,CARE India,CARE India,3614,24
228661333934484,Bikram Singh Majithia,Shiromani Akali Dal,3614,2
347337386104390,Rama Chandra Yadav,B Ramachandra,3588,4
1382300511994686,Bhupendra Singh,Entertainment Chacha,3584,1
411129449009589,K.C. Venugopal,K.C.Venugopal,3540,9
1510631479236816,Hawa Badlo,social cloud ventures Pvt Ltd,3517,1
132689140088396,smilefoundation,Smile Foundation,3513,6
109759257551393,Pro Punjab Tv,Pro Punjab Tv,3413,13
108366798238330,Haryana Affordable Housing Scheme,Arpit Mittal,3383,2
113914497400326,Baba Gazi Dass Ji Club Register Roper-PUNJAB,Devinder Singh Bajwa,3279,3
669198336772807,Audible,These ads ran without a disclaimer,3234,1
457851894657063,BYOH Rishta - Uttarakhand Matrimonial Service  ब्योह रिश्ता,PSL SOLUTIONS,3233,8
102112998968049,भाषण कला स्पेशल,Pavankumar Dadasaheb Jadhav,3216,2
466642616726169,Parul University,Parul University,3197,5
1433526693616228,Himachali Rishta - हिमाचली रिश्ता डॉट कॉम,Himachali Rishta - हिमाचली रिश्ता डॉट कॉम,3156,7
109108857431254,Citizen Saikat Chatterjee,Pratima Barman,3111,8
102029621784239,Dhareppa Thakkannavar,Dhareppa Thakkannavar,3111,1
112751670430195,CN Ramamurthy,CN Ramamurthy,3107,4
114905439949088,Karuna Ashok Chandak,Coceptual Media,3027,17
100214898257722,Bhak Budbak - भक बुड़बक,bhakbudbak.com,3010,66
1987488401557504,Mahathugbandhan - महाठगबंधन,Mahathugbandhan - महाठगबंधन,2998,16
216506801885954,Pankaj Chaudhary,Yash Bagh,2984,13
746568209028564,Dr. Basu Eye Hospital,Dr. Basu Eye Hospital,2975,4
20386543316,WWF-India,Mukesh Nauhwar,2949,1
1783001841927248,Nutan Odisha,Niti Pollsters Private Limited,2931,9
109772347318584,Khotikarok Modi,Khotikarok Modi,2929,3
101512282514626,Pintu Sarkar,Pintu Sarkar,2908,8
101538858448134,The Summer News,Gagandeep Singh,2884,22
102781925497507,Karpagam Hospital,Karpagam hospital,2703,12
107414168269023,Telangana Atma Gouravam,telanganaatmagouravam.com,2572,24
105509495777453,సాలు దొర సెలవు దొర,selavudora.com,2565,25
104052753400618,Union Bank of India,Goldmine Advertising Limited,2495,4
109485930750665,Agni Herbbals,C Rajivkannu,2492,6
251971332383556,Yashveer Shoora,Mukesh Kumar Yadav,2487,4
1757441471197224,Hardik Patel,Hardik Patel,2457,9
405969939428653,Mukharochak,These ads ran without a disclaimer,2451,2
100579481678679,Kailash Mishra,Kailash Kumar Mishra,2449,16
107703715465727,Hyderabad E-Prix,These ads ran without a disclaimer,2440,2
33497111948,Child Rights and You,Child Rights and You,2414,10
1530456743864870,Dr Subedar shahapur,Shubham Kumar Gupta,2374,8
109354741887336,Udhay Anna - உதய் அண்ணா,Udhay Anna - உதய் அண்ணா,2365,4
148931718592314,Tarun Chugh,Adv Tech,2363,3
288147017999361,Naini Rajender Reddy,Naini Rajender Reddy,2323,2
