Location name,Amount spent (EUR)
Carlow,≤100
Cavan,≤100
County Clare,≤100
County Cork,446
County Laois,≤100
County Leitrim,≤100
County Longford,≤100
County Louth,154
County Mayo,112
County Meath,153
County Monaghan,≤100
County Offaly,≤100
County Tipperary,148
County Westmeath,≤100
Donegal,120
Dublin,1406
Galway,242
Kerry,126
Kildare,167
Kilkenny,≤100
Limerick,171
Roscommon,≤100
Sligo,≤100
Unknown,≤100
Waterford,106
Wexford,113
Wicklow,130
