Page ID,Page name,Disclaimer,Amount spent (RON),Number of ads in Library
1058116737612843,USR,Uniunea Salvați România,36498,4
990747367737692,Cătălin Drulă,Uniunea Salvați România,27880,12
181375448581167,Partidul Naţional Liberal,Partidul Național Liberal,3555,8
321890494859228,Vlad Gheorghe,GHEORGHE VLAD-DAN,1528,83
163943696987223,Ziarul Puterea,Ziarul Puterea,1454,37
178362315106,European Parliament,European Parliament,1160,7
686190454826244,Declic,Declic,791,121
1122653111147741,Genesis Athens,Genesis Athens,603,2
102601499822802,RMDSZ,RMDSZ,568,10
1395939193764858,Marcel Ciolacu,Partidul Social Democrat,478,5
1133289623473565,Lucian Patrascu,Partidul Social Democrat,471,4
494469087244449,Eugen Tomac,Eugen Tomac,407,2
207741001672,Speranta pentru Romania,Speranta pentru Romania,402,6
1504323906337545,Litere.net,litere.net,375,2
1559885467641191,Râul Alb,Râul Alb,375,4
114319753592403,AFACERI.news,Horia-Marius Bogdan,365,7
108295090637741,ASAP România,Fundatia The Institute,355,3
731035500293728,Siegfried Muresan,Siegfried Muresan,351,2
175293925828191,Kelemen Hunor,RMDSZ,334,4
2546711162025064,Politice.net,politice.net,324,2
176989973158138,Guvernare.net,Guvernare.net,319,3
360828814115641,Asociatia Slujire Crestina,Asociatia Slujire Crestina,304,5
620083298402659,Bogdan Trif,Turcanu Catalin Nicolae,300,1
123526378261795,Stiri Locale,Stiri Locale,293,3
113009310432947,Cheșa Ilie,Chesa Ilie,281,4
697451833786949,Mihai Polițeanu,POLITEANU MIHAI-LAURENTIU,261,4
1408452646080627,Marius Screciu,SCRECIU MARIUS-VASILE,259,2
101254968456255,Călin Gheorghe Maties-senator,Calin-Gheorghe Maties,252,3
1592660281028385,USR Bihor,USR Bihor,244,2
100348189494015,Robert Vitoș,Robert Vitos,244,1
149371012371397,Newsweek Romania,Newsweek Romania,233,3
112664490103704,Salvăm România,Salvăm România,211,1
1728943890687875,USR Mureș,Uniunea Salvați România - Filiala Județeana Mures,211,3
1780528075550888,USR Vrancea,Uniunea Salvați România - USR,211,1
110665943772240,Virgil Pirvulescu,Virgil Pirvulescu,210,1
1723480164579572,USR Brașov,USR Brașov,198,2
458397014327039,Adrian Mocanu,Adrian Mocanu,183,2
111994375162231,Sondaje Dambovita,Media Flux Dâmbovița SRL,182,3
200504554237674,USR Teleorman,USR Teleorman,175,1
111190480252428,Radu Molnar,Radu Iulian Molnar,170,10
101340741758468,Radu Pescar,Pescar Radu Mircea,165,7
1738339926491503,Silviu Dehelean,Silviu Dehelean,164,1
341037705981172,Humanitas,Humanitas,162,7
174434106304018,USR Galați,USR Galați,161,10
