Page ID,Page name,Disclaimer,Amount spent (GBP),Number of ads in Library
100771226087265,Susie's Tips,Susie's Tips,16232,14
311627208673,WWF UK,WWF UK,7682,86
102639461303190,Fair Pay For All,Fair Pay For All,6508,208
7715002593,UNICEF UK,Unicef UK,4492,98
7214031395,Oxfam Great Britain,Oxfam Great Britain,3728,46
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),2114,23
9250349228,Greenpeace UK,Greenpeace UK,1921,51
104259838288065,Independent Monitoring Authority,Independent Monitoring Authority,1765,12
25749647410,The Labour Party,The Labour Party,1687,707
514212165305248,Leigh Day,Leigh Day,1642,52
841894835830532,Electoral Commission UK,Electoral Commission UK,1369,48
10677003998,Shelter,Shelter,1293,220
799576543492660,The Week Junior,The Week Junior,1221,36
348366988862054,Oxfam Campaigns,Oxfam Great Britain,949,15
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,923,14
35671512696,World Animal Protection UK,World Animal Protection UK,864,41
7043497714,Christian Aid,Christian Aid,832,39
19895907944,CAFOD,CAFOD,711,42
175316065881756,How to Waste Less Scotland,How to Waste Less Scotland,705,2
139695000173,Good Energy,Good Energy,681,21
121936349543,World Vision UK,World Vision UK,666,58
7527864602,WaterAid UK,WaterAid UK,656,62
109602554296513,Your Funded Energy Solution,Huw John Llewellyn,651,23
360322167647280,"Mayor of London, Sadiq Khan",The Greater London Authority,644,18
10499876484,Compassion in World Farming,Compassion in World Farming,642,57
107310464728068,Britain Remade,BRM Futures Limited,625,32
101602743218479,Stop It Now! UK and Ireland,"Stop It Now! UK and Ireland, The Lucy Faithfull Foundation",617,14
13047522725,Crimestoppers,Crimestoppers,599,77
59367068326,The Ramblers,The Ramblers,584,7
177855115588808,The Week UK,The Week UK,551,26
117476785190,Save the Children UK,Save the Children UK,493,28
47612991154,Dignity in Dying,Dignity in Dying,486,10
40409120801,Refugee Council,Refugee Council,465,12
220543443746,International Rescue Committee - UK,International Rescue Committee UK,437,35
1375275242695056,National Crime Agency,National Crime Agency,419,57
37981137361,The Children's Society,The Children's Society,412,55
358706239805,Scope,Scope,408,3
200006375787,38 Degrees,38 Degrees,408,37
34044296391,Surfers Against Sewage,Surfers Against Sewage,406,81
1586251881644270,Keir Starmer,The Labour Party,404,412
1660600037490738,Guardian Labs,Guardian Labs,365,29
195754307110390,Right To Life UK,Right To Life UK,359,18
122052607808255,CAGE,CAGE,357,3
55984857501,Open Doors UK & Ireland,Open Doors with Brother Andrew,353,78
260012884055691,Metropolitan Police Service,Metropolitan Police Service,319,18
101958682650112,ESG UK,Energy Saving Grants,319,62
116625838402686,FareShare,FareShare,316,21
264444526901270,Human Aid & Advocacy,Human Aid & Advocacy,305,3
143837658998810,WWT,Wildfowl and Wetlands Trust,299,8
175338329150218,Help For Heroes,Help for Heroes,299,109
169042736456594,All Out,All Out,298,13
358126247463,Speech and Language UK,Speech and Language UK,297,7
208573062515662,Freedom from Torture,Freedom from Torture,291,79
18044497940,Plan International UK,Plan International UK,284,40
21242962092,ClientEarth,ClientEarth,282,18
274651352565844,Oltco Ltd,Oltco Ltd,280,113
200480966638039,Supremacy 1914,These ads ran without a disclaimer,258,2
246872175166,Action Against Hunger UK,Action Against Hunger UK,239,90
108951391565231,Help to Heat,Huw John Llewellyn,215,14
158077247591710,Refuge,Refuge,215,7
401847960644025,Extinction Rebellion UK,Extinction Rebellion,209,53
18168505158,The Woodland Trust,Woodland Trust,209,17
