Page ID,Page name,Disclaimer,Amount spent (PYG),Number of ads in Library
1468570519872644,Santiago Peña,PRANA SA,19508457,44
196599783696918,Efrain Alegre,Comunicá,2825595,119
266016903502005,Senador Carlos Gómez Zelada,Senador Carlos Gómez Zelada,2762248,12
110447625137045,Pilar Callizo,PautaPY,2129841,6
532716330164048,Sole Núñez,Sole Núñez,1447622,36
132554373464255,La Nación,Nación Media,807375,10
1310731702357133,GEN,GEN,759219,5
242118359309178,Ricardo Estigarribia,Ricardo Estigarribia,691106,23
124625661665046,Patrick Kemper,Patrick Paul Kemper Thiede,557526,8
114979542421407,Kattya González,Kattya Mabel Gonzalez Villanueva,532557,1
103771265752808,Vysokolán,Stephan Vysokolán,498915,12
153958777947957,Paulo Reichardt,Paulo Reichardt,481210,14
430961180344844,EVER VILLALBA,Ever Federico Villalba Martinez,473246,4
532716330164048,Sole Núñez,PautaPY,462811,2
1011833908887463,Atilio Alegre,IMAGEN DE GOBIERNO,461101,9
483666425147964,Richard Ramirez,Richard Ramirez,451013,12
241512319274531,Sixto Pereira,Sixto Pereira,450008,3
102109369350535,Christa Rivas,Christa Violeta Rivas Caballero,442991,3
105796025619350,Tati Giménez Diputado 2023,Tati Giménez Diputado 2023,414678,10
100490136261426,María Cristina Campuzano Senadora,María Cristina Campuzano Senadora,404917,3
1547194582252394,Denis Lichi,Global Agencia,394553,16
1692624097481207,Mujeres GANAR,Mujeres GANAR,382620,8
105052422297773,Pedrito Gómez,Maria Jose Castillo Vega,378015,16
118397948223791,Oscar Tuma,Óscar Luis Tuma Bogado,365394,47
1810962229216340,Fidel Zavala,Laura Lorena Meaurio Paniagua,361533,14
325540631525675,En La Tecla,En la Tecla,351766,8
107104641909575,Rubén Rubin,Rubén Rubin,325314,2
102917519228790,Bruno Defelippe,PautaPY,297422,3
106257452820864,Tito Saguier,PautaPY,264605,5
114556537799812,Victor Hugo Forneron Gobernador,Jorge Sanchez,263247,1
1608625919447826,Blanca Ovelar Senadora Nacional,Blanca Ovelar Senadora Nacional,257619,8
100778482648263,Cerini 2023,DGWorld Consultoría Digital,247198,5
113351910838827,Alma Cívica,Alma Cívica,238928,14
111912341409356,Centinela del Norte,Centinela del Norte,229214,7
