Page ID,Page name,Disclaimer,Amount spent (JPY),Number of ads in Library
101793092394959,東京都民生児童委員連合会（都民連）,東京都民生児童委員連合会,85582,5
1904070096535109,スマート選挙,株式会社センキョ,67246,28
684161888345926,西日本新聞me,西日本新聞me,31321,23
108136530968730,おねがい社長！,These ads ran without a disclaimer,23259,4
475681929154100,国連UNHCR協会,国連UNHCR協会,19276,20
239558679475625,株式会社トマス技術研究所,Kenji Fukutomi,11955,10
579187028792625,社長と会社の手元現金を増やす仕組みづくりの専門家,社長と会社の手元現金を増やす仕組みづくりの専門家,9812,1
368859679966849,株式会社ラクス（中途採用）,These ads ran without a disclaimer,9757,4
200480966638039,Supremacy 1914,These ads ran without a disclaimer,7057,1
110236515788219,Toyo Gakuen University,Tetsuhito Aikawa,7006,1
115864264779759,ヒーローズコンバット II,These ads ran without a disclaimer,5860,1
208661552479830,日本財団,Shigeru Fujita,5222,9
344858169659481,衆議院議員 山崎誠（立憲民主党神奈川県第5区総支部長）,Makoto Yamazaki,5147,1
102468941548369,宮城県民共済,宮城県民共済,4761,4
110256441562343,Buzz_channel,These ads ran without a disclaimer,4622,1
890660391021011,Friendship forever,These ads ran without a disclaimer,3391,1
103096189394200,ラフィネ新卒採用,These ads ran without a disclaimer,2483,1
355771535030373,大人の健康応援生活,These ads ran without a disclaimer,2391,1
101047039224771,グランアッシュ八尾山本,These ads ran without a disclaimer,2254,1
104533215755145,ZOE_Japan,ZOE Japan,1946,3
1559490264356988,NPO法人有明支縁会,NPO法人有明支縁会,1536,1
134891377189030,浅野さとし応援団,さとし 浅野,1327,1
220640561639881,DJ団長 DJdanchou,These ads ran without a disclaimer,1287,2
2125756797694281,ニトリデコホーム,These ads ran without a disclaimer,1172,1
104274635265965,Hamasoooo,These ads ran without a disclaimer,956,2
189704924552265,井林たつのり（衆議院議員）,Tatsunori Ibayashi,805,1
101018912127857,ホワイトライン,These ads ran without a disclaimer,728,1
173765542675879,貿易と通関実務研究会,Toshiro Goto,494,1
100199881840737,Minghui Japan（ミンフイ　ジャパン）ー明慧日本,明慧日本,462,1
289931618238873,法輪功は素晴らしいですが、なぜ迫害されたのか,Luu Nga,461,2
103239522434941,マネーの館,These ads ran without a disclaimer,460,1
1677419399148240,たはら亮 後援会（朝霞市）,Ryo  Tahara,452,1
1579870735639750,N-pit仙台　エイチアイファクトリー,Hiroshi Ooyama,428,1
55852972334,University of Edinburgh Business School,These ads ran without a disclaimer,351,1
676655469036670,松下政経塾,松下政経塾,293,1
98673036962,ROLDA,These ads ran without a disclaimer,272,3
1672330153015605,透明アクリル業者票,アドアチーブ株式会社,188,1
104341405982762,AI+ Chat Assistant,These ads ran without a disclaimer,136,1
1506827479630328,สำนักงาน ป.ป.ช.,These ads ran without a disclaimer,132,1
256504371891671,the-issues.jp,株式会社issues,123,1
367279410055663,江田憲司　kenji Eda,These ads ran without a disclaimer,≤100,1
120716146283246,DiscoverNew.NZ,These ads ran without a disclaimer,≤100,1
148562291987208,ザ・ホワイトデンタルクリニック,These ads ran without a disclaimer,≤100,1
116355337718182,Moli lulu,These ads ran without a disclaimer,≤100,7
111461470471957,Eazy Property,These ads ran without a disclaimer,≤100,1
112743031728981,節税会計士タッキー-社長の社保負担軽減,These ads ran without a disclaimer,≤100,1
536262416434799,NewsPicks（ニューズピックス）,These ads ran without a disclaimer,≤100,1
105358418121058,マンガがうがう,These ads ran without a disclaimer,≤100,1
19746387261,Humane Society International,These ads ran without a disclaimer,≤100,1
100451933698060,AdVenture Communist,These ads ran without a disclaimer,≤100,1
104798447820369,Michyla Corban - Mrs New Zealand,These ads ran without a disclaimer,≤100,1
217519028785017,Nature Research Custom Media,These ads ran without a disclaimer,≤100,2
107990898754094,Moomoo Japan,These ads ran without a disclaimer,≤100,1
102211979093712,EdHeroes,These ads ran without a disclaimer,≤100,1
100374392742057,Weregreenly- Magazine,These ads ran without a disclaimer,≤100,4
107647258831836,Weregreenly- Magazine Page 3,These ads ran without a disclaimer,≤100,2
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,≤100,2
101302478014531,Global Alliance of Universities on Climate,These ads ran without a disclaimer,≤100,1
106882027720933,Ugreen_Us,These ads ran without a disclaimer,≤100,1
104099512361482,Funnies Now - Magazine,These ads ran without a disclaimer,≤100,1
101729342232032,Ukraïner / ウクライナー,These ads ran without a disclaimer,≤100,1
106604448597548,メチャカリ,These ads ran without a disclaimer,≤100,1
131189377574,MDPI,These ads ran without a disclaimer,≤100,1
108240971635234,Bettermanly - Magazine,These ads ran without a disclaimer,≤100,1
100172476278127,Easy Study,These ads ran without a disclaimer,≤100,1
