Page ID,Page name,Disclaimer,Amount spent (AUD),Number of ads in Library
9480502970,Greenpeace Australia Pacific,Greenpeace Australia Pacific,9820,164
177072498997234,NSW Electoral Commission,NSW Electoral Commission,5843,59
280130718768016,Public Service Association of NSW,Public Service Association of NSW,3156,16
44701328033,NSW Liberal Party,"Liberal Party of Australia, NSW Division",2624,34
105228161893855,Climate 200,Climate 200,2053,42
76212817063,CARE Australia,CARE Australia,1981,33
112133637214684,Doctors Without Borders / Médecins Sans Frontières (MSF),Médecins Sans Frontières Australia,1890,79
14193666340,Australian Conservation Foundation,Australian Conservation Foundation,1869,15
213476079972,Essential Workers Deserve Better,Mark Morey,1783,59
101589645013040,Thrive by Five,Thrive By Five,1587,18
107113675572590,Dirty Dozen,Solutions for Australia,1577,54
24495551981,The Greens NSW,The Greens NSW,1481,33
308746806571901,Advance Australia,Advance Australia,1391,81
10113538711,WWF-Australia,WWF-Australia,1294,6
92824008332,Plan International Australia,Plan International Australia,1280,20
107322365607487,SA Pulse Check,South Australian Opposition Leader,1279,4
200480966638039,Supremacy 1914,These ads ran without a disclaimer,1220,1
192946087555045,Insurance Council of Australia,Insurance Council Australia,1200,2
1776727752614025,Glencore,Glencore Australia,1177,8
447447719391089,Health Care Providers Association,Health Care Providers Association,1067,8
552968198133394,Peter Dutton,Peter Dutton MP,1041,16
24496278123,Unilever,Unilever ANZ,1014,2
234642499897373,Fire Brigade Employees' Union (FBEU),Fire Brigade Employees Union,971,4
495731404149305,Koffels Solicitors & Barristers,Koffels Solicitors and Barristers,968,12
682268945137255,Chris Minns,Chris Minns MP,884,12
494820897261439,Bank Australia,Bank Australia,875,46
262934517220161,Public Education Party,Public Education Party,853,2
89794331215,Oxfam,Oxfam Australia,838,80
1534982756793690,Foodvisor,These ads ran without a disclaimer,813,5
182564410468,Australia for UNHCR,Australia for UNHCR,782,167
105931422364976,Jacqui Scruby,Jacqui Scruby,687,22
101013236196328,Victoria Davidson for Lane Cove,Victoria Davidson,667,5
106572145637277,Helen Conway for North Shore,Helen Conway,639,6
492074414587353,Judith Hannan - Independent for Wollondilly & The Southern Highlands,Judith Hannan,627,28
8422338499,The Wilderness Society,The Wilderness Society,617,112
290700654767295,The Chamber of Minerals and Energy of Western Australia - CMEWA,The Chamber of Minerals and Energy of Western Australia,582,29
145347352187764,UN Women Australia,UN Women Australia,513,31
105140971475089,Chuffed.org - Australia,Chuffed.org,488,1
107643418822468,Responsible Vaping Australia,These ads ran without a disclaimer,483,6
341910905847062,Asylum Seeker Resource Centre (ASRC),Asylum Seeker Resource Centre (ASRC),482,15
352953834815624,Jason Wood MP,Jason Wood MP,454,7
362805317148988,Keith Pitt,Keith Pitt,419,3
453750595056,Cancer Council NSW,Cancer Council NSW,408,60
101934832754638,Joeline Hackman,Joeline Pty Ltd,407,9
125812604095801,Invasive Species Council,Invasive Species Council,401,64
111810787803576,Emergency Action Alliance,Emergency Action Alliance Limited,376,14
231341250224498,Australian Ethical Investment,Australian Ethical Investment,361,56
10852627380,World Animal Protection Australia,World Animal Protection Australia,357,22
149648047339,Save the Children Australia,Save the Children Australia,352,21
879712192044319,Animal Justice Party NSW,Animal Justice Party NSW,327,28
148286845351826,Women's Forum Australia,Women's Forum Australia,322,17
105193414903922,Australian Values,Department of Home Affairs,304,5
105348385388237,Senator Babet,Ralph E D Babet,294,10
694832627392516,Prime Super,Prime Super,285,152
272757739102,Engineers Australia,Engineers Australia,261,13
801533023293160,Binary,Gender Awareness Australia,258,30
159487260807787,Tindo Solar,Tindo Solar,248,2
1501550403427903,Senator Anthony Chisholm,Senator Anthony Chisholm,227,10
316480331783930,Australian Unions,Australian Unions,214,10
710266392358023,Future Super,Future Super,208,5
108381455902627,Australian Christian Lobby,Australian Christian Lobby,207,7
1606513883009154,Kerrynne Liddle - Liberal Senator for SA,Kerrynne Liddle - Liberal Senator for SA,207,5
345960425540557,The Climate Council,The Climate Council,204,3
205327792883589,Stuart Robert MP,Stuart Robert MP,199,5
129209787133659,NSW Nurses and Midwives' Association,NSW Nurses and Midwives' Association,199,19
105084998845350,BPH Energy,BPH ENERGY LTD,189,70
504855933190931,Time for Change - Change Aged Care,United Workers Union,189,47
495942030479550,Electoral Commission of South Australia,ECSA,186,1
2383045228374491,CPAC Australia,Conservative Political Action Network Ltd,180,19
149255515146524,Lock The Gate Alliance,Lock The Gate Alliance,178,9
146533948886081,Melissa Price MP,Melissa Price MP,175,2
1300759363397798,Terry Young MP,Terry Young MP,174,5
852683904851466,Lyndal Howison - Labor,NSW Labor,165,7
200819325600,ActionAid Australia,ActionAid Australia,164,14
424864151385105,Gavin Pearce MP,Gavin Pearce MP,163,2
108988681832210,Karen Freyer,Karen Freyer for Vaucluse,160,7
519600288380581,METRONET,METRONET,158,96
102311152687373,Michael Pilbrow - Labor for Goulburn,Michael Pilbrow - Labor for Goulburn,156,7
67258704085,"The University of Newcastle, Australia","The University of Newcastle, Australia",154,6
172381239442699,City of Parramatta,City of Parramatta,154,33
100356216050100,Family First Party Australia,Family First Party Australia Ltd,154,6
111577958275695,Better BeCause,Better BeCause,153,11
196586557019555,CPA Australia,CPA Australia,149,7
108371715306790,Katelin McInerney - Labor for Kiama,NSW Labor,148,1
206887666516310,Jordan Lane - For Ryde,"Liberal Party of Australia, NSW Division",141,3
101063326158536,Kellie Sloane - Liberal Candidate for Vaucluse,"Liberal Party of Australia, NSW Division",136,2
131417747597,Young LNP,Liberal National Party of Queensland,136,2
356113427813761,Kevin Hogan MP,Kevin Hogan MP,134,7
280996218747910,Tim Richardson,Tim Richardson,131,8
211584542832860,Nathaniel Smith MP,"Liberal Party of Australia, NSW Division",128,1
142560349088496,David Shoebridge,Senator David Shoebridge,123,3
1391345791086871,Jason Yat-sen Li MP,JASON YAT-SEN LI,121,74
1660905180833979,Parliament of Victoria,Parliament of Victoria,120,4
49453745631,Amnesty International Australia,Amnesty International Australia,111,17
1670517743250253,Save the Daintree Rainforest,Rainforest 4 Foundation Ltd,108,6
496808800856611,National Shooting Council,National Shooting Council,106,1
655944151127130,SBS Cantonese 廣東話節目,Special Broadcasting Service,103,11
191570179167,Catherine Hamlin Fistula Foundation,Catherine Hamlin Fistula Foundation,103,5
157481181070130,Indigenous Employment Australia,Access,102,36
952274664938382,Phillip Thompson OAM MP - Serving Our Community,Philip Bruce Thompson,≤100,1
2035354493371654,Craig Elliot - Labor for Tweed,Craig Phillip Elliot,≤100,1
144975872321975,Market Forces,Market Forces,≤100,51
948595148496917,Andrew Hastie,Andrew Hastie,≤100,2
211018298919743,Environmental Justice Australia,Environmental Justice Australia,≤100,8
120955261294684,David Pocock,DP Independent Pty Ltd,≤100,1
292873364640384,Mark Coulton MP,Mark Coulton MP,≤100,2
361491373921077,Solar Citizens,100% Renewable Community Campaign Public Fund,≤100,7
329777267205680,ACT Government,ACT Government,≤100,4
11775531229,The Chaser,These ads ran without a disclaimer,≤100,1
2063329587276680,Anika Wells MP,Anika Wells MP,≤100,4
141987795846694,Business SA,Business SA,≤100,2
102432805837895,Ethan Hrnjak for Wakehurst,The Greens NSW,≤100,4
172774889455415,Catholic Mission,Catholic Mission,≤100,2
104234157625422,The Centre For Public Integrity,Centre For Public Integrity,≤100,6
139174417547253,The Week on Wednesday,Benjamin John Davison,≤100,11
109309667225163,Flagstone Family Practice,These ads ran without a disclaimer,≤100,2
206759496177133,Ellen Sandell MP,Ellen Sandell MP,≤100,2
192720571652271,Refinery29 Australia,Pedestrian Group,≤100,2
266790296879,Bloomberg,These ads ran without a disclaimer,≤100,1
136441724510,Humane Society International Australia,Humane Society International Australia,≤100,34
13527056454,GetUp!,GetUp!,≤100,7
279645455502809,Ross Vasta MP,Ross Vasta MP,≤100,1
119931654696956,Victorian Greens,Victorian Greens,≤100,6
