Page ID,Page name,Disclaimer,Amount spent (CAD),Number of ads in Library
467348316733220,Tracy Gray,Team Tracy Gray,≤100,1
2035580169895290,Coastal GasLink Project,Coastal GasLink,≤100,1
104321259649840,CATIE,CATIE,≤100,17
200480966638039,Supremacy 1914,These ads ran without a disclaimer,≤100,1
1461479950753102,My Sea to Sky,My Sea to Sky,≤100,20
206962006904247,Le Grand Marché de Québec,Le Grand Marché de Québec,≤100,14
144941987247,UNICEF Canada FR,UNICEF Canada,≤100,8
372498358268,Manitoba NDP Caucus,Manitoba NDP Caucus,≤100,2
127881733920200,City of Vaughan,City of Vaughan,≤100,1
171838976178751,Canadian Women's Foundation,Canadian Women's Foundation,≤100,1
148668741848610,JSpaceCanada,Press Pause Collective,≤100,2
985797494956599,The News Forum,The News Forum,≤100,13
285539671502696,Juripop,JURIPOP F.A.N. CLINIQUE JURIDIQUE JURIPOP,≤100,1
134455149912301,Seva Canada,Seva Canada,≤100,3
111231197686977,The Breach,The Breach,≤100,4
117475525574,Saskatchewan New Democratic Party,the Chief Official Agent of the Saskatchewan NDP,≤100,1
261752512263,Canadian Red Cross,Canadian Red Cross,≤100,9
158328980872448,"Le Phare, Enfants et Familles","Le Phare, Enfants et Familles",≤100,1
105754167560390,Ekō Canada,Ekō,≤100,2
213972982110718,Terry Beech,"Terry Beech, MP for Burnaby North Seymour",≤100,23
1968451243484787,Brad Redekopp MP,Brad Redekopp MP,≤100,3
211536155525838,ICI Estrie,ICI Estrie,≤100,25
113444472016147,Saskatchewan Science Centre,Saskatchewan Science Centre,≤100,3
158474527574396,Martin G. Schulz & Associates Barristers & Solicitors,These ads ran without a disclaimer,≤100,2
316302965122489,Clean Energy Canada,Clean Energy Canada,≤100,3
362051477864388,Bureau d'audiences publiques sur l'environnement,Bureau d'audiences publiques sur l'environnement,≤100,7
510183342342621,Bell MTS,Lavanya Rajaian,≤100,2
49530722523,Ecojustice,Ecojustice,≤100,24
97884715512,Canadian Museum for Human Rights,Canadian Museum for Human Rights,≤100,1
714595698939267,TPC - Therapeutic Psilocybin for Canadians,Therapsil,≤100,13
101618231326148,Lab22 - Laboratoire d’innovations sociales et environnementales,Lab22 - Laboratoire d’innovations sociales et environnementales,≤100,4
249987823316,Association québécoise des organismes de coopération internationale (AQOCI),AQOCI,≤100,3
203135665808,Mississauga Parks & Recreation,City of Mississauga,≤100,5
1418631235069620,OneCity Vancouver,OneCity Vancouver,≤100,1
1589839557920915,National Disability Credit Alliance,National Disability Credit Alliance,≤100,1
114104888684854,Élections Ontario,Day Communications,≤100,1
108372001878238,Yannick Gagnon - député de Jonquière à l'Assemblée Nationale,Yannick Gagnon - Député de Jonquière à l'Assemblée nationale,≤100,1
141646062556362,Société de l’arthrite du Canada,Société de l’arthrite,≤100,1
106035455410094,Front étudiant d'action climatique,Front étudiant d'action climatique,≤100,2
106365669977985,Unpointcinq,Unpointcinq,≤100,3
168785293157001,St. Thomas Elgin General Hospital Foundation,St. Thomas Elgin General Hospital Foundation,≤100,2
156774011943056,Efficiency Canada,Efficiency Canada,≤100,9
214866875236330,PROMIS,Promis Immigration,≤100,17
7142486898,Dalhousie University,Dalhousie University,≤100,1
194198127284117,Genium360,Genium360,≤100,2
1694706720796851,Manitoba Pork,Manitoba Pork Council,≤100,9
1431603483720909,Fondation de l'Institut universitaire en santé mentale de Montréal,Fondation de l'Institut Universitaire de Santé Mentale à Montréal,≤100,7
2219543578096172,Mike Parker - HSAA President,Mike Parker - HSAA President,≤100,8
183409495103051,ESPACE Côte-Nord,ESPACE Côte-Nord,≤100,5
259282224084288,The Munk Debates,Munk Debates,≤100,17
447282598670187,Collectif pour un Québec sans pauvreté,Collectif pour un Québec sans pauvreté,≤100,2
560383650771503,Wayne Long,"Wayne Long, MP",≤100,2
25553935482,BC Liberal Party,BC Liberal Party,≤100,12
103953098817,The Stephen Lewis Foundation,The Stephen Lewis Foundation,≤100,4
19277141685,KAIROS: Canadian Ecumenical Justice Initiatives,Fahira Golich,≤100,2
202220023130891,Bell Canada,Bell Canada,≤100,4
559538724186536,Women's Interval Home of Sarnia Lambton,Women's Interval Home of Sarnia Lambton,≤100,4
367183183909976,Deaf Children Matter,Todd Churchill,≤100,2
103655764654302,Indigenous Leadership Initiative,The Indigenous Leadership Initiative,≤100,1
106680665635387,Workplace Research Northwest,Julia Whitney,≤100,2
198195040707,Projet Montréal,Projet Montréal,≤100,1
110676918090127,Kayande For Calgary Elbow NDP,Samir Kayande,≤100,14
1421785601451213,"Bob D'Eith, Maple Ridge-Mission",BC New Democrat Caucus,≤100,4
107500791481568,Kevin Falcon,BC Liberal Party,≤100,3
114104888684854,Élections Ontario,Elections Ontario,≤100,4
100642632975505,Marco LeBlanc,Marco Leblanc,≤100,2
1562316127378550,Faye Peterson House,Faye Peterson House,≤100,3
53321777320,Coeur + AVC,Coeur + AVC,≤100,24
46085362644,Regional Municipality of Wood Buffalo,Regional Municipality of Wood Buffalo,≤100,2
101265712581252,Eicervconom,These ads ran without a disclaimer,≤100,7
160220461386,Academos,Academos,≤100,1
106197598905797,Golfglrius,These ads ran without a disclaimer,≤100,41
616355908468201,"John P Schuman, CS, Child and Family Law","John P. Schuman, Professional Corporation",≤100,2
105297045813010,Gabrielle Parr - 2023 Harrington Mayoralty/Mairie Election,Gabrielle Parr Mc Grail,≤100,3
134842756563879,Comité des spectacles Dolbeau-Mistassini,These ads ran without a disclaimer,≤100,1
229210687246118,Michael Cooper,Michael Cooper,≤100,2
232894981968,Nature Conservancy of Canada / Conservation de la nature Canada,Nature Conservancy of Canada / Conservation de la nature Canada,≤100,8
168889579973,Fondation David Suzuki,Fondation David Suzuki,≤100,6
174662149255918,Vivre en Ville,Vivre en Ville,≤100,2
104662061503084,The Mining Association of Canada,Mining Association of Canada,≤100,5
101263555813789,NorthernBeat News,Northbeat News,≤100,2
728747700517089,Michael Barrett,Michael Barrett,≤100,4
285275758515951,The Halyard Group,These ads ran without a disclaimer,≤100,1
176256900912,Saskatchewan Party,Saskatchewan Party Caucus,≤100,18
39315431246,Fair Vote Canada/Représentation équitable au Canada,Fair Vote Canada/Représentation équitable au Canada,≤100,2
1150994581612673,Conservative Journal of Canada,Conservative Journal of Canada,≤100,3
108665030783122,Public Fishery Alliance,Public Fishery Alliance,≤100,1
539849506029629,Fondation Marie-Vincent,Fondation Marie-Vincent,≤100,6
368356109922780,Accès transports viables,Accès transports viables,≤100,32
683711745068458,London Environmental Network,London Environmental Network,≤100,2
127187990764230,City of Courtenay,City of Courtenay,≤100,6
109326068361556,Centre Ice Canadians,Centre Ice Canadians,≤100,1
172923782752077,Tree Canada / Arbres Canada,Tree Canada / Arbres Canada,≤100,1
1153668031479507,Christine Normandin - députée de Saint-Jean,"Christine Normandin, députée de Saint-Jean à la Chambre des communes",≤100,1
495127200680775,Fondation du cœur Beauce-Etchemin,Fondation du cœur Beauce-Etchemin,≤100,10
292510684155676,Metro Vancouver Regional Parks,Metro Vancouver,≤100,3
315489079651,Ted Hsu,Ted Hsu,≤100,1
106095490765706,Ryan Turnbull,"Ryan Turnbull, MP",≤100,3
111008794934816,Valérie Schmaltz - députée de Vimont à l'Assemblée Nationale,JOSEPH EL-HAJJ,≤100,2
104905208856666,Єдиний державний хаб зі збору доказів воєнних злочинів,These ads ran without a disclaimer,≤100,1
423019977746485,Ontario Council of Hospital Unions,Ontario Council of Hospital Unions,≤100,1
674109146110155,Debunk Inc,Debunk Inc,≤100,3
642957175880174,County of Wellington,County of Wellington,≤100,2
105435565128513,Ryan ULC Property Tax Pro Paul Sullivan,Ryan ULC,≤100,1
231211090395156,Julie Dzerowicz,Julie Dzerowicz,≤100,2
2120611884638218,Scot Davidson,MP Scot Davidson,≤100,1
949448448399813,Carla Beck,the Chief Official Agent of the Saskatchewan NDP,≤100,2
268400032839,Croix-Rouge canadienne,Croix-Rouge canadienne,≤100,6
1820321018091000,Parmeet Singh-NDP Calgary-Falconridge,Parmeet Singh Boparai,≤100,2
1489811021261851,Bill Roberts - PEC Council Information,William D Roberts,≤100,1
242109115885979,Canadian Light Source,Canadian Light Source,≤100,7
572892516092329,"Yvan Baker, MP",Yvan Baker,≤100,1
115406242382746,Brunet Wakefield,ECOLEAD Marketing,≤100,2
7519206045,Regina Public Library,Regina Public Library,≤100,1
300711017564,EverythingZoomer,Zoomer Magazine,≤100,4
1731335487101721,Visages régionaux,Visages régionaux,≤100,1
254985577276,Humanitarian Coalition/ Coalition Humanitaire,Humanitarian Coalition/ Coalition Humanitaire,≤100,7
179488658767581,ICI Alberta,Radio-Canada,≤100,14
37674152371,Business in Vancouver,Business in Vancouver,≤100,1
108587420188,United Way Greater Toronto,United Way Greater Toronto,≤100,32
108400918115722,Landscape Trades,Landscape Ontario Horticultural Trades Association,≤100,1
182452388854875,Goodman Commercial,Goodman Commercial,≤100,6
656576637722071,Salma Zahid,Salma Zahid,≤100,1
149529379528,ICI Colombie-Britannique,Radio-Canada,≤100,12
201940626493639,Jour de la Terre Canada,Jour de la Terre Canada,≤100,2
118026037852167,Jason Heistad NDP Innisfail/Sylvan Candidate,Innisfail-Sylvan Lake NDP Constituency Association,≤100,2
472055129505752,Ville de Terrebonne,These ads ran without a disclaimer,≤100,2
151415004877917,Institut économique de Montréal,Institut économique de Montréal,≤100,1
416169538729792,Mapping the Way,Government of Yukon Aboriginal Relations,≤100,2
1816277561995283,Bowinn Ma,"Bowinn Ma, MLA",≤100,1
47703310801,"City of London, Ontario - Municipal Government",City of London,≤100,4
138482239524787,Canada Foundation for Innovation,These ads ran without a disclaimer,≤100,4
101340695368899,Our Line in the Sand Campaign Manitoba,Our Line in the Sand Inc.,≤100,2
537915286237892,Nova Scotia Federation of Labour,Nova Scotia Federation of Labour,≤100,1
102199556138206,"Numérique, climat et information",Florent Rene Simon Michelot,≤100,1
101655285390205,Roulons électrique,Équiterre,≤100,1
174825455862031,University of Calgary Students' Union,University of Calgary Students' Union,≤100,1
452717428256026,"Ranj Pillai, MLA for Porter Creek South","Ranj Pillai, MLA for Porter Creek South",≤100,3
103940668400885,"Louise Lortie, conseillère municipale de Marc-Aurèle-Fortin","Louise Lortie, conseillère municipale",≤100,1
371986909582435,Government of Yukon,Government of Yukon,≤100,2
265054970178984,City of St. Albert,City of St. Albert,≤100,1
764898846981082,Life Compass Society,Richard Paul Whalen,≤100,1
354781794549447,Téléjournal Acadie,Radio-Canada,≤100,1
248281845216826,Bell Canada (Français),Bell Canada,≤100,2
105020357850802,Pivot,Pivot,≤100,3
112455061727494,Wyatt Claypool - Calgary-Signal Hill,Wyatt Jackson Claypool,≤100,1
100798439408577,"Céline Haytayan, députée de Laval-des-Rapides à l'Assemblée nationale",JOSEPH EL-HAJJ,≤100,2
102533697778225,Earth Day Canada,Jour de la Terre Canada,≤100,2
243435756499271,Dan Mazier,"Dan Mazier, MP",≤100,3
113904824951359,Don Cruickshank for Portage-Lisgar,Donald C Cruickshank,≤100,1
111582684014878,Ryan Williams MP Bay of Quinte,Bay of Quinte Conservative Association,≤100,1
111414805159773,MS Gill,MS Gill,≤100,1
518574831553012,People's Alliance Party of NB - L'Alliance des Gens du NB,People's Alliance Party of NB - L'Alliance des Gens du NB,≤100,2
931348180234747,In Their Name - The BC Wrongful Death Law Reform Society,The BC Wrongful Death Law Reform Society,≤100,1
182452388854875,Goodman Commercial,Goodman Report,≤100,1
185356281518905,Saskatoon Food Bank & Learning Centre,Saskatoon Food Bank & Learning Centre,≤100,1
280042975447279,The Fellowship,The Fellowship,≤100,1
12101479244,B'nai Brith Canada,B'nai Brith Canada,≤100,2
265618060130934,Savoir média,Savoir média,≤100,1
255220478149,"Maison Saint-Gabriel, musée et site historique",These ads ran without a disclaimer,≤100,1
145280685523934,DesignTO,DesignTO,≤100,2
101254104704365,ProEcolo,ProÉcolo,≤100,6
430090793749538,Ville de Drummondville,Ville de Drummondville,≤100,1
85291563763,ICNA Relief Canada,ICNA Relief Canada,≤100,3
110399254207637,Stop Divestment InvestNow,Stop Divestment InvestNow,≤100,1
406891736017383,ICI Acadie,Radio-Canada,≤100,2
565688503775086,Agence du revenu du Canada,These ads ran without a disclaimer,≤100,1
1662424300678700,Montreal Economic Institute,Montreal Economic Institute,≤100,1
107757665532655,The Freedom To Speak,The Task Force on Linguistic Policy,≤100,1
39168823065,Sierra Club Canada Foundation,Sierra Club Canada Foundation,≤100,5
149725101896137,Stepping Stones Crisis Society,Stepping Stones Crisis Society,≤100,10
597902120327040,"Martin Shields, MP","House of Commons, Office of Martin Shields MP",≤100,3
250592478295316,C2C Journal,C2C Journal,≤100,4
217668111650304,Arbre-Évolution,Simon Cote,≤100,1
105274381361518,The Resolve,The Resolve,≤100,2
187021983484,Hart House,Hart House,≤100,2
101436926004250,Councillor Adil Khalqi,Mohammed Adil Khalqi,≤100,1
163974530411362,Jean Coutu M. D'Amours & M. Leclerc,PJC 315,≤100,2
585340408334913,"Ronna-Rae Leonard, MLA for Courtenay-Comox","Ronna-Rae Leonard, Courtenay-Comox",≤100,1
228235947732909,L'Atelier d'innovation sociale Mauril-Bélanger Social Innovation Workshop,Atelier d'innovation sociale Mauril-Bélanger,≤100,1
399746870215613,ᓄᓇᕗᑦ ᒐᕙᒪᖓ,Government of Nunavut,≤100,1
100371388906713,Jean Coutu St-Sauveur,ECOLEAD Marketing,≤100,1
1451940021709442,Uniprix Michael Guay,ÉCOLEAD,≤100,2
2187464101499193,Kent Medicine Shoppe Pharmacy,ECOLEAD,≤100,1
244153672439369,Uniprix Michael Liounis,ECOLEAD Marketing,≤100,1
131313640997,"City of Thunder Bay - Municipal Government, Ontario, Canada",Stacey Levanen,≤100,1
109142917517936,Coalition for Responsible Energy Development in New Brunswick,Coalition for Responsible Energy Development in New Brunswick,≤100,1
108860132127404,ElectSyed,Mainul Syed,≤100,1
261674413866459,Femmes du Monde à Côte-des-Neiges,Femmes du monde à Côte-des-Neiges,≤100,1
111566341829867,Love AB Forests,These ads ran without a disclaimer,≤100,1
110647840532680,Merge Mayor,These ads ran without a disclaimer,≤100,1
715401842169627,World Young Rheumatic Diseases Day - WORD Day,These ads ran without a disclaimer,≤100,3
139107146254477,Maison Interlude House,Maison Interlude House,≤100,2
199179764130911,Corrine Rahman,Corrine Nermala Rahman,≤100,1
1459524474331964,Jean Coutu Briggs Drugs,PJC Briggs,≤100,1
869127933125944,Indigenous Link,Karri Ellen Tougas,≤100,1
313114132709966,Meara Conway,Meara Aleksandra Mahood Conway,≤100,1
527217270712141,Jean Coutu Fort-Saint-Louis,Jean Coutu Geneviève Labonté,≤100,1
121536455234051,Oxygen I.T,These ads ran without a disclaimer,≤100,2
165208987348410,Jean Coutu Dollard-des-Ormeaux,ECOLEAD Marketing,≤100,1
1670059186635128,Brunet Ste-Adèle,Brunet Ste-Adèle,≤100,1
404258216369355,Fisher River Cree Nation,Fisher River Cree Nation,≤100,2
822987914381378,James Teitsma for Radisson,James Peter Teitsma,≤100,1
102102912197372,"Pascale Albernhe-Lahaie, conseillère municipale - district des Rivières",PASCALE ALBERNHE-LAHAIE,≤100,1
95521099719,PSAC North,Public Service Alliance of Canada,≤100,1
169794603104307,Megan Dykeman,Megan Martha Dykeman,≤100,1
105022881364799,Campbell River Community Action Team - CAT,Campbell River Community Action Team,≤100,1
837293722953465,Transition Salt Spring Society,Transition Salt Spring,≤100,1
923668587779818,Training Policy Committee,Training Policy Committee,≤100,2
