Page ID,Page name,Disclaimer,Amount spent (CLP),Number of ads in Library
159639460764792,LATAM Airlines,LATAM Airlines,465865,1
104189318481439,Minería y Futuro,Mineria y Futuro,203452,23
228557190541436,BancoEstado,BancoEstado,200876,9
103527991214141,Cero DICOM,Cero Dicom,187380,8
78617029137,Greenpeace Chile,Fundación Greenpeace Pacífico Sur,141975,6
117807634946410,Sociedad de Fomento Fabril (Sofofa),Sofofa,87702,5
105798328215264,Asistencia Familia,Asistencia Familia,81993,2
78239901502,Diario Financiero,Grupo DF,78706,59
105783868682878,Asistencia Tesorería,Asistencia Tesoreria,75345,9
580663538777736,Consejo Minero,Feedback Comunicaciones,73419,2
103259918760204,Lista negra política La voz de la Muchedumbre.,Cristian Alejandro Vivian Troncoso,66770,4
1447342118848920,Universidad Adolfo Ibañez,Universidad Adolfo Ibáñez,43666,5
710390285658166,Ximena Rincón,Ximena Rincón,39426,27
100632486305724,Pacto Niñez,Camilo Andrés Undurraga Pinto,35923,3
184559421980613,Vlado Mirosevic,Vlado Mirosevic Verdugo,33793,6
1157078510981546,Corporación Municipal Gabriel González Videla,Corporación Municipal Gabriel González Videla,33785,7
756450494522524,Andrés Jouannet Diputado,Andrés Alfonso Jouannet Valderrama,32989,5
463509033710164,Walmart Chile Vivamos Mejor,Walmart Chile,31827,3
101761912282082,Eduardo Álvarez Vidal,Eduardo Álvarez Vidal,29380,3
108291914947259,Mi Derecho a Educar,Mi Derecho a Educar,28707,2
968772086505075,Gerardo Espíndola Rojas,Gerardo Alfredo Espíndola Rojas,22865,4
307330256067716,Red Atacama,Diarios en Red,20220,3
351583768232100,Red Tarapaca,Diarios en Red,19310,3
371453409556353,Red Coquimbo,Diarios en Red,19310,3
285417644878678,Red Antofagasta,Diarios en Red,19150,3
191871627527097,INGENIERIAUDD,Ignacio Rivas Fernandez,19134,1
112555455065264,Vehículos en Peligro,Vehículos en Peligro,16949,12
181189911970230,Alberto Undurraga V,Alberto Undurraga V,12888,1
120295334652273,Enrique Van Rysselberghe Herrera,Enrique Van Rysselberghe Herrera,12591,9
198921630648476,Vidrios Lirquen,Vidrios Lirquen,12519,1
429657563782175,Vlado Mirosevic Verdugo,Vlado Mirosevic Verdugo,12069,3
100645555080281,Academia Nacional de Litigación,Academia Nacional de Litigación,12069,8
