Page ID,Page name,Disclaimer,Amount spent (PYG),Number of ads in Library
124625661665046,Patrick Kemper,Patrick Paul Kemper Thiede,1232958,8
266016903502005,Senador Carlos Gómez Zelada,Senador Carlos Gómez Zelada,423050,1
1011833908887463,Atilio Alegre,IMAGEN DE GOBIERNO,197843,2
102467002671611,Jorge Heisecke,Jorge Heisecke,193907,2
105587720883344,Bettina Aguilera,Bettina Rosmary Aguilera Paniagua,191701,1
110060281794994,Luis Talavera Alegre - Presidente 2023,José Emanuel Ruiz Díaz Bogado,180316,1
114448232558658,Jorge Querey,Jorge Osvaldo Querey Rojas,133775,3
103771265752808,Vysokolán,Stephan Vysokolán,110092,2
1468570519872644,Santiago Peña,PRANA SA,102752,1
292909490881181,Carlos Echeverría Intendente,TEJUParaguay,97680,1
107558844100122,Pastor Filártiga,Pastor Filártiga,94508,1
103040788902949,Concertación Nacional 2023,Rocio Magali Moreno Vera,93525,1
498022813689642,Oscar González Drakeford,IMAGEN DE GOBIERNO,77635,2
517426394969535,Ricardo Canese,Ricardo Canese,75632,4
100566575581065,Ramón Montanía,Ramón Montania Fernandez,73395,2
107706177740738,Periodismo 29,Periodismo 29,70320,3
945217102186450,Vidal Vázquez,Miguel Acosta Benitez,66055,2
111912341409356,Centinela del Norte,Centinela del Norte,63033,4
111967891694362,Osmar Ferreira,IMAGEN DE GOBIERNO,62022,1
103248988588127,Nestor Castellano Diputado,Liza Concepcion Acosta Avalon,50495,1
1391426980934349,Arnaldo Barreto,Ricky Andreoni Acosta,49722,1
490637354648727,Ing.Juan Carlos Baruja - Gobernador 2018/2023,Juan Carlos Baruja Fernandez,46551,1
109779868441305,Gaby Russo,Maria Gabriela De Jesus Russo Yubero,41658,2
278226125974096,El Paraguayo Independiente,Paraguayo Independiente,40439,4
113160524208050,Fernando Marzal 2023,Nueva Tecno,37005,1
397788123735216,Pey Vargas,Pedro Jose Emmanuel Vargas Carnibella,35679,1
110662667866703,Braulio Riquelme Concejal 2021,Braulio Ramon Riquelme Ferreira,31754,2
102804492578710,Legalmente Hablando,Nueva Tecno,30000,1
108982768685910,Cynthia Rios Candidata,Wilson Armoa,29358,2
283555155469151,Nando Gill,Hernando Gill Aguayo,28132,1
102940895895901,Victor Herreros Gimenez,Victor Herreros,27196,2
107326631853562,Hugo Sosa Pasmor,Maria Alejandra Correa Miño,26055,1
363306313879750,Marle Chispita Orue,Marlene Tatiana Orue Leon,24121,1
943824938962084,Luis Fernando,Luis Carlos Arce,24047,1
102141339262288,Eligio Colmán,Mario Alberto Velázquez Duarte,23074,1
114574908102864,Alianza VAMOS Por Boquerón,Alianza Vamos Por Boquerón,20903,1
388077265097651,Romualdo Bogado,Romualdo Bogado Quiñonez,20233,1
106721948731693,Prof. Aldo Centurión López,Prof. Aldo Centurión López,15548,1
105872245439208,Pelusa Senadora,Maria Yolanda Del Rosario Moreno de Ruíz,15390,1
150741961754512,Mercedes Canese Antúnez,Mercedes Canese,15241,3
1832577620365172,Eusebio Ramón Ayala Senador 2023,Manu Nuñez Franco,14485,1
724051717643013,Miguel Prieto,Celso Kevin Ramon Sánchez Florentin,14249,1
441529192988697,Rubén Penayo Senador 40/44,Rubén Penayo Senador 40/44,13401,1
109186175052605,Nito Chávez Diputado 2023,María Nelly Chavez Brizuela,13282,1
279495618730067,MANUEL RADICE,Manuel Radice,13062,1
118397948223791,Oscar Tuma,Óscar Luis Tuma Bogado,12575,1
459778430886026,Posgrado Universidad Columbia,Posgrado Columbia,8232,1
107686348789567,Alberto Ayala 123,Adan Alberto Ayala,8055,2
339810463063059,Conflict Of Nations : World War 3,These ads ran without a disclaimer,7851,1
1518537951510136,Sidinei Heinemann Zuse,Sidinei Heinemann Zuse,7272,1
769841676551533,Mirta González,KaiAriel,7157,1
1365651890238610,Soberanía Paraguay,Prensa_Py,3714,1
107833595148374,Diputado José Rodríguez 2023 - 2028,Diputado José Rodríguez 2023 - 2028,3498,1
725834240910220,Noticiero Paraguay,Noticiero Paraguay,3421,1
112013680926673,Fabiola Galeano,Fabiola Galeano,3265,1
110665567053224,DimartinoIntendente,Jorge Dimartino,2433,1
420279778178605,Adelaida Diputada 2023,Adelaida Cantero De Torres,2286,1
105545157610039,Euclides Acevedo,Euclides Roberto Acevedo Candia,1136,1
110874571760090,esconesi,These ads ran without a disclaimer,699,1
101840779897426,Cristian Cardozo,Cristian Antonio Cardozo Villalba,161,2
106438588789107,Luis Palacios Intendente,Viviano Baez Gonzalez,≤100,1
103597027708447,SuperPlanet Games,These ads ran without a disclaimer,≤100,1
574493653232980,Narayan Patel MLA,These ads ran without a disclaimer,≤100,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
102130299317180,Easy Scanner-G,These ads ran without a disclaimer,≤100,1
31292782350,Deutschland.de,These ads ran without a disclaimer,≤100,1
101801685891012,Revista Knowable,These ads ran without a disclaimer,≤100,1
131602424169035,Oxfam en Español,These ads ran without a disclaimer,≤100,1
204915812876645,CEIBS,These ads ran without a disclaimer,≤100,1
