Location name,Amount spent (EUR)
Central Finland,394
Central Ostrobothnia,≤100
Etelä-Savo,165
Kainuu,≤100
Kymenlaakso,217
Lapland (Finland),201
North Karelia,223
Northern Ostrobothnia,580
Ostrobothnia (region),244
Pirkanmaa,823
Pohjois-Savo,300
Päijät-Häme,293
Satakunta,267
South Karelia,145
Southern Ostrobothnia,235
Southwest Finland,827
Tavastia Proper,204
Unknown,≤100
Uusimaa,3359
Åland Islands,≤100
