Location name,Amount spent (EUR)
Banská Bystrica Region,825
Bratislava Region,1279
Košice Region,1175
Nitra Region,980
Presov,1207
Trenčín Region,850
Trnava Region,796
Unknown,≤100
Žilina Region,983
