Page ID,Page name,Disclaimer,Amount spent (PLN),Number of ads in Library
122074554119,EU Social,EU Social,4332,8
102811109411234,Do:łącz,Dołącz,3224,10
102931488739,Platforma Obywatelska,Platforma Obywatelska,2555,9
237466786344157,European Movement,European Movement International with Facebook ad credits,2463,4
107023882460931,Aleksandra K. Wiśniewska,odwazyszsie.pl,2357,7
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,1853,21
469702339755768,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,1811,210
111465470197991,Mateusz Morawiecki,Mateusz Morawiecki,1793,23
178362315106,European Parliament,European Parliament,1526,7
157458232131,Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,1473,80
160978464020426,Sławomir Nitras,Sławomir Nitras,1324,35
57544755889,Amnesty International Polska,Amnesty International Polska,1239,23
511908632322302,Artur Chojecki - Wojewoda Warmińsko-Mazurski,Artur Chojecki - Wojewoda Warmińsko-Mazurski,1117,14
735777820136762,Platforma Obywatelska Bydgoszcz,Platforma Obywatelska Bydgoszcz,964,1
228168274881,wysokieobcasy,wysokieobcasy,922,16
648495745485275,Adrian Witczak - radny Tomaszowa Mazowieckiego,Adrian Witczak - radny Tomaszowa Mazowieckiego,911,8
552661358110680,Krzysztof Kubów Sekretarz Stanu KPRM,Krzysztof Kubów Sekretarz Stanu KPRM,884,4
104941046015072,Bezpartyjni Samorządowcy Zachodniopomorskie,Bezpartyjni Samorządowcy - Łączy nas Polska,880,4
109269485083516,Krzysztof Szczucki,Krzysztof Szczucki,814,26
339855706171439,Dobra Fabryka,Dobra Fabryka,676,2
398575110474591,Krzysztof Gadowski - Poseł na Sejm RP,Krzysztof Gadowski - Poseł na Sejm RP,658,2
164968446888637,Ministerstwo Sprawiedliwości,Ministerstwo Sprawiedliwości,633,4
199877710116314,Patryk Jaki,Grupa EKR - Patryk Jaki MEP,617,7
959387840744974,Bezpartyjni Samorządowcy,Bezpartyjni Samorządowcy,534,4
105636040979969,Polska 2050,Polska 2050 Szymona Hołowni,532,32
228366267271894,Warsaw Enterprise Institute,Fundacja Warsaw Enterprise Institute,521,1
1581518611867021,Zbigniew Ziobro,Zbigniew Ziobro,518,4
104884392877324,Alivia,Alivia - Fundacja Onkologiczna,514,3
107099115544539,Zostań Dłużej,Euvic Media,514,9
107750507339408,Bart Staszewski,Fundacja Basta,495,3
199446073725474,BohaterON,Fundacja Sensoria,486,28
113143203693,Santander Bank Polska,Santander Bank Polska,459,15
1432065937006559,Polski Związek Tenisa Stołowego,Polski Związek Tenisa Stołowego,434,1
91021863613,Szlachetna PACZKA,Stowarzyszenie Wiosna,428,4
749393698434460,Jarosław Krajewski,Jarosław Krajewski,423,7
202473923251760,Wojewódzki Fundusz Ochrony Środowiska i Gospodarki Wodnej w Gdańsku,Wojewódzki Fundusz Ochrony Środowiska i Gospodarki Wodnej w Gdańsku,410,20
475584852475176,Pozytron,POZYTRON Radiologia Medyczna,405,12
395533923834784,PSL Mazowsze,PSL Mazowsze,403,47
1227194230675141,Pratia,Pratia SA,391,11
110554885250920,Postawmy na młodzież,Stowarzyszenie Projekt Poznań,389,51
578864425792499,Ośrodek Monitorowania Antypolonizmu,Fundacja Ośrodek Monitorowania Antypolonizmu,387,3
104442609633150,Lubuskie,Lubuskie,351,5
178415208919146,Suwerenna Polska,Solidarna Polska,346,8
1465965073732774,Łukasz Kohut,Łukasz Kohut,337,1
110047864137426,Stowarzyszenie Aktywny Dialog,Stowarzyszenie Aktywny Dialog,334,2
145040892212618,Ministerstwo Obrony Narodowej,Ministerstwo Obrony Narodowej,327,3
513969188677442,Compassion Polska,Compassion Polska,318,8
342701305934903,Małgorzata Chmiel - poseł na Sejm RP,Małgorzata Chmiel - poseł na Sejm RP,304,3
1431092387136668,Jan Grabiec,Jan Grabiec,302,1
658695000844495,Adam Andruszkiewicz,Adam Andruszkiewicz,296,6
1683534065241470,OKO.press,OKO.press,294,14
100153153026665,Szymon Gajda,Szymon Gajda,293,11
109912758862820,GG Group,These ads ran without a disclaimer,284,1
100758976350452,LubBezpośrednio.PL - Instytut Demokracji Bezpośredniej,"Fundacja ""Potrafisz Polsko""",268,14
514735281965536,Demagog,Stowarzyszenie Demagog,263,13
698495676960463,Błażej Poboży,Błażej Poboży,256,2
101861849611988,Nie dla Tuska,Nie dla Tuska,254,9
146599018696771,NATO,NATO,238,1
117343634684132,Nasze MAKi,Nasze MAKi,230,3
335107452998,"InPost - Paczkomat, Kurier","InPost - Paczkomat, Kurier",228,4
104997021319572,FSC Polska,FSC Polska,227,2
1493760307522390,CityFit,CityFit,226,2
169913419732194,Michał Jaros,Michał Jaros,218,9
1221619051205439,Tomasz Daros - Radny Miasta Krakowa,Tomasz Daros - Radny Miasta Krakowa,218,11
312816688890250,Dariusz Matecki,Dariusz Matecki Radny Miasta Szczecin,213,4
110058531445574,Janusz Cieszyński,Janusz Cieszyński,208,24
114699243232023,Paweł Jabłoński,Paweł Jabłoński,208,4
108567461681538,"Polska Katolicka, nie laicka",Fundacja Instytut Edukacji Społecznej i Religijnej im. Ks. Piotra Skargi,205,2
182038191908977,Ministerstwo Cyfryzacji,Kancelaria Prezesa Rady Ministrów,200,11
108301418501661,Odszkodowania Za Represje 1944-1989,Odszkodowania Za Represje 1944-1989,194,2
177473808919,Polskie Stronnictwo Ludowe,Polskie Stronnictwo Ludowe,191,7
300745193630,Fundacja Pro - Prawo do Życia,Fundacja Pro – Prawo do życia,188,5
261539247363970,Andrzej Adamczyk,Andrzej Adamczyk,186,1
286672948180163,Tomasz Trela,Poseł Tomasz Trela,186,3
154596731319540,Arkadiusz Myrcha,Arkadiusz Myrcha,180,4
312204349288060,Mariusz Gosek,Mariusz Gosek,179,6
163488137165461,E.ON Polska,E.ON Polska,178,29
104581499325617,Wybory bez picu,Obywatelska Kontrola Wyborów,176,11
257593184447834,Władysław Kosiniak-Kamysz,Władysław Kosiniak-Kamysz,176,4
107590839282206,BNP Paribas Bank Polska,BNP Paribas Bank Polska S.A.,172,6
1888407121466741,Dariusz Stefaniuk,Dariusz Stefaniuk,168,5
104061062331637,Pałac Saski,Pałac Saski Sp. z o.o.,161,7
267353906619818,Mr. Gugu & Miss Go,These ads ran without a disclaimer,159,17
134214926657042,Radosław Sikorski,Radosław Sikorski,156,1
530684193733422,Marcin Skonieczka,Marcin Skonieczka,152,3
1475619582764870,Marek Hok - Poseł na Sejm RP,Marek Hok - Poseł na Sejm RP,150,2
150609968670955,Jan Dziedziczak,Jan Dziedziczak,149,5
110491392351511,LINK4,LINK4,148,2
