Location name,Amount spent (USD)
Erongo Region,≤100
Hardap Region,≤100
Kavango East,≤100
Khomas Region,≤100
Kunene Region,≤100
Oshikoto Region,≤100
Otjozondjupa Region,≤100
ǁKaras Region,≤100
