Location name,Amount spent (USD)
Bulawayo,287
Harare Province,1136
Manicaland Province,232
Mashonaland Central Province,142
Mashonaland East Province,231
Mashonaland West Province,212
Masvingo Province,172
Matabeleland North Province,≤100
Matabeleland South Province,104
Midlands Province,256
Unknown,≤100
