Page ID,Page name,Disclaimer,Amount spent (PHP),Number of ads in Library
100350202335117,Benhur Abalos,Supporters and Friends of Benhur Abalos,15373,21
109221950807340,Serbisyong Ka Fuerte,Ericka Jones Magat,4684,2
547821942058909,Pilipinas Today,WFPH,2755,32
200480966638039,Supremacy 1914,These ads ran without a disclaimer,2719,2
495629064258114,Lolita Karen Javier,Amor U. Nacional,2567,5
197727873578501,Senator Migz Zubiri,Senator Migz Zubiri,2524,1
701517253228758,DOSTv,DOSTv,2476,10
386570178125149,Senator Win Gatchalian,Senator Win Gatchalian,2233,3
223618785182273,Pilipinas,WFPH,2210,24
113238417024056,Anna Mae Yu Lamentillo,Anna Mae Yu Lamentillo,2176,7
100367838013436,Ka Fuerte Medical Assistance Program,Ericka Jones Magat,2170,1
100170811672425,Pilipinas Today Kyusi,WFPH,1961,21
109515814905110,4Ps Party-list,4Ps Party-list,1574,1
1759941490758280,Jerry Treñas,Ma. Ruthmar Ignacio Gabileo,1472,19
269175894020945,Pilipinas Today,WFPH,1282,14
1380167115635985,LEDS Clothing,LEDS Clothing,1195,10
103401515144127,Atty. Migs Nograles,Atty. Migs Nograles,1155,16
1922749344643532,The World Tonight,The World Tonight,1093,12
113192036820162,Prof. Soc Anthony del Rosario,We Care Incorporated,1043,3
109246084265823,Jay Manalo Ilagan,Chicklet Diaz,1034,1
145265112840190,Kasama Ka Sa Pag-Unlad,Polsure,980,3
115419768085260,Lokal,Lokal,940,1
256228909616718,Jhan HERO Sumera,Jhan Hero Magpantay Sumera,931,2
2101088876594734,MBS- Senior Deputy Speaker DOY Leachon,Ronalee Escondo Leachon,904,8
112186511545750,ACEN RES,ACEN RES,874,1
163550757135020,News5,News5,783,5
1512452085732585,Stratbase ADR Institute,Stratbase ADR Institute,768,5
100305568984268,EdukNaman,Philippine Business for Education Inc.,757,5
205248039844,sedaLAW,sedaLAW,755,2
1332938170076882,Tatak QC,Polsure,679,2
784522714997609,Commission on Human Rights of the Philippines,Commission on Human Rights of the Philippines,662,2
111324628476603,REact PH: Choose Renewables,REact PH: Choose Renewables,647,2
556893261136432,Atty. Lordan Suan,Atty. Lordan Suan,623,1
585583411583810,ONE CAVITE,ONE CAVITE,604,1
197171390303624,Arlene B. Arcillas,Sharon Bawan De Dios,568,1
112512037866969,BM Ric Ric Dy Olegario,Irina Kristi Bagongon Pidor,563,1
100406438859954,Fight Illicit Trade,Fight Illicit Trade,559,1
1669303526443380,Trendsuertres Customized Promotional Items Baller Wrist Band Keychains etc.,Diomar Dizon Lagunero,523,1
101520066053972,RepublicAsia,"RepublicAsia Media, Inc.",501,9
126919387470670,Rufus B. Rodriguez,Rufus Bautista Rodriguez,499,3
107853288892129,Don Artes,Friends of Don Artes,499,1
652113794827265,BU Leaders - CBEM,Roby Roel Vale Borja,493,7
469201610080869,Binance,These ads ran without a disclaimer,489,1
154332771585,Center for Leaders,Center for Leaders,486,3
404729389612751,"Teodorico ""Nonong"" T Haresco, Jr",BIHA-MPC : People of Aklan,474,5
121096004646927,"Pablo John ""PJ"" Garcia",Friends of PJ Garcia,467,2
1531753503785357,Ricky Sandoval,Social Media Boosting,418,2
104955062184489,BBM Movement,UEEI Consorcia Inc,386,1
107677344496516,Taytay Public Information Office,Taytay Public Information Office,376,1
222345887828926,CEAP,CEAP,350,3
1779870368752390,May JOY sa QC,Polsure,333,1
110015017184689,Filipinas TODAY,WFPH,332,3
257830240980106,Ronnie Dadivas,Roxas City United,331,2
105307862322635,Samuel G.F Parilla II,Samuel G.F Parilla II,330,2
227733163959394,Stargate PeopleAsia,Stargate PeopleAsia,330,1
103485942191411,Juan Bulletin,Polsure,327,1
373618003101418,Senior QCitizen,Polsure,327,1
101935445680941,Inside Politico,Polsure,326,1
254225618540932,Love ng QC si Teacher,Polsure,323,1
351879361521039,Cong. Nonoy Libanan,Cong. Nonoy Libanan,320,1
1566478310240623,Francis Tolentino,Francis Tolentino,310,3
914556591894195,CitizenWatch Philippines,CitizenWatch Philippines,310,1
104246114777292,Mayor Marjorie “Joie” Perales,Mayor Marjorie “Joie” Perales,305,5
320130741416822,Special Olympics Pilipinas,Special Olympics Pilipinas,297,11
1028037000714012,Kaiser Longterm- HMO-Arlene V. De Castro,These ads ran without a disclaimer,278,1
205248039844,sedaLAW,These ads ran without a disclaimer,271,1
1030706640379655,Pilipinas: Coal Free by 2030,Coal Free Philippines,265,1
1917338948277858,Asenso Pinoy  by: Dennis Duhapa,These ads ran without a disclaimer,262,1
529901257160994,Paz Radaza,Klin Mar Mejo,256,1
104775207615249,TESDA Region I,TESDA One,235,1
1856611721228196,BH Bernadette Herrera,Bagong Henerasyon Partylist,223,1
107121854955061,Cong Jay Khonghun,Mark Alfonso Gonzales,221,1
210897252268891,Women's Global Network for Reproductive Rights (WGNRR),Women's Global Network for Reproductive Rights,212,1
350481676118773,Parañaque Filipino- Chinese Fire Volunteer Association,These ads ran without a disclaimer,212,1
332536503771530,Vice Governor Karen Agapay,Edgar Habana Ruado,209,1
119790231047264,Laban ng Bayan Since 1896,The Daily Dosage Booster,207,3
186667502068528,Larry De Costa,WFPH,207,2
705660422953865,About Metro Pacific,WFPH,203,2
107427980954216,Saksi Ngayon,Manuel Jr Singson Siquian,198,1
298753410968669,Pilipinas Today Club,WFPH,195,2
212808672071102,MWSS Regulatory Office,MWSS Regulatory Office,191,2
128378443508730,The Mall pull out,These ads ran without a disclaimer,185,1
116225011088991,Activelife Santiago City,These ads ran without a disclaimer,174,1
100136438865259,Ako Volunteer - BBM SARA,Volunteerism Initiative,169,2
1876831369252452,Albee Benitez,Albee Benitez,168,3
2147575852160385,Congresswoman Ann Matibag,Congresswoman Ann Matibag,166,1
108285398860955,Evolve Republic,These ads ran without a disclaimer,164,1
113178534485189,OFW Partylist,OFW Partylist,162,1
1528902407332883,Konrad-Adenauer-Stiftung Philippines Office,Konrad-Adenauer-Stiftung Philippines,161,1
104291395914077,Nuclear Supporters PH,Nuclear Supporters PH,161,1
290009901573686,SK Federation of Pagbilao,Josie Irma Roqueza Luce,161,1
102070751171612,Tuloy Ang Aksyon Konsehala RL Leachon,Ronalee Escondo Leachon,160,1
105910268672335,Pinaura ka ni Sandy Javier,Amor U. Nacional,148,1
209863482440628,Prestige Paper Products,These ads ran without a disclaimer,144,1
185343611506734,AGAP Partylist,Jochebed Dungo De La Cruz,141,1
307855770033568,"Estelito ""Litoy"" R. Marabe, CPA",Mark Anthony Pelere Alima,141,1
406656099381045,Jose Ma Montelibano's Blog,Jose Ma. Locsin Montelibano,140,1
109824251728384,"Bagong Pilipinas, Bagong Mukha","Bagong Pilipinas, Bagong Mukha",138,1
120781447628331,Bantz Nessa,These ads ran without a disclaimer,136,1
107709755469083,Bayan ng Magigiting,The Message Booster Enterprise,134,2
100599879598493,Ortigas Lifestyle Network,The Daily Dosage Booster,131,1
104163848038251,Doc Tess Villaluz Heyrosa,David Tapales Ramos,130,2
107701168822758,Aksyon TV,Aksyon Demokratiko,128,1
115671604763883,Gabay Lingap Buhay,Gabay Lingap Buhay,127,2
319488142121,Jinggoy Estrada,Anak Ng Masa,126,1
640234703157058,Vice Mayor Carla Valderrama,Carla's Angels,124,1
102096659031494,Cong. Arnan C. Panaligan - House of Representatives,Cong. Arnan C. Panaligan - House of Representatives,119,2
104595105786231,Pinoy OFW Network,The Message Booster Enterprise,114,1
207494196545897,"San Anselmo Publications, Inc.",Eldrige Marvin Bihis Aceron,112,1
102316525220299,coffeetablegrails,These ads ran without a disclaimer,111,1
102550901310332,Pilipinas AHA Visayas,WFPH,110,1
565225540184937,CGTN,These ads ran without a disclaimer,109,1
109350425450916,freeflowclubph_official,These ads ran without a disclaimer,107,1
114540208900132,Erico Aris Aumentado,Erico Aris Aumentado,105,1
2103172176611007,Aksyon Demokratiko,Aksyon Demokratiko,105,1
374004705980904,Philippine Business for Education,Philippine Business for Education,104,1
107463358538636,planetGOLD Philippines,planetGOLD Philippines,102,1
105969951219886,Sibika.ph,Philippine Business for Education Inc.,101,1
1860498353989958,Carl Steven Avellana Weigel,Carl Steven Avellana Weigel,≤100,1
103935062668034,Free Flow Club,These ads ran without a disclaimer,≤100,1
102907729290658,Pilipinas Kong Mahal,The Message Booster Enterprise,≤100,1
718275851716180,Natures Wealth Trading,These ads ran without a disclaimer,≤100,1
116877730169772,Atty. Ana Alvarez,Jan Ione Royo Salveron,≤100,1
106256777922958,SEA Today News,These ads ran without a disclaimer,≤100,2
389309271851098,Pinoy Builders,Jonnadeth Sicat Coja,≤100,1
751007331705910,Vice Governor Jigjag Pelaez,Maria Cassandra Mae Padla Rosos,≤100,1
1452648134951782,Local Government Unit of Solano,Tyrone Joy Galasinao Dagdag,≤100,1
127901950225902,Ang Tagamasid,These ads ran without a disclaimer,≤100,1
101178932348592,Office of the Municipal Mayor - Atty. Philip A. Dacayo,Tyrone Joy Galasinao Dagdag,≤100,1
821430017924241,Sungrow,These ads ran without a disclaimer,≤100,1
115434504800943,Overseas Opportunity,These ads ran without a disclaimer,≤100,1
100108226244136,PH 24 ORAS,The Message Booster Enterprise,≤100,1
340576463286386,Mayor Warren Pabillaran,Elnest Walven Valdez Tagabi,≤100,1
275175112891680,Bureau of Customs - Port of Davao,Bureau of Customs - Port of Davao,≤100,1
102081865474762,Kiddie Learning Train,Philippine Business for Education Inc.,≤100,1
100198929141799,Kap Michael Tisoy Cruz,Giordan Santos Filoteo,≤100,2
862299017292512,Don Ramon Bagatsing,Don Ramon Alonso Bagatsing,≤100,1
106336994957376,Konsehal Prescilla Gina David Magbuhos - Public Servant,Prescilla Gina David Magbuhos,≤100,1
1259565230866730,"San Nicolas, Pangasinan My Home My Pride",These ads ran without a disclaimer,≤100,1
2294254357259558,Scriptura Printing Services,These ads ran without a disclaimer,≤100,1
242562552438872,DOST-STARBOOKS,DOST-STARBOOKS,≤100,1
221097485264422,Councilor Numero “Uno” Lim,Numero Gonzales Lim,≤100,1
110463704610731,Cute Kiwi,These ads ran without a disclaimer,≤100,1
247331620535579,Mike Defensor,The Mike Defensor Organization,≤100,1
480552092150213,Malayang Quezon City,The Message Booster Enterprise,≤100,1
106219125482934,"Vice Mayor J. Melchor Quitain, Jr.",Melchor Jr. Bumpus Quitain,≤100,1
101675408105787,Konsehal Bani Señar,Giovanni Andaya Señar,≤100,1
100469492859086,Siglo ng Kalinga,These ads ran without a disclaimer,≤100,1
608006729355847,Luisa Lloren Cuaresma,Benjamin Lloren Cuaresma Iii,≤100,1
411599033012938,Si Obed - Ang Kaibigan Mo,Jochebed Dungo De La Cruz,≤100,1
103679252545648,Obrero Pilipino,The Message Booster Enterprise,≤100,1
116377571336724,Venz Thrifteristic,These ads ran without a disclaimer,≤100,1
114800534893965,Ligtas na Pilipinas,The Message Booster Enterprise,≤100,1
106875428267782,Wonderhome Naturals,These ads ran without a disclaimer,≤100,1
