Location name,Amount spent (USD)
Berat County,≤100
Dibër County,≤100
Durrës County,412
Elbasan County,345
Fier County,218
Gjirokastër County,≤100
Korçë County,226
Kukës County,≤100
Lezhë County,120
Shkodër County,349
Tirana County,3128
Unknown,≤100
Vlorë County,106
