Page ID,Page name,Disclaimer,Amount spent (SGD),Number of ads in Library
129011692114,The Straits Times,The Straits Times,360,1
626687907492630,MOSG,Millennials of Singapore,168,1
168442899846653,Ministry of Finance (Singapore),These ads ran without a disclaimer,103,2
425106448078044,"Ministry of Law, Singapore","Ministry of Law, Singapore",≤100,2
101963408923046,Real Estate Insight,Sim Hanwen,≤100,8
1485486608381824,Singapore Chinese Cultural Centre 新加坡华族文化中心,Singapore Chinese Cultural Centre,≤100,3
467260466759436,Global Ehsan Relief,Global Ehsan Relief,≤100,3
28928259418,"Saïd Business School, University of Oxford",These ads ran without a disclaimer,≤100,1
205362186029,Credit Suisse,These ads ran without a disclaimer,≤100,1
100812818207164,NUS Social Service Research Centre,Social Service Research Centre,≤100,1
166565800052060,ConnexionSG,Nexus,≤100,1
1389010631425852,World Scientific Singapore,World Scientific Publishing Co. Pte Ltd,≤100,2
105193687974134,TWC2 Tamil,Transient Workers Count Too - TWC2,≤100,1
1748866435402840,Bapa Sepanjang Hayat,Cp Eruandee Bin Prayitna,≤100,1
105640164784251,Singapore United Party,Zhu Laicheng,≤100,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
101653285444113,SK텔레콤 뉴스룸,These ads ran without a disclaimer,≤100,1
175960292478009,InstaForex,These ads ran without a disclaimer,≤100,1
1196196390526965,Facebook Surveys,These ads ran without a disclaimer,≤100,2
103929768026322,Key Insights From Bestsellers,These ads ran without a disclaimer,≤100,2
133902706641597,Sri Lanka Red Cross Society,These ads ran without a disclaimer,≤100,1
112757083778788,"Economic Daily, China",These ads ran without a disclaimer,≤100,1
141372482598678,Heritage Fine Jewelry,These ads ran without a disclaimer,≤100,1
100466846248633,AI Mage,These ads ran without a disclaimer,≤100,2
191399134327652,aramco,These ads ran without a disclaimer,≤100,1
110112611940973,religion_inspire,These ads ran without a disclaimer,≤100,1
112202581471,University of Tartu,These ads ran without a disclaimer,≤100,1
