Page ID,Page name,Disclaimer,Amount spent (INR),Number of ads in Library
568928239883450,The Times Of A Better India,The Times Of A Better India,183394,8
574079826086251,Phir Ek Baar Modi Sarkar,phirekbaarmodisarkar.com,73203,11
121863964566067,Policybazaar,These ads ran without a disclaimer,62287,1
108777655527686,Trinamoole Nabo Jowar,Trinamoole Nabo Jowar,59734,64
109937650579639,discovery+,discovery+,37181,31
349222085840969,Youth in Politics,Indian Political Action Committee,34025,70
349255958442248,VBJ,VBJ,32004,33
102081487967480,Sri Mandir,These ads ran without a disclaimer,27083,1
101713962007976,Amrit Mahotsav,Amrit Mahotsav,23327,7
115518501869633,Axis Bank,Axis Bank,22169,6
703726259672921,BJP Telangana,Bharatiya Janata Party (BJP),22167,41
1235786446534273,Ajeet Patil Kavhekar,Rahul Rajendra Birajdar,19556,2
109545244848137,Crafto,Kutumb App,18739,17
327120054405346,Jagananna ki Thoduga,Jagan Anna ki Thoduga,18315,58
104211439033799,Jagane Kavali,Jagane Kavali,17313,70
107395897271506,Kutumb,Swatantra Verma,15993,27
278423842321236,BJP Rajasthan,Bharatiya Janata Party (BJP),15688,46
30290552843,Greenpeace India,Greenpeace Environment Trust,14963,22
479998865355592,Aditya Birla Group,Aditya Birla Group,14820,7
309587409080562,YSR Congress  Party - YSRCP,Jagane Kavali,13517,25
21169267101,Give,Give,13467,27
109779048752146,Maharashtra Building and Other Construction worker's welfare Board,OM Enterprises,12451,22
174283119250672,Bal Raksha Bharat,Bal Raksha Bharat,11935,38
1397458847198401,Momjunction,"MomJunction Pvt Ltd,",11485,4
109888271582555,Be The Change For TB,Johnson & Johnson India Private Limited,11398,8
106567631300522,The Shinde Sena,Future Ready Media,10441,2
270666596375251,Jhatkaa.org,Jhatkaa.org,10041,8
108080828884036,Gehlot Phir Se,DesignBoxed,9315,2
797927846899300,Flag Foundation of India,Flag Foundation of India,9166,12
243524299157863,Pushkar Singh Dhami,Pushkar Singh Dhami,7913,14
1293402667423924,Bhupesh Hai To Bharosa Hai,Bhupesh Hai To Bharosa Hai,7848,10
101284456085904,Team Jagananna,Team Jagananna,7524,11
105311899249332,Corruption Nath,corruptionnath.com,7318,8
170406447891376,Dr. Koteswara Rao,These ads ran without a disclaimer,7227,1
537021156329658,Sukhbir Singh Jaunapuria,Pankaj Sharma,7208,1
103782051383159,School of Politics,School of Politics,7127,21
109779048752146,Maharashtra Building and Other Construction worker's welfare Board,Maharashtra Building and Other Construction worker's welfare Board,6559,22
330760810293224,HelpAge India,HelpAge India,6010,7
102177112507392,Aapanna Hastham,Aapanna Hastham,5991,8
105515435289387,Kaka Abhi Zinda Hai,Kaka Abhi Zinda Hai,5748,14
1401117106783618,Bjp Chhattisgarh,Bharatiya Janata Party,5706,44
103036987747307,Congress Sarkar Bharosa Barkarar,Congress Sarkar Bharosa Barkarar,5419,1
102281972424679,Gunanand Yadav,Gunanand Yadav,5330,38
108102345201383,Pappu Gappu - पप्पू गप्पू,Pappu Gappu - पप्पू गप्पू,5326,18
100214233049145,Minority Development Department Maharashtra,Minority Development Department Maharashtra,5245,11
388224945142881,Banglar Gorbo Mamata,Indian Political Action Committee,5054,14
132689140088396,smilefoundation,smilefoundation,4996,9
841171029605948,India News,India News,4982,5
922534064468145,Capt. Meenu Beniwal,Jasvinder,4671,6
