Page ID,Page name,Disclaimer,Amount spent (NOK),Number of ads in Library
111345183340,Fagforbundet,Fagforbundet,17933,10
10953652930,Høyre,Høyre,14106,48
14095969045,Fremskrittspartiet,Fremskrittspartiet,13679,6
322525743444,Get Inspired,These ads ran without a disclaimer,9944,8
141589002521022,Oslo Høyre,Oslo Høyre,7419,25
20468812735,LO,LO,5700,22
46818767155,Miljøpartiet De Grønne - MDG,Miljøpartiet De Grønne,3437,40
203067569732001,Fellesforbundet,Fellesforbundet,3308,48
135843375926,UNICEF Norge,UNICEF Norge,3202,21
171540532874418,Arbeiderpartiet i Bergen,Arbeiderpartiet i Bergen,2884,18
100970626156019,Kent Ranum - Ordførerkandidat Høyre,Kent Ranum - Ordførerkandidat Høyre,2322,6
44960467949,Greenpeace Norge,Föreningen Greenpeace Norden,1998,22
275389322558295,LOs sommerpatrulje,LO,1704,4
11526489541,Senterpartiet,Senterpartiet,1627,1
102264419459588,Akershus Høyre,Akershus Høyre,1495,6
371106536283235,DAG OG TID,Dag og Tid AS,1440,6
246264862053914,Lørenskog Arbeiderparti,Lørenskog Arbeiderparti,1342,1
113275862050709,Næringslivets Hovedorganisasjon,Næringslivets Hovedorganisasjon,1276,44
126448980866214,Klassekampen,Klassekampen,1271,4
126895400704503,Rogaland Høyre,Rogaland Høyre,1208,3
665832620193085,Kristiansand Høyre,Kristiansand Høyre,1155,4
728518604216173,HELT MED,Stiftelsen HELT MED,1155,1
33483001033,SV - Sosialistisk Venstreparti,SV - Sosialistisk Venstreparti,1145,1
173437119340296,Akershus Arbeiderparti,Akershus Arbeiderparti,1077,12
57542291449,FFO - Funksjonshemmedes fellesorganisasjon,Funksjonshemmedes Fellesorganisasjon (FFO),1022,2
21603349508,NOAH - for dyrs rettigheter,NOAH - for dyrs rettigheter,994,1
156545564365962,Stavanger Arbeiderparti,Stavanger Arbeiderparti,913,4
198748346812235,Drammen Venstre,Drammen Venstre,907,19
298357179829,Trondheim Arbeiderparti,Trondheim Arbeiderparti,877,9
151608890040,Innlandet FrP,Innlandet FrP,831,2
110628757129572,LO Vestfold og Telemark,LO,740,10
103057921635136,Folkets Parti Bergen,Foreningen FNB Bergen,678,2
117756891616696,Moss FrP,Moss FrP,666,2
139808122732007,Sola Høyre,Sola Høyre,660,3
131631106897687,Øygarden FrP,Øygarden FrP,659,15
413702262401064,Innlandet Høyre,Innlandet Høyre,648,2
239677012734267,Fredrikstad Høyre,Fredrikstad Høyre,647,3
132368899297,Framtiden i våre hender,Framtiden i våre hender,596,3
200168040392101,Hustadvika kommune,These ads ran without a disclaimer,576,1
217610311592724,Bærum Arbeiderparti,Bærum Arbeiderparti,546,5
144754334087,Trøndelag Arbeiderparti,Trøndelag Arbeiderparti,539,21
157929987567626,Oslo MDG,OSLO MILJØPARTIET DE GRØNNE,536,9
100722841311675,"Kristiansand Pensjonistparti - Barn, Familie og Pensjonist",Kristiansand Pensjonistparti,511,9
170653772985183,Bergen MDG,Miljøpartiet De Grønne Bergen,492,1
536745556722065,Lillestrøm FrP,Lillestrøm FrP,491,2
186077731431314,Arendal Venstre,Arendal Venstre,434,3
171368929594037,Vestland Høgre,Vestland Høgre,428,2
380405316155402,Stopp alzheimer og demens,Nasjonalforeningen for folkehelsen,424,6
1499576763595145,Agder Høyre,Agder Høyre,423,2
1772831389697261,Frimodig kirke,These ads ran without a disclaimer,403,1
267093316643456,Oslo Venstre,Oslo Venstre,399,10
219212891435404,Ullensaker FrP,Ullensaker FrP,393,1
