Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
210778132327279,Prima,Prima,8463,5
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,3236,15
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,2727,10
251656685576,KDU-ČSL,KDU-ČSL,2548,12
30575632699,ODS - Občanská demokratická strana,ODS - Občanská demokratická strana,2312,10
263441620339662,Nestlé,Nestlé Česko s.r.o.,2310,2
1956144064659620,BlueTV,Aliance pro budoucnost,1857,1
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,1846,5
1469427909957890,Reportér magazín,Reportér magazín,1575,4
356451014434612,Marian Jurečka,KDU-ČSL,1540,6
90002267161,TOP 09,TOP 09,1500,5
107898832590939,European Commission,European Commission,1401,4
147547541961576,Council of the European Union,Council of the European Union,1236,5
178362315106,European Parliament,European Parliament,1215,7
52479821102,Týdeník Respekt,Týdeník Respekt,1167,5
197010357446014,Ondřej Prokop,Ondrej Prokop,1127,2
104768355190287,Sázíme Česko,PlanetWe Rewild s.r.o.,1113,4
111041662264882,ČSSD,ČSSD,1053,2
118636354851151,ODS Pardubice - oblastní sdružení,ODS - Občanská demokratická strana,967,1
267751653384029,Pardubický kraj,Pardubický kraj,943,4
55408246161,Amnesty International ČR,Amnesty International ČR,838,1
103430204491217,Robert Šlachta,PŘÍSAHA - občanské hnutí Roberta Šlachty,826,4
134443820058669,Zbyněk Stanjura,ODS - Občanská demokratická strana,706,2
378827025796132,Peak.cz,Peak.cz,687,11
112832651308203,Stejná odměna,Česká rada sociálních služeb,662,7
111108757492137,Libor Vondráček • Svobodní,Libor Vondráček • Svobodní,658,8
361281313901258,Komerční banka,"Komerční banka, a.s.",648,1
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,624,3
394570898000897,Kniha Revoluce - Jakub Trpiš,Jakub Trpis,573,19
693725074166331,Naše zdravotnictví,Naše zdravotnictví,569,4
495496033796328,Stanislav Blaha,Stanislav Blaha,553,6
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",532,7
200480966638039,Supremacy 1914,These ads ran without a disclaimer,528,3
2092588267635432,Cena Gratias Tibi,"Člověk v tísni, o.p.s.",508,2
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,507,2
315972808450196,ČSOB,ČSOB,492,1
137301989386,Aktuálně.cz,Aktuálně.cz,486,3
101722985492419,Klára Kocmanová,Česká pirátská strana,450,1
117823623864,Transparency International ČR,Transparency International ČR,425,9
282765711734893,Piráti Moravskoslezský kraj,Dedek Jakub,397,6
1416733788557863,Pravda o vodě a voda lidem,Pravda o vodě a voda lidem,392,2
169065407139584,Tilt,European Greens,380,6
39371299263,Zelení - Strana zelených,Zelení - Strana zelených,367,35
100843142503124,ZjistiVíc.cz,Zjisti víc,360,1
551976351670874,Zdeněk Hraba,Zdeněk Hraba - senátor,347,6
192011067504855,Do práce na kole - AutoMat,"AutoMat, z.s.",331,2
424114981002397,Český rozhlas Plus,Český rozhlas,330,25
206045673805,Deník.cz,VLTAVA LABE MEDIA a.s.,312,3
154228456802,Divadlo v Řeznické,"Divadlo v Řeznické, o. p. s.",293,2
108342850697974,Hejtman Josef Suchánek,Starostové a nezávislí • STAN,290,2
124152241443,Čmelák - Společnost Přátel Přírody,Čmelák - Společnost přátel přírody,284,7
1797988800487493,eLegal advokátní kancelář,eLegal advokátní kancelář,280,4
206407509818,Blesk.cz,CZECH NEWS CENTER a. s.,277,4
367656464950,TOP 09 - Praha 10,TOP 09 - Praha 10,269,1
242117635912490,ODS - Plzeňský kraj,Občanská demokratická strana,255,6
437293906329369,SnadnaMaturita.cz,SnadnaMaturita.cz,243,1
180133882078712,MINT Market,These ads ran without a disclaimer,218,5
153384318085064,EUROPEUM Institute for European Policy,EUROPEUM Institute for European Policy,215,2
545254525495201,Pravý břeh - Institut Petra Fialy,"Pravý břeh, z.s.",214,2
369035059843617,REMAX Delux,Tomáš Šimek,214,5
123858471641,iROZHLAS.cz,Český rozhlas,208,1
321762510282,Michal Kučera,Michal Kučera,190,4
113743658978459,Meltingpot,Meltingpot,181,5
102368582415300,Hnutí za levnější vodu v Protivíně,"PRodukujeme, s. r. o.",179,6
101954531415600,Lukáš Vlček • STAN,Starostové a nezávislí,178,1
1393826507513693,"Jan Recman, místostarosta Prahy 2",Občanská demokratická strana,178,1
711658465662315,XTV,XTV,178,7
1533965953549869,Jaroslav Demčák,These ads ran without a disclaimer,177,1
246136392205579,Ekomrcha,SH Media,177,1
280617905401953,Alexandra Udženija,Občanská demokratická strana,176,1
275383259179951,Tepelná čerpadla IVT,Tepelná čerpadla IVT,174,4
104940818596176,Akordy Václava Hnátka,Michaela Kaufmanová,173,2
257529307701966,Jiří Pospíšil,TOP 09,170,3
100602322206023,Radka Maxová,Radka Maxová,162,1
332418787330819,VOK - Volba pro kraj,"Volba pro kraj, politické hnutí",161,1
307333759374560,Česká národní banka,Česká národní banka,152,1
192926034666717,Václav Pláteník,Václav Pláteník,151,4
343987063337791,CyberBlog,Cyber Security Solutions s.r.o.,148,1
623942964685716,Žižkárna,These ads ran without a disclaimer,147,1
101720818609240,Vlna pomoci,"Vlna pomoci, z. s.",142,3
114870579921673,Top texty,Top texty,141,2
440782776395359,Hradišťáci,Michal Dvouletý,132,1
133030253410089,Jan Šafařík - náměstek hejtmana,Jan Šafařík,126,2
553405241527947,Kancelář architekta města Brna - KAM Brno,Kancelář architekta města Brna,122,1
110285958334498,Svoboda a přímá demokracie - SPD Chomutov,Zdeněk Vaňkát,114,2
284944781875,EURACTIV.cz,EURACTIV.cz,109,4
397919187215,Evropská komise v ČR,Evropská komise v ČR,108,1
350399975110519,Studentská sekce IIPS,Studentská sekce IIPS,106,1
1701718886552103,Moje Evropa,Moje Evropa,106,1
102500511866371,Karel Smetana,Karel Smetana,103,1
778460319203526,Jaroslav Suchý,KDU-ČSL,101,1
147616362600631,Volím Tachov,Matouš Horáček,101,1
400970967000022,Jan Zahradil,Jan Zahradil,≤100,1
1776002445975063,V síti Ivana Langera,RiverSong s.r.o.,≤100,1
103624831753285,Jiří Crha - starosta Blanska a radní Jihomoravského kraje,Soska Marek,≤100,3
100201752249169,Spolu21,Občanská demokratická strana,≤100,5
1104866262972886,Michal Šmarda,Česká strana sociálně demokratická,≤100,1
1488001698123402,Tomáš Kaštovský,Tomáš Kaštovský,≤100,6
