Location name,Amount spent (EUR)
Harju County,5415
Hiiu County,≤100
Ida-Viru County,509
Järva County,205
Jõgeva County,220
Lääne County,198
Lääne-Viru County,378
Pärnu County,431
Põlva County,148
Rapla County,229
Saare County,298
Tartu County,1648
Unknown,≤100
Valga County,151
Viljandi County,277
Võru County,204
