Location name,Amount spent (USD)
Abkhazia,≤100
Adjara,212
Guria,≤100
Imereti,286
Kakheti,≤100
Kvemo Kartli,≤100
Mtskheta-Mtianeti,≤100
Racha-Lechkhumi and Kvemo Svaneti,≤100
Samegrelo-Zemo Svaneti,177
Samtskhe-Javakheti,≤100
Shida Kartli,101
Tbilisi,1220
Unknown,≤100
