Location name,Amount spent (EUR)
Central Finland,342
Central Ostrobothnia,102
Etelä-Savo,141
Kainuu,≤100
Kymenlaakso,193
Lapland (Finland),168
North Karelia,230
Northern Ostrobothnia,483
Ostrobothnia (region),261
Pirkanmaa,659
Pohjois-Savo,303
Päijät-Häme,235
Satakunta,230
South Karelia,137
Southern Ostrobothnia,218
Southwest Finland,643
Tavastia Proper,180
Unknown,≤100
Uusimaa,2691
Åland Islands,≤100
