Page ID,Page name,Disclaimer,Amount spent (CAD),Number of ads in Library
7270241753,YouTube,YouTube,14251,8
194782249201,Canadian Association of Petroleum Producers (CAPP),Canadian Association of Petroleum Producers,8044,9
107385241806,Plan International Canada,Plan International Canada,7616,277
261752512263,Canadian Red Cross,Canadian Red Cross,5509,21
605582973434788,Doctors Without Borders/Medecins Sans Frontieres (MSF),Doctors Without Borders/Médecins Sans Frontières (MSF),4344,16
163261390365324,Elementary Educators,Elementary Educators,3387,40
349561555109272,HSAA - Union of Health-Care Professionals,Health Sciences Association Alberta,3118,17
109045051805492,Made The Canadian Way,Canadian Energy Centre,3019,3
245013842275891,CUPE Alberta,CUPE Alberta,2562,28
104386908631938,Pathways Alliance,Pathways Alliance,2481,12
115835521825983,UNHCR Canada,UNHCR Canada,2385,86
154462904588700,Enbridge Gas,Enbridge Gas,2172,106
106183171866567,Fairness for Drivers,Insurance Bureau of Canada,2085,11
281999881613,World Vision Canada,World Vision Canada,1961,76
160504807323251,Canadiens en santé,Canadiens en santé,1932,8
177990002393,Ontario Nurses' Association,Ontario Nurses' Association,1893,8
101171375978959,Produit Ici Responsablement,Canadian Energy Centre,1771,14
203652059653094,Government of British Columbia,Government of British Columbia,1646,6
168617319831578,Nature Canada,Nature Canada,1521,8
1583430205202800,City of Toronto,City of Toronto - Your Local Government,1466,9
158061404248123,Société de l'assurance automobile du Québec - SAAQ,Société de l'assurance automobile du Québec - SAAQ,1464,1
121222984568561,Amnesty International Canada,Amnesty International Canada,1335,174
16761458703,University of British Columbia,University of British Columbia,1225,84
106917558391358,Alliance Nouvelles voies,Pathways Alliance,1162,4
169928686425623,UFCW Local 401,UFCW Local 401,1129,12
162056987140787,3M,3M,1086,87
1097840090260804,National Police Federation,National Police Federation,1083,121
177741812241442,SCFP-Québec,le SCFP,1055,58
264647680178,Small Change Fund,Small Change Fund,1009,2
108433801452490,Money Management,These ads ran without a disclaimer,931,5
108573293861969,Grain Farmers of Ontario,Grain Farmers of Ontario,911,4
60266912006,Liberal Party of Canada | Parti libéral du Canada,Liberal Party of Canada | Parti libéral du Canada,886,200
110758452300716,Elections NB,Elections New Brunswick,875,2
6695079125,TD,TD Bank Canada,872,18
149042028439970,Alberta Federation of Labour,Alberta Federation of Labour,801,8
268400032839,Croix-Rouge canadienne,Croix-Rouge canadienne,790,7
263417217038472,Forest Products Association of Canada,Forest Products Association of Canada,742,30
139019864276,Oxfam Canada,Oxfam Canada,712,43
5794733873,David Suzuki Foundation,David Suzuki Foundation,711,20
196322807083503,OECTA - Ontario English Catholic Teachers Association,Ontario English Catholic Teachers Association,694,842
105833301076507,CUPE Local 38,CUPE Local 38,685,10
339682308115,Metis Nation of Alberta,Metis Nation of Alberta,675,36
159713615718,WWF-Canada,WWF-Canada,646,63
150306656409,BC Hydro,BC Hydro,620,1
371577843112,Ben & Jerry's,Unilever,614,3
98963682935,Canadian Feed The Children,Canadian Feed The Children,606,35
37523552825,One Drop,One Drop,587,6
186062823629,Québec sans tabac,Conseil québécois sur le tabac et la santé,570,10
414858950050,Conservation Council of New Brunswick,Conservation Council of New Brunswick,541,4
19750184960,Greenpeace Canada,Greenpeace Canada,539,208
844239722367708,Innovative Medicines Canada / Médicaments novateurs Canada,Innovative Medicines Canada,507,121
14742445214,BC Green Party,BC Green Party,507,16
222039741253078,CUPE Saskatchewan,CUPE Saskatchewan,488,11
113297740077607,Canadian Energy Centre,Canadian Energy Centre,457,88
190502667652613,Canada’s NDP / Le NPD du Canada,Canada’s NDP / Le NPD du Canada,447,7
444008735617762,Canadian Cancer Survivor Network,Canadian Cancer Survivor Network,430,3
