Page ID,Page name,Disclaimer,Amount spent (GBP),Number of ads in Library
10677003998,Shelter,Shelter,10657,187
220543443746,International Rescue Committee - UK,International Rescue Committee UK,8292,151
100465485648,British Gas,British Gas,7323,7
7715002593,UNICEF UK,Unicef UK,6589,17
21242962092,ClientEarth,ClientEarth,4617,135
311627208673,WWF UK,WWF UK,4420,72
102639461303190,Fair Pay For All,Fair Pay For All,4022,100
208573062515662,Freedom from Torture,Freedom from Torture,2809,91
9250349228,Greenpeace UK,Greenpeace UK,2258,7
7624294394,Amnesty International UK,Amnesty International UK,1635,69
408582579294175,UK government,UK Government,1393,30
26698813123,British Red Cross,British Red Cross,1320,51
7527864602,WaterAid UK,WaterAid UK,1283,57
37981137361,The Children's Society,The Children's Society,1283,48
799576543492660,The Week Junior,The Week Junior,1213,64
7214031395,Oxfam Great Britain,Oxfam Great Britain,1157,32
360322167647280,"Mayor of London, Sadiq Khan",The Greater London Authority,1155,60
35671512696,World Animal Protection UK,World Animal Protection UK,1130,41
353224381469808,ifaw,IFAW,1081,20
117476785190,Save the Children UK,Save the Children UK,983,8
348366988862054,Oxfam Campaigns,Oxfam Great Britain,967,7
7043497714,Christian Aid,Christian Aid,913,16
7715002593,UNICEF UK,UNICEF UK with Facebook Ad Credits,836,8
170911309781648,Veganuary,Veganuary,794,69
101558386889,Shelter Scotland,Shelter Scotland,793,86
121936349543,World Vision UK,World Vision UK,791,21
1613092172114946,DWP Digital,Department for Work and Pensions,790,4
200480966638039,Supremacy 1914,These ads ran without a disclaimer,646,1
1645963095654688,Healthier Scotland,The Scottish Government,633,6
40409120801,Refugee Council,Refugee Council,570,11
117509421272,St Mungo's,St Mungo's,535,31
1046117708754519,Care4Calais,Care4Calais,513,31
1660600037490738,Guardian Labs,Guardian Labs,496,22
109602554296513,Your Funded Energy Solution,Huw John Llewellyn,483,13
112845639376,Refugee Action,Refugee Action,441,130
165099760197787,Welsh Government,Welsh Government,411,181
106946654868342,Water's Worth Saving,Water UK,408,102
6233536938,War Child UK,War Child UK,394,22
1450681158291594,Counter Terrorism Police UK,Counter Terrorism Police UK,367,12
13047522725,Crimestoppers,Crimestoppers,352,36
54605029793,British Medical Association,British Medical Association,343,4
101255718164248,350 UK,350.org,341,5
116625838402686,FareShare,FareShare,339,31
177855115588808,The Week UK,The Week UK,337,26
108951391565231,Help to Heat,Huw John Llewellyn,335,9
368213053329553,"Department for Business, Energy and Industrial Strategy",These ads ran without a disclaimer,326,2
112712550420527,Sumofus UK,SumOfUs,298,2
