Page ID,Page name,Disclaimer,Amount spent (CRC),Number of ads in Library
117702158266385,Antonio Álvarez Desanti,Antonio Alvarez Desanti,6811,6
102643532445938,Ada Acuña - Diputada,Jacqui Solano,3334,1
399929296730642,Consejo Nacional de Cooperativas,Jonathan Ureña Vargas,2466,1
101128242614247,Dr. Rodolfo Brenes Vargas,Rodolfo Brenes Vargas,1036,1
127187187348820,Kaspersky,These ads ran without a disclaimer,554,1
265843867173714,La Revista,La Revista,155,1
107756041807121,oxfam_es,These ads ran without a disclaimer,118,1
102441338860194,Anatomy of Night,These ads ran without a disclaimer,116,1
19740928752,World Animal Protection,These ads ran without a disclaimer,≤100,2
102354289057608,Por la salud de ellas,These ads ran without a disclaimer,≤100,1
103597027708447,SuperPlanet Games,These ads ran without a disclaimer,≤100,1
111361091313,NICABM,These ads ran without a disclaimer,≤100,3
107173698926440,Rindiendo en casa,These ads ran without a disclaimer,≤100,4
152914224736727,Banco Mundial,These ads ran without a disclaimer,≤100,2
502665456448329,Federico Barolin,These ads ran without a disclaimer,≤100,1
131602424169035,Oxfam en Español,These ads ran without a disclaimer,≤100,1
106942452264389,Fashion Globe,These ads ran without a disclaimer,≤100,2
223495844457800,China Plus Culture,These ads ran without a disclaimer,≤100,1
94199711897,Hábitat para la Humanidad,These ads ran without a disclaimer,≤100,1
112757083778788,"Economic Daily, China",These ads ran without a disclaimer,≤100,1
