Page ID,Page name,Disclaimer,Amount spent (BRL),Number of ads in Library
301774903545521,Brasil Paralelo,Brasil Paralelo,53686,509
165500080198037,"Mulher, Família e Direitos Humanos","Ministério da Mulher, da Família e dos Direitos Humanos",47037,2
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,12744,289
425215080864180,Pfizer Brasil,Pfizer,11214,23
286861344662855,Stella Artois,Ambev,9752,40
109918909035681,Cerveja Brahma Oficial,Ambev,9098,4
141627992572943,Budweiser,Ambev,6385,4
104625758942119,Siga Antenado,"ASSOCIACAO ADMINISTRADORA DA FAIXA DE 3,5 GHZ - EAF",6334,17
103049939296677,Paulo Santiago,Approved Empreendimentos Digitais,4702,30
101230328792183,Portal Concursos & OAB,PORTAL CURSOS PREPARATORIOS E OAB LTDA,4503,208
1127498110791820,EducaMídia,EducaMídia com créditos para anúncios do Facebook,3667,24
109354687306376,Instituto Conhecimento Liberta,Instituto Conhecimento Liberta,3388,90
159103797542,Greenpeace Brasil,Greenpeace Brasil,3236,206
105806795144292,EducaMídia 60+,EducaMídia 60+ com créditos para anúncios do Facebook,2867,15
151461171594566,Oi,DREAMERS ROCK - RJ,2844,1
534805630341699,Idecan Oficial,"INSTITUTO DE DESENVOLVIMENTO EDUCACIONAL, CULTURAL E ASSISTENCIAL NACIONAL",2543,60
452296324804718,Braskem,Puzzle Soluções Digitais LTDA,2175,1
330379553673497,Oxfam Brasil,Oxfam Brasil,1907,156
197698930267127,Alana,Instituto Alana,1802,122
255804437808407,Vale,Gustavo Ferreira,1745,1
121116005943892,Saúde Não Se Pesa,NOVO NORDISK FARMACÊUTICA DO BRASIL LTDA,1627,2
101189854802059,Revista Oeste,Revista Oeste,1534,11
157964194719,Enel Clientes Brasil,Enel Brasil,1508,8
209716942411045,Governo do Distrito Federal - GDF,Governo do Distrito Federal,1508,3
175804982467404,Safernet Brasil,Safernet Brasil pago com créditos de anúncio do Facebook,1383,3
113507215403008,Câmara Municipal de São Paulo,Câmara Municipal de São Paulo,1111,9
142183709175200,Sou Concurseiro e Vou Passar,SOUZA E SILVA - TREINAMENTOS LTDA ME,1110,10
422316724805400,Tribunal Regional Eleitoral do Paraná,Tribunal Regional Eleitoral do Paraná,1008,2
104738421003389,InvestNews BR,Easynvest,897,25
103222252564490,Método de Aprovação,SCIREJUS APLICATIVOS JURIDICOS LTDA,824,84
367980806622995,Bruna Furlan Deputada Estadual,Bruna Furlan,779,30
108570868698233,Mi Digital 2022,These ads ran without a disclaimer,731,37
113165042099382,Brasil 61,Brasil 61,644,37
520803328039440,Recicla Sampa,Eco Urbis e Loga,608,50
