Page ID,Page name,Disclaimer,Amount spent (HUF),Number of ads in Library
120370174702378,Magyarország Kormánya,Magyarország Kormánya,528935,2
109637397268775,Nyugati Pályán,Splendidea Communications Kft,380163,8
1534911313439123,Ripost,Ripost,207992,11
191461774219575,hirado.hu,hirado.hu,175667,43
294815374340858,Donáth Anna,Momentum Mozgalom,165879,6
543788999005363,ORIGO,Mediaworks Hungary Zrt.,109627,9
149061108240,Kocsis Máté,Fidesz,93825,3
762305787130420,Józsefvárosi Fidesz,Józsefvárosi Fidesz,84967,3
326635018181862,Magyar Nemzet,Mediaworks Hungary Zrt.,84166,5
592204747588011,Momentum Mozgalom,Momentum Mozgalom,73446,4
248172631940,Mandiner,Mediaworks Hungary Zrt.,65889,8
178362315106,European Parliament,European Parliament,52298,9
153992771336740,Origo Sport,Mediaworks Hungary Zrt.,51008,7
109503892404998,Világgazdaság,Mediaworks Hungary Zrt.,47836,5
594088897289853,Alapjogokért Központ,Alapjogokért Központ,39999,20
196523737056247,NESCAFÉ,Nestlé Hungária Kft.,32171,1
451844608304228,Metropol,Metropol,31647,5
100467642324899,Realista,Az Év Irodája,30911,11
35634348348,Greenpeace Magyarország,Greenpeace Magyarország,28995,6
167604093409160,Promenad24,Dél-alföldi Média Centrum Kft.,26947,2
103874348723105,Megoldás Mozgalom,Megoldás Mozgalom,26683,2
191946490841225,Dúró Dóra,Mi Hazánk Mozgalom,24989,3
1239893846155692,Tompos Márton,Momentum Mozgalom,24809,2
264517713636590,PestiSracok.hu,PestiSrácok.hu,24109,4
851784814892644,Simicskó István,KDNP frakció,23174,2
116609705085092,BP18,BP18,22902,3
193944440638410,Karácsony Gergely,Budapest Főváros Önkormányzat,21966,3
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,21949,4
135049793193159,IH Rendezvényközpont,Green Team Event & Marketing Kft.,21925,15
1869511526651884,Zsigmond Barna Pál,Fidesz,21021,17
103294948505659,Szánthó Miklós,Szánthó Miklós – Alapjogokért Központ,20279,10
289633770813,UNICEF Magyarország,UNICEF Magyar Bizottság Alapítvány,18198,50
108346693873484,Győrffy Balázs,Balazs Gyorffy,18186,2
100299381703981,Ps TV,PestiSrácok.hu,17869,2
113028273433856,Budafok-Tétény / Közösségre kapcsolva,Közösségre kapcsolva 22,17803,2
125953004085398,Kemma.hu,Kemma.hu,17007,2
47198507012,LMP - Magyarország Zöld Pártja,LMP - Magyarország Zöld Pártja,16600,2
1880809845328535,Dobrev Klára,Demokratikus Koalíció,16410,5
1627127484170228,NHC24,Mediaworks Hungary Zrt.,16399,2
131283758531,HVG,HVG Kiadó ZRt.,16362,8
150219742265121,Bedő Dávid,Bedő Dávid - Momentum,14589,4
143151351544,Színházi Olimpia 2023 / Theatre Olympics 2023,Szinházi Olimpia Nonprofit Kft.,14186,7
113684438795574,Párbeszéd Magyarországért,Párbeszéd Magyarországért,13867,8
187280168720178,NE HAGYD,International Organization for Migration (IOM) Hungary,13593,14
142116653162328,Márki-Zay Péter,Márki-Zay Péter,13517,13
376436808069,Eventim - Ticket Express Hungary,TEX Hungary Kft.,11980,1
506348326210466,Ungár Péter,LMP - Magyarország Zöld Pártja,11093,3
276554411147,Szabolcs Online,Mediaworks Hungary Zrt.,11011,2
129255963785124,Heol.hu,Heol.hu,10451,2
326763130286,Borsod Online,Mediaworks Hungary Zrt.,10174,2
105666454157523,Szikra Mozgalom,Szikra Mozgalom,10106,1
103922897650335,Bakos Bernadett,LMP - Magyarország Zöld Pártja,10033,5
119912244753184,PICK Ízközösség,These ads ran without a disclaimer,10000,1
169599166463839,Demokratikus Koalíció,Demokratikus Koalíció,9729,8
102528011823081,Száraz Zoltán • Momentum,Momentum Mozgalom,9565,2
537817739693723,Brain Bar,Brain Bar,9493,8
108248022589754,Bosch Magyarország,Bosch Magyarország,8855,7
102426795954406,Nobilis Márton,Nobilis Márton,8722,16
221761091331222,Danube Institute,Danube Institute,8672,9
375322246241286,Orosz Anna,Momentum Mozgalom,8111,1
105129068891221,Frisshirek.hu,Genesis Médiacsoport Kft.,7779,5
14792493292,Magyar Kétfarkú Kutya Párt,Magyar Kétfarkú Kutya Párt,7532,4
101897961290159,Momentum XVIII. kerület,Momentum Mozgalom,7379,2
106455438982920,Back Legal,These ads ran without a disclaimer,7143,3
1408906262689093,Nyitrai Zsolt,Fidesz,7044,4
106280224056208,Gelencsér Ferenc,Momentum Mozgalom,6961,1
100401808007704,EzaLényeg.hu,EzaLényeg.hu,6949,20
1215492498464496,Angyal Károly,Angyal Károly Tibor,6435,3
179392595425293,LMP Budapest,LMP - Magyarország Zöld Pártja,6418,1
112694594992064,Mehr Licht,Mehr Licht,6262,5
386132578063762,Balaicz Zoltán,Balaicz Zoltán,6191,3
107898832590939,European Commission,European Commission,6057,6
104416498264707,Jánosi Zoltán,Jánosi Zoltán,5906,1
1237616006358749,Kékes Online,Kékes Online,5846,8
2309737912651039,Péterffy Attila,Péterffy Attila,5817,1
308871671705,BAON Bács-Kiskun vármegyei Online,Mediaworks Hungary Zrt.,5795,1
197203437879379,Szaniszló Sándor,Szaniszló Sándor,5769,3
100905288315705,Jelen hetilap,Liberty Press Kft.,5551,8
320986996098,zaol.hu,Mediaworks Hungary Zrt.,5547,1
172936669443469,Dunaújvárosi Hírlap - duol.hu,Dunaújvárosi Hírlap - duol.hu,5545,1
150836998898897,aHang,aHang,5462,5
258636010813346,Delmagyar.hu,Mediaworks Hungary Zrt.,5418,1
156847374371871,Szabó Tímea,Párbeszéd Magyarországért,5405,2
147633001941737,kisalfold.hu,kisalfold.hu,5371,1
438674070213065,Magyar Állampapír,Magyar Állampapír,5315,14
379369999371763,Pikó András polgármester,Pikó András Brunó,5291,1
122922027734811,feol.hu,Mediaworks Hungary Zrt.,5282,1
105967164071611,Nagy Balázs Szemere és Ganztelep,Nagy Balázs István,5220,4
160935777365,bama.hu - a baranyai hírportál,bama.hu - a baranya megyei hírportál,5208,1
1130749080425647,Daam Alexandra,Momentum Mozgalom,5125,1
