Page ID,Page name,Disclaimer,Amount spent (EGP),Number of ads in Library
181524565276709,الهلال الأحمر المصري - Egyptian Red Crescent,الهلال الأحمر المصري - Egyptian Red Crescent,1492,8
273900239400893,نقابة المحامين المصرية,نقابة المحامين المصرية,1255,5
707511176015990,علاء حمدى قريطم - Alaa Hamdy Koraitem,علاء حمدى قريطم - Alaa Hamdy Koraitem,777,5
145505648808327,Resala Charity Organization - جمعية رسالة للاعمال الخيرية,Resala Charity Organization - جمعية رسالة للاعمال الخيرية,689,2
550280998481446,Rasha Kelej,Rasha Kelej,661,5
200480966638039,Supremacy 1914,These ads ran without a disclaimer,620,2
101009088774421,حزب حماة الوطن,حزب حماة الوطن,563,4
111380375197124,Lake View - Mokattam,These ads ran without a disclaimer,434,1
666470146818916,مؤسسة جبر القلوب,Mohamed Elsafty,397,10
110877857406073,المهندس حسام لبن,المهندس حسام لبن,339,3
105096455624550,Tamer abdelhamid - تامر عبد الحميد,Tamer abdelhamid - تامر عبد الحميد,304,3
104198795953934,جمعية أصدقاء مرضى الأورام بالشرقية,Mohamed Basher,298,1
166420296805460,حزب المحافظين,حزب المحافظين,281,3
102117062841057,الصفحه الرسميه للنائبه الدكتوره حنان عمار,Omar Abdelaziz,233,2
121502487925668,د/ محمد الجندي - Mohamed Elgendy,د/ محمد الجندي - Mohamed Elgendy,229,1
282421105588262,Alraees News- الرئيس نيوز,Kareem Ahmed Abdul Ghani,169,3
103745798627292,المستشار ماهر ميلاد اسكندر,المستشار ماهر ميلاد اسكندر,157,4
2358983837511386,الخليج الجديد,These ads ran without a disclaimer,156,1
103591834853142,Hamoda Mohamed Hamoda - حموده محمد حموده,Mahmoud Raafat Idris,146,2
101361307958442,Mohamad ElGarhy,محمد السيد عبد الستار,145,1
308088503057656,النائب محمود عصام,النائب محمود عصام,143,4
112072071382470,أحمد الفار - Ahmed Elfar,Noha Mohamed Ibrahim,137,4
101586878327765,Hassanein Tawfiq - حسانين توفيق,Hassanein Tawfiq - حسانين توفيق,129,3
1720882541553191,حسن عمار - Hassan Ammar,حسن عمار,108,1
319044774889435,المركز الإعلامي للنائب هاني خضر,النائب هاني خضر,108,1
102752291431181,المهندس حازم الجندي - Hazem ElGendy,المهندس حازم الجندي - Hazem ElGendy,108,3
106450555171099,مجدي البري - Magdy Elbery,مجدي البري - Magdy Elbery,105,5
354968941204659,الدكتور أيمن أبو العلا عضو مجلس النواب,الدكتور أيمن أبو العلا عضو مجلس النواب,101,3
108927510969680,الصفحة الرسمية للنائبة د. صبورة السيد,الصفحة الرسمية للنائبة د. صبورة السيد,≤100,4
1934139156895621,د.خالد قنديل Dr.Khaled Kandel,Basel Noufal,≤100,1
380937009024559,Kashqol كشكول التعليمى,Kareem Ahmed Abdul Ghani,≤100,1
532100997327830,kumikomametsuka,These ads ran without a disclaimer,≤100,1
367290327457959,MP/Abdelsalam Elkhadrawy - عبدالسلام الخضراوي,MP/Abdelsalam Elkhadrawy - عبدالسلام الخضراوي,≤100,2
535371883202755,Freddy Elbaiady  صفحة فريدي البياضي,Freddy Elbaiady  صفحة فريدي البياضي,≤100,1
1579361805610086,أحمد بلال البرلسي - عضو مجلس النواب المصري,أحمد بلال البرلسي - عضو مجلس النواب المصري,≤100,1
106719921012688,Ahmed Bahaa Shalaby-أحمد بهاء شلبي,Integrated Marketing Communications For Media.IMC,≤100,1
111086937788265,موقع تحيا مصر - Tahiamasr News,موقع تحيا مصر - Tahiamasr News,≤100,2
2298420967037841,النائب محمد عزت عرفات,النائب محمد عزت عرفات,≤100,1
2102862883129084,حجازى للاستشارات القانونية,حجازى للاستشارات القانونية,≤100,1
103204975886755,البديوي السيد - الصفحة الرسمية,Mohamed Elbedewy,≤100,1
118932207798163,Rehab Eltehewy - رحاب التحيوي,Rehab Eltehewy - رحاب التحيوي,≤100,2
105872082337085,الصفحه الرسمية للنائب أحمد عبدالجواد,ابراهيم احمد ابراهيم محمد,≤100,1
118932207798163,Rehab Eltehewy - رحاب التحيوي,حسين السيد,≤100,1
110734497396339,محمود سامي - 𝐌𝐚𝐡𝐦𝐨𝐮𝐝 𝐒𝐚𝐦𝐲,Mahmoud Samy,≤100,1
104980215815272,حزب حماة المستقبل - تحت التاسيس,These ads ran without a disclaimer,≤100,5
456752884664906,الدكتور / على بدر عضو مجلس النواب أمين اللجنة الدستورية والتشريعية,سمير على,≤100,1
118992379972310,Fatmah Selim - فاطمة سليم,Fatmah Selim - فاطمة سليم,≤100,1
100210385187886,الصفحة الرسمية للنائب الدكتور ايهاب وهبة عضو مجلس الشيوخ عن محافظة القاهرة,Karim Ahmed Abd Alghany,≤100,2
1012904038778488,سامح فتحي حبيب,سامح فتحي حبيب,≤100,2
798673866859390,ETC TV,ETC TV,≤100,2
103291013528894,Dr.Mokhtar Gomaa,Ahmed Zaatar,≤100,1
