Page ID,Page name,Disclaimer,Amount spent (ZAR),Number of ads in Library
187645864452,Vryheidsfront Plus / Freedom Front Plus,Vryheidsfront Plus / Freedom Front Plus,7942,9
740116816003959,Western Cape Government,Western Cape Government,2934,44
136956534616,Times LIVE,TimesLIVE,1152,18
57206003848,Greenpeace Africa,Greenpeace Africa,1112,2
107681864296588,Western Cape Gambling and Racing Board,Western Cape Gambling and Racing Board,974,6
823788047675556,Call of War,These ads ran without a disclaimer,959,2
6011868110,Democratic Alliance,Democratic Alliance,865,3
1613030308842801,Democratic Alliance Western Cape,Democratic Alliance,738,5
478479492268974,Sunday Times ZA,Sunday Times,531,4
116657351312927,Pledge To Vote SA,Pledge to Vote,500,12
114506216924214,Centre For Risk Analysis,Centre For Risk Analysis,490,3
200480966638039,Supremacy 1914,These ads ran without a disclaimer,428,1
178713262328364,DA KZN,Democratic Alliance,412,3
102265308016316,Al Jama-ah,Al Jama-ah,398,1
1742410059361710,AwakeMzansi,Awake Mzansi,393,1
725505594135727,Adventure Escape,These ads ran without a disclaimer,349,1
110647840532680,Merge Mayor,These ads ran without a disclaimer,331,1
2145594122138312,Action Society,Action Society,283,23
107169379305548,TLU SA,TLU SA,264,12
106172744063430,The Daily Friend,The Daily Friend,250,16
597918073626793,Democratic Alliance Free State,Democratic Alliance Free State,234,5
446648162438519,Thisisacumen,Acumen Media Management,233,2
181204251979581,NEASA,National Employers' Association of South Africa,226,3
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,183,6
1442286572460668,Inside Education,Inside Education,175,1
259922021421962,VF Plus - Vrystaat,VF Plus Vrystaat,152,2
182843381896565,Democratic Alliance Northern Cape,Democratic Alliance,152,1
111455384155,Partners in Sexual Health,Hamlet Enrico Johannes,133,3
104692291218239,DA Free State Future Leaders Programme,Democratic Alliance Free State,125,2
817419378298114,Herman Mashaba,ActionSA,112,1
195909420099,Solidariteit,Solidariteit,106,1
144985128871748,City of Cape Town,Sanelisiwe Owethu Ntabeni,105,3
100445789444317,DA EC Legislature,Democratic Alliance,104,1
134187920103120,Dr. J. Reid (Neurologist),Johan Reid,≤100,1
