Page ID,Page name,Disclaimer,Amount spent (PYG),Number of ads in Library
1468570519872644,Santiago Peña,PRANA SA,24084846,61
1222077187832207,Gustavo Leite,Gustavo Alfredo Leite Gusinky,3672792,12
196599783696918,Efrain Alegre,Comunicá,3172073,189
102917519228790,Bruno Defelippe,PautaPY,1850528,15
102963512483270,PyElige,PY Elige,1849431,12
102266292553995,Sucia Política,Diego Ricardo Ramírez,1596098,10
532716330164048,Sole Núñez,Sole Núñez,1478604,43
1692624097481207,Mujeres GANAR,Mujeres GANAR,1438567,61
325540631525675,En La Tecla,En la Tecla,1384214,13
242118359309178,Ricardo Estigarribia,Ricardo Estigarribia,1320890,27
241512319274531,Sixto Pereira,Sixto Pereira,1000000,1
101684376194219,Se Van Paraguay,Solucionet Global,992734,5
132554373464255,La Nación,La Nación,848815,22
266016903502005,Senador Carlos Gómez Zelada,Senador Carlos Gómez Zelada,706647,2
532716330164048,Sole Núñez,PautaPY,690588,3
1011833908887463,Atilio Alegre,IMAGEN DE GOBIERNO,678633,17
1310731702357133,GEN,GEN,674443,8
532716330164048,Sole Núñez,Soledad Núñez,654774,6
110447625137045,Pilar Callizo,PautaPY,653894,3
103771265752808,Vysokolán,Stephan Vysokolán,466619,7
109626041763537,Natalicio Chase,Global Agencia,460380,13
118397948223791,Oscar Tuma,Óscar Luis Tuma Bogado,430725,10
153958777947957,Paulo Reichardt,Paulo Reichardt,372708,16
665680343451704,Lider Amarilla,Lider Santiago Amarilla Rios,372290,5
114448232558658,Jorge Querey,Jorge Osvaldo Querey Rojas,366869,29
102109369350535,Christa Rivas,Christa Violeta Rivas Caballero,360368,5
1810962229216340,Fidel Zavala,Laura Lorena Meaurio Paniagua,358938,12
107104641909575,Rubén Rubin,Rubén Rubin,358875,3
100959471597014,José Antonio Galeano,José Antonio Galeano,348735,12
188532581209289,Senador Javier Zacarías Irún,ComSer,337401,13
943824938962084,Luis Fernando,Luis Fernando,320058,4
1711765125817047,Aldo Florentin,IMAGEN DE GOBIERNO,299842,14
114979542421407,Kattya González,Kattya Mabel Gonzalez Villanueva,275662,2
105796025619350,Tati Giménez Diputado 2023,Tati Giménez Diputado 2023,272793,4
124625661665046,Patrick Kemper,Patrick Paul Kemper Thiede,254736,5
103681832340596,Kpeto Cano,Kpeto Cano,253344,7
1964503917155087,Stephan Rasmussen,Stephan Rasmussen Gonzales,249031,2
1753251591598763,Dani Mujica,Dani Mujica,246418,18
498022813689642,Oscar González Drakeford,Oscar González,239466,6
614795685343483,Belén Maldonado,Belén Maldonado,231697,7
103681832340596,Kpeto Cano,Eusebio Vera,215427,4
102649292598442,Senador Hugo Richer,Senador Hugo Richer,197614,7
110324011295149,Central Unidos - Paraguayos Unidos - Cruzada Nacional,Jorge Danel Guimaraes Fernandez,195263,1
100617802815343,Orlando Penner Senador 2023,Orlando Penner Senador 2023,193826,1
104691125736657,Ada Báez Ruggeri Concejal Departamental,Ada Báez Ruggeri Concejal Departamental,191485,4
326351758062718,Juan Grassi,Juan Domingo Galeano Grassi,190952,1
1547194582252394,Denis Lichi,Global Agencia,188425,10
114061877001545,Víctor Pecci,PRANA SA,186648,2
258712438172291,Santiago Aguilera,Martin Ricardo Stachon,167101,1
724051717643013,Miguel Prieto,Miguel Prieto,164758,8
107378775349679,Rolando Alvarez Spinassi,Rolando Alvarez Spinassi,150770,7
357095164345257,Oviedo Press,Oviedo Press,124756,2
283132325082901,Esperanza Martínez,Esperanza Martinez De Portillo,123477,5
101031596152572,Abg. Emilio Tillería - Senador,Abg. Emilio Tillería - Senador,113689,1
838018169889993,"Fernando ""Pato"" Ojeda",Fernando Ojeda,108585,12
105947518752311,Agustin Saguier,Agustin Saguier,108262,1
613444678793192,Josías Escobar Concejal 2023,Josía Eliezer Escobar Fernandez,108123,2
647864758888200,Seba Garcia,Sebastian Garcia,99917,4
827201027312903,César LANDY Torres,Jose Dolores Zarate Gonzalez,97579,4
