Page ID,Page name,Disclaimer,Amount spent (IDR),Number of ads in Library
23383061178,Prabowo Subianto,indonesia Adil makmur,22385943,7
101350709331663,G24News.tv,Yayasan Golkar Institut SPKP,5099650,23
105818752347206,Teman Airlangga Hartarto,Aditia Ramdani,2004318,82
68793499001,UNICEF,UNICEF with Facebook Ad Credits,1693961,7
104940148858518,Bersama Mbak Puan,Bersama Puan,1445156,11
102712985995817,Sobat Airlangga Hartarto,Aditia Ramdani,1275567,60
122646451052,KOMISI PENYIARAN INDONESIA DAERAH [KPID] JAWA BARAT,KOMISI PENYIARAN INDONESIA DAERAH [KPID] JAWA BARAT,1197177,11
100748849467001,Sedulur Puan,Puan 2024,1026832,25
108308008686834,G24 Golkar Jabar,Yayasan Golkar Institut SPKP,923785,4
102122622640795,Catatan Menko Airlangga,Yayasan Golkar Institut,724043,19
110090765246136,Yanti Airlangga,Yayasan Golkar Institute SPKP,698540,10
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,681972,9
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,662623,3
105621692292591,G24 Golkar Sulsel,Yayasan Golkar Institut SPKP,523934,5
105351238986805,G24 Golkar Sumut,Yayasan Golkar Institut SPKP,501843,3
101428652793656,Readktif,Aditia Ramdani,483987,24
109421458610554,G24 Golkar Riau,Yayasan Golkar Institute SPKP,452733,5
106883058905796,Tanda Seru,Aditia Ramdani,419951,21
104622532469179,Populis,Aditia Ramdani,411606,21
1408188616062841,Sofitel Bali Nusa Dua,Sofitel Bali Nusa Dua Beach Resort,385635,2
173776079818775,Saiful Mujani,Saidiman,367920,2
302826799886864,Relawan PUAN 2024,Puan 2024,337946,18
105124862343150,G24 Golkar Jateng,Yayasan Golkar Institut SPKP,327881,4
100493776029547,SiCaleg - Aplikasi Pemilihan Legislatif,SiCaleg,320546,4
100395159482292,Bizhare Securities Crowdfunding,These ads ran without a disclaimer,296987,1
105567345649477,G24 Golkar Sumsel,Yayasan Golkar Institut SPKP,292774,4
110777495104378,Teman Puan,Puan 2024,290770,22
101932009361489,G24 Golkar Aceh,Golkar Institute SPKP,283805,4
100248349384577,Jateng Dukung Ganjar,Ganjar Nusantara Indonesia,274869,5
103610389181419,G24 Golkar Jambi,Yayasan Golkar Institut SPKP,270927,9
102766839263043,G24 Golkar Kaltim,Yayasan Golkar Institut SPKP,263909,7
107965558190911,Bansos by DTKS,Mirza Eko Purwanto,258726,1
102331445974678,G24 Golkar Kalbar,Yayasan Golkar Institut SPKP,257466,5
106074385580593,G24 Golkar Banten,Yayasan Golkar Institut SPKP,253665,6
678421075696415,Giring Ganesha,Partai Solidaritas Indonesia,249541,5
101389706093580,G24 Golkar Lampung,Yayasan Golkar Institute SPKP,236908,5
102477679297861,G24 Golkar Sumbar,Yayasan Golkar Institute SPKP,226435,3
104275935775351,G24 Golkar Kalteng,Yayasan Golkar Institut SPKP,218777,4
101203454841155,Kota Kite,Prayogo,213171,3
166178460072395,اليونيسف بالعربية - UNICEF in Arabic,اليونيسف باستخدام اعتمادات الإعلان على الفيسبوك,201834,2
197545083607941,Harian Kompas,Harian Kompas,197220,4
104830667806476,Melihat Indonesia,Melihat Indonesia,190971,4
100226362848619,G24 Golkar Kalsel,Golkar Institute SPKP,185616,7
102656349157647,Tugimanisme,Ganjar Nusantara Indonesia,184659,4
106659018854198,G24 Golkar Jatim,Yayasan Golkar Institut SPKP,184450,2
342449962923657,Berita Ganjar Pranowo,Ganjar Nusantara Indonesia,182842,6
101679818973699,Sahabat Ganjar Pranowo,John Kamnahas,181432,21
197930674140927,Gerindra Jawa Tengah,Azka Najib,180542,3
110608611801801,G24 Golkar Malut,Yayasan Golkar Institut SPKP,179628,6
101629779030791,Ahmad Abdy Baramuli,Efendi Syafruddin,179064,1
110952238516382,Kiki Daliyo,Juniar Dwi Harianto,178444,4
109614491898151,G24 Golkar NTT,Yayasan Golkar Institut SPKP,177625,3
110865154735990,Koran Harian Tanah Air,Muhammad Miftakhunnaim,171445,22
101901612703421,G24 Golkar Sultra,Yayasan Golkar Institute SPKP,169383,3
107087892161368,G24 Golkar Sulut,Yayasan Golkar Institute SPKP,162004,3
100602629497814,G24 Golkar Maluku,Yayasan Golkar Institut SPKP,160696,7
103110502426027,Jatim Dukung Ganjar,Ganjar Nusantara Indonesia,156316,6
338740510222539,"Rohmat Marzuki, S.Hut - Sarjana Kehutanan Mbangun Deso",Rohmat Marzuki,156081,8
101760624522103,DPP Banteng Muda Indonesia,Farid Wahyudi,151887,10
106245875573990,G24 Golkar Kepulauan Riau,Yayasan Golkar Institut SPKP,142927,5
111431385073299,G24 Golkar Bengkulu,Yayasan Golkar Institute SPKP,136222,7
109083348423534,Untuk Rakyat,Muhammad Miftakhunnaim,134675,15
103411659195911,JIMAT,Dinni Anggraeni,125810,1
