Page ID,Page name,Disclaimer,Amount spent (PYG),Number of ads in Library
102266292553995,Sucia Política,Diego Ricardo Ramírez,1151104,7
102467002671611,Jorge Heisecke,Jorge Heisecke,1032134,9
325540631525675,En La Tecla,En la Tecla,870632,4
196599783696918,Efrain Alegre,Efrain Alegre,574292,8
102917519228790,Bruno Defelippe,Bruno Defelippe,546994,6
242118359309178,Ricardo Estigarribia,Douglas Mateus Hendges,513761,9
1468570519872644,Santiago Peña,PRANA SA,419890,1
124625661665046,Patrick Kemper,Patrick Paul Kemper Thiede,380309,7
283132325082901,Esperanza Martínez,Esperanza Martinez De Portillo,315768,7
110303418588991,Baby Appleyard,Baby Appleyard,246165,2
118397948223791,Oscar Tuma,Óscar Luis Tuma Bogado,161016,4
241512319274531,Sixto Pereira,Sixto Pereira,137179,2
103681832340596,Nelson Kpeto Cano,Kpeto Cano,130386,3
153958777947957,Paulo Reichardt,Paulo Reichardt,128515,1
100445112671378,Fernando Camacho Senador 2023,Norma Graciela Ávalos Lezcano,90239,2
1659775060937880,Guido González,Rosa Agustin Gonzalez,89544,2
1151984808290856,Hugo Portillo,Hugo Portillo,89366,6
106721948731693,Prof. Aldo Centurión López,Prof. Aldo Centurión López,74264,1
1711765125817047,Aldo Florentin,IMAGEN DE GOBIERNO,71672,3
102940895895901,Victor Herreros Gimenez,Victor Herreros,63403,4
338961084535,WWF Paraguay,WWF Paraguay,58716,4
586900951991270,Ing. Richard Duarte,Richard David Duarte Quiñones,51376,2
292909490881181,Carlos Echeverría Intendente,TEJUParaguay,49682,1
105704565507675,Andrés Fernández Concejal Dptal.,Cristhian Isaac Fretez Caceres,45666,4
1575743279360941,Carlos Cáceres Sarubbi Senador 2023,Carlos Agustin Caceres Sarubbi,43703,2
103373961784268,Giani Ramírez,Giani Ramírez,40380,2
106682318781403,Rafaela Guanes Senadora,Rafaela Guanes,36771,1
1094373423935985,German Solinger,Grissel Zárate Sotelo,36697,1
517426394969535,Ricardo Canese,Ricardo Canese,31792,2
184860595385745,Ing. Roberto Jiménez - Concejal,Roberto Fernando Jimenez Ayala,29670,1
490637354648727,Ing.Juan Carlos Baruja - Gobernador 2018/2023,Juan Carlos Baruja Fernandez,29552,1
103759862278474,Victor Miranda Py,Clicnovo,29358,4
1011833908887463,Atilio Alegre,IMAGEN DE GOBIERNO,28427,1
107686348789567,Alberto Ayala 123,Adan Alberto Ayala,27849,2
107558844100122,Pastor Filártiga,Pastor Filártiga,24507,2
100385868930919,Federico Wunderlich,DECIDE Movimiento Decisión Ciudadana y Democrática,19747,1
1147436678784009,Dennis Fraulob,Dennis Fraulob,18932,2
646939832039958,Hugo Ibarra - Diputado Nacional,Eladio Ortiz Gayoso,18555,3
103429818624929,Edu Garay,Eduardo Garay,18423,1
141678063114851,Ruben Velazquez,Dalva Natividad Acosta Vallejos,17111,2
150741961754512,Mercedes Canese Antúnez,Mercedes Canese,16888,2
943824938962084,Luis Fernando,Luis Carlos Arce,16301,1
