Page ID,Page name,Disclaimer,Amount spent (GBP),Number of ads in Library
106626487721376,Amazon Europe,Amazon Europe,7205,14
7715002593,UNICEF UK,Unicef UK,6018,39
9250349228,Greenpeace UK,Greenpeace UK,4060,62
311627208673,WWF UK,WWF UK,3592,63
13047522725,Crimestoppers,Crimestoppers,2904,58
345463602161853,bp,bp,2505,1
7043497714,Christian Aid,Christian Aid,1694,43
799576543492660,The Week Junior,The Week Junior,1529,40
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),1395,16
35671512696,World Animal Protection UK,World Animal Protection UK,1316,71
177855115588808,The Week UK,The Week UK,1004,44
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,951,21
360322167647280,"Mayor of London, Sadiq Khan",The Greater London Authority,935,16
105298484651843,SME Climate Hub,SME Climate Hub,901,67
10677003998,Shelter,Shelter,867,212
34044296391,Surfers Against Sewage,Surfers Against Sewage,857,108
112712550420527,Ekō UK,Ekō,835,4
103662352102391,Family Debt Help,Ian Keith Parsons,814,9
569834799727730,National Grid UK,National Grid UK,732,54
117476785190,Save the Children UK,Save the Children UK,719,24
101958682650112,ESG UK,Energy Saving Grants,702,68
59367068326,The Ramblers,The Ramblers,658,7
101602743218479,Stop It Now! UK and Ireland,"Stop It Now! UK and Ireland, The Lucy Faithfull Foundation",652,13
25749647410,The Labour Party,The Labour Party,633,603
18168505158,The Woodland Trust,Woodland Trust,599,19
139695000173,Good Energy,Good Energy,586,75
113389667191398,ROOT ZERO,Puffin Produce,550,16
186622728032,RSPB,RSPB,534,46
490007667679401,Hugh James,Hugh James,530,3
47612991154,Dignity in Dying,Dignity in Dying,504,41
353224381469808,ifaw,IFAW,479,42
10114144851,NSPCC,NSPCC,465,2
6316017331,Terrence Higgins Trust,Terrence Higgins Trust,447,24
119085418114832,The Body Shop,The Body Shop,446,4
403187191250,Soccer Aid,UNICEF UK,443,106
54605029793,British Medical Association,British Medical Association,433,4
121936349543,World Vision UK,World Vision UK,419,31
246872175166,Action Against Hunger UK,Action Against Hunger UK,419,150
208189704820,Ellen MacArthur Foundation,Ellen MacArthur Foundation,413,123
175338329150218,Help For Heroes,Help for Heroes,406,34
7527864602,WaterAid UK,WaterAid UK,394,19
123311187737843,GSK,GSK,387,6
40952091012,Asthma + Lung UK,Asthma + Lung UK,378,9
195754307110390,Right To Life UK,Right To Life UK,376,22
158077247591710,Refuge,Refuge,365,31
220543443746,International Rescue Committee - UK,International Rescue Committee UK,361,32
274651352565844,Oltco Ltd,Oltco Ltd,352,127
104768005247443,Say No To WHO,Say no to WHO,346,3
1382543595173440,Humane Society International - UK,Humane Society International - UK,338,3
26698813123,British Red Cross,British Red Cross,333,16
227427673437,Tree Aid,Tree Aid,311,17
1660600037490738,Guardian Labs,Guardian Labs,288,15
55984857501,Open Doors UK & Ireland,Open Doors with Brother Andrew,278,3
