Location name,Amount spent (EUR)
Attica (region),1866
Central Greece (region),127
Central Macedonia,579
Crete,195
Eastern Macedonia and Thrace,162
Epirus (region),≤100
Ionian Islands (region),≤100
Northern Aegean,≤100
Peloponnese (region),142
Southern Aegean,103
Thessaly,184
Unknown,≤100
Western Greece,193
Western Macedonia,≤100
