Location name,Amount spent (VEF)
Amazonas,35000
Anzoátegui,1750000
Apure,182499
Aragua,3494980
Barinas,500000
Bolívar (state),1000000
Capital District,6932866
Carabobo,6750000
Cojedes,250000
Delta Amacuro,42500
Falcón,500000
Guárico,250000
Lara,1242493
Miranda (state),1579991
Monagas,250000
Mérida,500000
Nueva Esparta,250000
Portuguesa,500000
Sucre,250000
Trujillo,232499
Táchira,2026502
Vargas,500000
Yaracuy,378550
Zulia,4169990
