Page ID,Page name,Disclaimer,Amount spent (GBP),Number of ads in Library
311627208673,WWF UK,WWF UK,8993,76
10677003998,Shelter,Shelter,8185,312
9250349228,Greenpeace UK,Greenpeace,6223,61
7715002593,UNICEF UK,Unicef UK,6088,22
220543443746,International Rescue Committee - UK,International Rescue Committee UK,5771,98
97708339756,Action for Children,Action for Children,4579,64
102639461303190,Fair Pay For All,Fair Pay For All,3922,185
7624294394,Amnesty International UK,Amnesty International UK,2939,110
353224381469808,ifaw,IFAW,2619,46
21242962092,ClientEarth,ClientEarth,2138,86
514212165305248,Leigh Day,Leigh Day,2012,44
26698813123,British Red Cross,British Red Cross,1797,50
208573062515662,Freedom from Torture,Freedom from Torture,1690,112
799576543492660,The Week Junior,The Week Junior,1633,64
18044497940,Plan International UK,Plan International UK,1578,70
158077247591710,Refuge,Refuge,1489,51
200480966638039,Supremacy 1914,These ads ran without a disclaimer,1478,2
37981137361,The Children's Society,The Children's Society,1342,88
260012884055691,Metropolitan Police Service,Metropolitan Police Service,1289,25
117476785190,Save the Children UK,Save the Children UK,1262,48
7527864602,WaterAid UK,WaterAid UK,1235,74
35671512696,World Animal Protection UK,World Animal Protection UK,1198,46
13047522725,Crimestoppers,Crimestoppers,1109,116
121936349543,World Vision UK,World Vision UK,1098,30
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),1024,61
109602554296513,Your Funded Energy Solution,Huw John Llewellyn,977,26
9250349228,Greenpeace UK,Greenpeace UK,945,11
348366988862054,Oxfam Campaigns,Oxfam Great Britain,935,1
7715002593,UNICEF UK,UNICEF UK with Facebook Ad Credits,924,6
722939897742608,The Co-operative Bank,The Co-operative Bank,917,20
241312696375349,National Education Union,National Education Union,911,6
39605200520,ActionAid UK,ActionAid UK,911,38
216441838710642,Women's Aid Federation Northern Ireland,Women’s Aid Federation Northern Ireland,901,1
360322167647280,"Mayor of London, Sadiq Khan",The Greater London Authority,864,38
30349161852,Eden Project,Eden Project,840,7
165099760197787,Welsh Government,Welsh Government,839,199
1613092172114946,DWP Digital,Department for Work and Pensions,813,4
117509421272,St Mungo's,St Mungo's,805,40
268801635305,Breast Cancer Now,Breast Cancer Now,769,6
177855115588808,The Week UK,The Week UK,760,36
13533633585,National Trust,National Trust,737,2
1660600037490738,Guardian Labs,Guardian Labs,679,29
246872175166,Action Against Hunger UK,Action Against Hunger UK,652,88
123027101047606,Pancreatic Cancer UK,Pancreatic Cancer UK,588,6
101558386889,Shelter Scotland,Shelter Scotland,544,89
6233536938,War Child UK,War Child UK,534,37
47612991154,Dignity in Dying,Dignity in Dying,518,11
1645963095654688,Healthier Scotland,The Scottish Government,484,10
116625838402686,FareShare,FareShare,481,54
6707857033,Global Justice Now,Global Justice Now,451,15
108951391565231,Help to Heat,Huw John Llewellyn,449,14
108780457170240,Cut Carbon Not Forests,Cut Carbon Not Forests,414,1
91484672241,Toilet Twinning,Toilet Twinning,407,59
34341434454,Comic Relief,Comic Relief,398,6
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,397,7
159100234275780,UK Government Scotland,Office of the Secretary of State for Scotland,396,3
106946654868342,Water's Worth Saving,Water UK,393,92
101958682650112,ESG UK,Energy Saving Grants,390,60
308291623138631,Eco Footprint,Richard Lee Hughes,389,1
249209468838241,Good Law Project,Good Law Project,383,74
490007667679401,Hugh James,Hugh James,381,6
698773137204706,Give My View,Built-ID,361,9
8539814909,International Animal Rescue,International Animal Rescue with Facebook Ad Credits,358,11
1046117708754519,Care4Calais,Care4Calais,354,39
166335402260,Scottish Water,Scottish Water,341,9
