Page ID,Page name,Disclaimer,Amount spent (ILS),Number of ads in Library
103851839280828,חופשי בארצנו - מטה המאבק,מטה המאבק - נלחמים על הדמוקרטיה,7038,60
109049212192912,יעקב בורובסקי-לראשות העיר חיפה,יעקב בורובסקי-לראשות העיר חיפה,4088,31
111523625527552,התנועה לאיכות השלטון,התנועה לאיכות השלטון,2380,10
790149967713981,דרכנו,דרכנו,1966,6
428948830813584,"מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן","מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן",1346,48
1073548259341247,לובי 99,לובי 99,1336,7
116563891775107,עיריית פתח תקווה,עיריית פתח תקוה,1288,55
107217383988190,מגזין אפוק,Epoch Magazine,1109,29
431367200941854,מיכל שיר - Michal Shir,מיכל שיר - Michal Shir,1011,2
132107110817900,"מרכז הנדל""ן","מרכז הנדל""ן",946,14
124395890927240,הקרן החדשה לישראל,הקרן החדשה לישראל,927,14
138399090105076,הבנק החברתי למזון תינוקות,הבנק החברתי למזון תינוקות,891,2
767262423350854,פורום הדיור הציבורי,פורום הדיור הציבורי,881,5
429184557235927,בצלאל סמוטריץ',בצלאל סמוטריץ,859,3
161096657252221,שוברים שתיקה,שוברים שתיקה,841,4
313229072156432,ארקדי פומרנץ - Arkady Pomeranz,ארקדי פומרנץ - Arkady Pomeranz,802,2
204780362875106,מקור ראשון,מקור ראשון,798,51
106057988971053,אלי כהן - Eli Cohen,אלי כהן - Eli Cohen,753,6
44385426513,Greenpeace Israel   - גרינפיס ישראל,Greenpeace Israel   - גרינפיס ישראל,752,14
1954699454767994,שי זולדן - Shay Zoldan,שי זולדן,736,14
108714485611920,רמי גרינברג ראש עיריית פתח תקווה - סיעת התחדשות למועצת העיר,רמי גרינברג ראש עיריית פתח תקווה - סיעת התחדשות למועצת העיר,725,4
249479152534875,Kfir Swisa - כפיר סויסה,Kfir Swisa - כפיר סויסה,712,6
103085619445870,ניר ברכיה משרד עורכי דין,ניר ברכיה משרד עורכי דין,704,2
94258847306,האגודה לזכויות האזרח בישראל,האגודה לזכויות האזרח בישראל,685,4
518230731522883,Laura Wharton לורה ורטון,Laura Wharton לורה ורטון,677,5
109523830757998,דמוקרטtv,דרכנו,666,2
103428925850338,אבי סלמה - נתניה,אבי סלמה - נתניה,613,3
104451956273575,נאמני תורה ועבודה,נאמני תורה ועבודה,599,1
108787681841168,רישיון נשק בקליק,רישיון נשק בקליק,597,2
107926607591864,זוּלת - לשוויון וזכויות אדם,זוּלת - לשוויון וזכויות אדם,591,4
107836625941364,Yair Lapid - יאיר לפיד,מפלגת יש עתיד,573,2
178433145502975,Avigdor Liberman - אביגדור ליברמן,ישראל ביתנו,568,20
369655989728696,אסף דעבול - Asaf Daabul,אסף דעבול - Asaf Daabul,546,5
112848572066805,מחאת ההייטק,מחאת ההייטק,545,6
116962614744041,גדי ירקוני לראשות המועצה האזורית אשכול,גדי ירקוני לראשות המועצה האזורית אשכול,542,3
107124799990825,חן שרייבר-נשיא לשכת רואי החשבון בישראל,חן שרייבר,533,6
124191360932729,התעוררות בירושלים,התעוררות בירושלים,502,26
103907495935157,צו חירום,צו חירום,498,4
161804953943328,Яир Лапид,יש עתיד - בראשות יאיר לפיד,469,6
401082636658821,איגוד ערים לאיכות הסביבה שרון - כרמל,איגוד ערים שרון כרמל,467,2
305986442906304,סלע מאיר הוצאה לאור,סלע מאיר דיגיטל,465,3
137449656335533,Amnesty International Israel,Amnesty International Israel,451,14
107271768812957,Q4Israel - הרבעון הרביעי,Q4Israel - הרבעון הרביעי,434,2
115456451553737,יונה יהב,יונה יהב,432,4
103563939372367,ברק סרי - Barak Seri,ברק סרי - Barak Seri,428,2
100962763064910,בן כהן - לראשות המועצה באר טוביה,בן כהן,428,11
1694881230559425,אבירם דהרי,אבירם דהרי,423,6
560708820628900,הגיע זמן חינוך,"קרן טראמפ בע""מ",420,8
108760035823125,The Van Leer Jerusalem Institute - מכון ון ליר בירושלים,The Van Leer Jerusalem Institute - מכון ון ליר בירושלים,403,12
104222621115858,הביטחוניסטים,הביטחוניסטים,390,16
105744449044010,Алон Азулай,Алон Азулай,371,3
1828669360700280,דרך שירה בנקי - shira banki's way,Shira Banki's Way - דרך שירה בנקי,368,9
207175656718749,אביהו האן לראשות עיריית חיפה,אביהו האן לראשות עיריית חיפה,368,2
140536699429565,המכון למחקרי ביטחון לאומי,המכון למחקרי ביטחון לאומי,350,3
106895605678077,מחאת המילואימניקים,מילואימניקים,349,2
114201461733889,"מיכאל וידל- ראש עיריית רמלה, העמוד הפוליטי",ראש העיר מיכאל וידל,347,2
205544429526773,תג מאיר: אור במקום טרור,תג מאיר: אור במקום טרור,346,6
120240631007633,הילה לנקרי-מיוסט,הילה לנקרי-מיוסט,336,4
221429664638160,קדמה,קדמה,334,6
117658294683078,ישראלTop5,top5israel,325,2
100150135880863,תכלית - המכון למדיניות ישראלית,Tachlith,320,3
1484712825147171,Tomer Warsha Adv • Immigration to Israel • Aliya • Immigrants • Citizenship,"משרד עו""ד תומר ורשה",320,16
100255059520803,שאמה 38,רמת גנים בעד רמת גן,318,1
151429721541665,Dan Illouz -  דן אילוז,Dan Illouz -  דן אילוז,307,13
562315384163994,עדי לוי סקופ לראשות העיר כפר סבא,עדי לוי סקופ לראשות העיר כפר סבא,303,7
1129270547137227,EcoHeat,"אקוהיט מערכות חימום בע""מ",302,1
723141737847411,ראובן לדיאנסקי,ראובן לדיאנסקי,296,4
105907482438233,שלומית שיחור רייכמן לראשות מ.א. עמק יזרעאל,שלומית שיחור רייכמן לראשות מ.א. עמק יזרעאל,289,2
536794249813012,תומר גלאם - Tomer Glam,תומר גלאם - Tomer Glam,283,3
1514952655390958,משרד תומר ורשה - עורכי דין • הגירה והסדרת מעמד • אשרות בישראל • זכויות אדם,"משרד עו""ד תומר ורשה",281,11
1977394709188677,אלי אטון - מנהיג לשם שינוי לראשות לב השרון,WISY INTERNET MARKETING LTD,279,3
109901032124238,גל זנדני,גל זנדני,267,12
100585238528895,לובי המיליון - One Million Lobby,One Million Lobby לובי המיליון,262,2
877405719007268,מכון ארגמן - Argaman Institute,מכון ארגמן,259,16
122727460825521,שמוליק דודאי לראשות מ.א. עמק יזרעאל,שמוליק דודאי,258,14
141721971504,Histadrut - ההסתדרות החדשה,Histadrut - ההסתדרות החדשה,254,4
111919847028684,שומרים - המרכז לתקשורת ודמוקרטיה,שומרים - המרכז לתקשורת ודמוקרטיה,251,3
321795461283120,גנאדי בורשבסקי,גנאדי בורשבסקי,246,1
107107231197546,אלון אזולאי -Alon Azulay,אלון אזולאי -Alon Azulay,241,3
100200662056481,Владимир Белиак,Владимир Белиак,239,2
103185328887035,דניאל ליזרוביץ',דניאל ליזרוביץ',233,4
380816475304653,Yuval zellner - יובל צלנר,Yuval zellner - יובל צלנר,233,6
558702227875758,רוני רימון,רוני רימון,232,1
219091481560790,מרים פיירברג - איכר,נתניה אחת,231,2
308048836418327,הילה שלם והתושבים - רצים לראשות העיר,הילה שלם והתושבים - רצים לראשות העיר,230,4
507647555954176,Boaz Toporovsky - בועז טופורובסקי,yesh atid,227,1
