Page ID,Page name,Disclaimer,Amount spent (COP),Number of ads in Library
108379099286148,Alcaldía Mayor de Bogotá,Alcaldía Mayor de Bogotá,3730054,47
619776134722439,Secretaría Distrital de Salud,Secretaría Distrital de Salud,1495506,67
316256535073131,Gobernación de Antioquia,Departamento de Antioquia,1213900,6
100240736764836,Alcaldía de Palmira,add media sas,1162539,22
299469560099835,Alcaldía de Cali,Alcaldía de Cali,810687,16
308580499200723,Alcaldía de Medellín,Alcaldia de Medellìn,712019,11
321789057890530,Secretaría de Movilidad,Secretaría de Movilidad,596438,9
275001785962171,Secretaría de Seguridad y Justicia de Antioquia,Gobernacion de Antioquia,270458,1
1667797580123453,Biblioteca Pública Piloto,Biblioteca Pública Piloto de Medellín,258685,4
1818721128360253,Enel Group,These ads ran without a disclaimer,254753,1
137370326880859,Secretaría de Gobierno Paz y Noviolencia,Gobernación de Antioquia,237114,12
256488875025665,Juan Bocanegra,Juan Carlos Bocanegra Chacón,203058,2
601336570076276,Rodolfo Correa,Rodolfo Andres Vargas Correa,197483,1
251292808253299,Canadian College,Canadian College,190333,19
159326370815397,Alcaldía de Itagüí,Joseph Ferney Galvis Gonzalez,125792,10
257401965136834,Carlos Marroquín Luna Diputado,Carlos Andres Marroquin Luna,124057,4
235959586542130,Secretaría de Participación y Cultura Ciudadana,Gobernación de Antioquia,123542,8
108228068238348,Diego Caicedo,Diego Caicedo,118645,9
117374017630746,Limpieza con Derechos,Jerson David Londoño Pineda,118461,1
370267297019304,Marco Hincapié,Marco Emilio Hincapie Ramirez,114341,2
1488419784774409,Alcaldía de Soledad,Alcaldía Municipal de Soledad,111719,5
175286072898201,Braulio Espinosa Márquez,Braulio Espinosa,111527,1
418155555015037,Germán Escobar Cundinamarca,German Mauricio Escobar,107906,1
105848177845789,All Out en español,All Out Action Fund,101073,25
381464961911270,Cruz Roja Antioquia,Cruz Roja Colombiana Seccional Antioquia,95736,15
130834367164,Red PaPaz,Red PaPaz,94732,8
1165655170260613,Diana Rojas,Add Media,92861,2
1004865626202028,Jaime Peña Peñaranda,Joseph Ferney Galvis Gonzalez,91925,4
132840983520233,Gobernación del Atlántico,Gobernación del Atlántico,83020,2
553585915161201,Jhon Molina Putumayo,Jhon Gabriel Molina Acosta,81405,2
482843431735019,INDER Bello,Instituto Municipal de Deporte y Recreación de Bello - INDER Bello,80811,1
597006313643580,Gobernación del Valle del Cauca,Gobernación Valle del Cauca,80134,2
267198759973201,Bairon Enrique Muñoz Lizarazo,Bairon Enrique Muñoz Lizarazo,61402,11
181039625587544,Alcaldía de Floridablanca - Oficial,Alcaldía de Floridablanca,58901,5
105143608753342,Zona de Parqueo Pago,BERMUDEZ ASOCIADOS TELEVISION S.A.S.,57586,2
1622001728047397,Harman Alcalde,Harman Alcalde,48950,10
201155736602572,Hernán Alberto Bedoya,Hernan Alberto Bedoya Cadavid,48381,1
835710939898329,Paulina Aguinaga,Paulina Aguinaga,45073,4
560527447762451,Ángela Velandia,These ads ran without a disclaimer,42977,2
643513979193133,Unidos por Beatriz,Neuma,40754,4
101504744549600,William Angulo Plaza,William Angulo Plaza,36153,1
258948700872338,Isvimed Alcaldía de Medellín,Eikon Digital S.A.S.,35367,4
417060811811167,Juan David Duque García,Juan David Duque Garcia,35139,3
131189377574,MDPI,These ads ran without a disclaimer,34730,3
407615769604377,Mutante,Fundación Mutante,34136,3
236115666578709,INDER Alcaldía de Medellín,INDER Alcaldía de Medellín,30624,1
1119413181474050,El Avispero Mov,Movilizatorio,30130,3
377334062304350,Secretaría de Educación de Bogotá,Secretaría de Educación de Bogotá,29052,4
110911817279802,ERIK Puentes,Jhon Erik Puentes Estevez,28127,1
133787883971402,Oscar Ramírez Vahos,Oscar Ramirez Vahos,27501,1
1052668304757955,Eduard Sarmiento Hidalgo,Eduard Sarmiento Hidalgo,25622,4
101672785855145,Irina Salas,Irina Salas,25373,4
114510821145145,Previred Popayán / Tarjeta Médica,Previred Tarjeta Médica,24869,4
416095065845681,Jorge Iván Ramírez Cadavid,Jorge Iván Ramírez Cadavid,24308,2
103722127693742,La Voz PAC,Arelis Buitrago Gomez,23285,4
100432322646591,Magnom Properties,These ads ran without a disclaimer,22393,1
105068200842316,Edilberto Molina,Tuto Gonzalez,21004,1
1832438050403942,Amin Losada,Ginna Tatiana Piragauta Guzman,19950,4
915743661945208,Alejandro Eder,Alejandro Eder,19492,2
318008542032268,Representante Alexander Bermudez,Congreso de la República,19445,1
1815626541807349,Agencia de Periodismo Investigativo,Norbey Quevedo Hernandez,19257,2
117255605587647,Leonardo Huerta,Leonardo Huerta,19035,1
252640334936797,Skandia Colombia,Kelly Vanessa Cuellar Garces,18787,2
104237548662249,Centro de Emprendimiento Impúlsate,Sebastian Galeano,18162,2
105584695744977,Germán Ordóñez Plata,Edgar Hernando Paez Aparicio,17278,1
108459260282,Universidad La Gran Colombia,Universidad La Gran Colombia,17040,2
191210184867688,Julián Serna Concejal,Julian Andres Serna Ruíz,16933,1
121667137935541,Idartes,IDARTES,16892,1
268302663513603,Personeria Municipal de Palmira,Personeria Municipal de Palmira,16797,1
188371488749555,Mauro Marquez,Mauricio Marquez Valencia,16770,2
107787104895388,La Ópttica Popayán,La Óptica Popayán,16709,4
194315573916010,Norma Hurtado Sanchez,Norma Hurtado Sánchez,16475,4
194315573916010,Norma Hurtado Sanchez,Norma Hurtado Sanchez,16329,1
471698040072735,Leonardo Siagama/Alcalde P/R,Leonardo Siagama,15927,1
1586192348316443,Maicol Lopera Cardona,Maicol Lopera,15418,6
1896813010334035,Secretaría de Educación de Barranquilla,Joseph Ferney Galvis Gonzalez,14514,1
