Location name,Amount spent (EUR)
Attica (region),1412
Central Greece (region),146
Central Macedonia,546
Crete,181
Eastern Macedonia and Thrace,187
Epirus (region),110
Ionian Islands (region),≤100
Northern Aegean,≤100
Peloponnese (region),127
Southern Aegean,108
Thessaly,236
Unknown,≤100
Western Greece,210
Western Macedonia,≤100
