Location name,Amount spent (USD)
Bulawayo,121
Harare Province,404
Manicaland Province,234
Mashonaland Central Province,162
Mashonaland East Province,256
Mashonaland West Province,226
Masvingo Province,194
Matabeleland North Province,≤100
Matabeleland South Province,102
Midlands Province,264
