Page ID,Page name,Disclaimer,Amount spent (INR),Number of ads in Library
404746486258732,Project Nanhi Kali,Project Nanhi Kali,126379,56
479998865355592,Aditya Birla Group,Aditya Birla Group,71193,9
486980998032652,BJP Karnataka,Bharatiya Janata Party (BJP),58928,19
109470364774303,Ellorum Nammudan,Ellorum Nammudan,57223,54
547354238619670,Dr. Ashwath Narayan,Vijay S,29040,13
330760810293224,HelpAge India,HelpAge India,27951,22
102617005585949,Ashok Jayaram,Vijay S,25535,9
111527528465749,Rao Prem Singh,Rao Prem Singh,25391,28
270666596375251,Jhatkaa.org,Jhatkaa.org,24854,20
107395897271506,Kutumb,Swatantra Verma,24472,38
102978809420951,,Vijay S,23584,5
174283119250672,Save the Children India,Bal Raksha Bharat,18487,84
200480966638039,Supremacy 1914,These ads ran without a disclaimer,16912,2
247698975430137,Basava Nadina Bhagiratha,Venkataramappa Ramesh,16634,14
375554899138007,Maharashtra DGIPR,Maharashtra DGIPR,13840,17
100907784722781,QR 678,QR 678,12866,10
104211439033799,Jagane Kavali,Jagane Kavali,10885,30
317329425063626,Rakesh Daultabad,Rakesh Daultabad,10732,1
100549119644561,Jo Ram Ko Laye Hain Hum Unko Layenge 2024,Abinash Moharana,10039,2
113125761613615,Namma CM Bommai,Recro Media,9641,14
100593012792684,Keerthan Kumar,Keerthan Kumar,9414,5
101284456085904,Team Jagananna,Team Jagananna,9198,2
108080828884036,Gehlot Phir Se,DesignBoxed,8757,23
327120054405346,Jagananna ki Thoduga,Jagan Anna ki Thoduga,8426,33
449378495112356,Swades Foundation,Swades Foundation,8363,10
347337386104390,Rama Chandra Yadav,B Ramachandra,8162,4
1980147418956206,Ranjeetsingh Hinduraoji Naik Nimbalkar,Ranjeetsingh Hinduraoji Naik Nimbalkar,7731,2
107567748879463,Surendra Saraf,Surendra Saraf,7701,4
102379519139483,जल जीवन मिशन महाराष्ट्र,जल जीवन मिशन महाराष्ट्र,7274,22
1327351450720146,Pradhan Mantri Bhartiya Janaushadhi Pariyojana,Pharmaceuticals & Medical Devices Bureau of India,7019,2
102748128070970,Yuva Shakti Karnataka,Yuva Shakti Karnataka,6997,7
247643145268753,Aashirvaad,These ads ran without a disclaimer,6894,5
1433526693616228,Himachali Rishta - हिमाचली रिश्ता डॉट कॉम,Himachali Rishta - हिमाचली रिश्ता डॉट कॉम,6446,6
102218576103904,Badlaav ki Aandhi Priyanka Gandhi,Badlaav Ki Aandhi Priyanka Gandhi,6332,32
103782051383159,School of Politics,School of Politics,6174,21
861477354024937,Darshan Puttannaiah,Darshan Puttannaiah,6063,7
170484126349815,Indian Cancer Society,Indian Cancer Society,5974,2
201297423396745,Rajendra Agarwal,Ishan Agarwal,5495,5
689941247806927,Dr. Murugesh R Nirani,Karnataka Social Media,5374,3
104516512296314,Kartikeya Sharma,Kartikeya Sharma,5207,14
109076322510196,Saviour Education Abroad,Saviour Education Abroad OPC Pvt Ltd,4915,20
326102339565,Oxfam India,Oxfam India,4716,13
173132270075189,Dr. S Shivaraj Patil,Dr. S Shivaraj Patil,4509,2
114233898263244,Indian Compass Videos,theindiancompass.com,4502,66
104736419210593,PACE INDIA,PACE - PET PACKAGING ASSOCIATION FOR CLEAN ENVIRONMENT,4281,6
285029500623,CARE India,CARE India,4217,25
165714096933078,Piyush Goyal,Piyush Goyal,4187,2
116188663565362,Kapil Dua,Subhasini Singh,4120,39
583249515216315,Kuljit Singh Randhawa,Kuljit Singh Randhawa,4103,4
181343795352360,M. B. Patil,Venkataramappa Ramesh,4051,2
531434090219534,Aam Aadmi Party Bangalore,Aam Aadmi Party Karnataka,3948,18
150106531736299,BJP West Bengal,Bharatiya Janata Party (BJP),3733,54
117426084569698,Unfiltered Jammu Kashmir,Unfiltered Jammu Kashmir,3570,5
893137944102939,Maha Forest,Maha Forest,3511,3
