Location name,Amount spent (USD)
Analamanga,≤100
Analanjirofo,≤100
Androy,≤100
Anosy Region,≤100
Atsimo-Andrefana,≤100
Atsinanana,≤100
Boeny,≤100
Diana Region,≤100
Haute Matsiatra,≤100
Itasy Region,≤100
Sava Region,≤100
Vakinankaratra,≤100
