Page ID,Page name,Disclaimer,Amount spent (ZAR),Number of ads in Library
110901495091012,Crtve Development,Crtve Development with Facebook Ad credits,3767,4
6011868110,Democratic Alliance,Democratic Alliance,2463,5
136956534616,Times LIVE,TimesLIVE,1293,23
1742410059361710,AwakeMzansi,Awake Mzansi,908,7
195909420099,Solidariteit,Solidariteit,868,4
109374997915302,Mayor Geordin Hill-Lewis,Mayor Geordin Hill-Lewis,836,3
102765088210163,Action SA,ActionSA,624,1
144985128871748,City of Cape Town,City of Cape Town,548,4
478479492268974,Sunday Times ZA,Sunday Times,535,4
107147472660409,Democratic Alliance Youth,Democratic Alliance,489,2
116657351312927,Pledge To Vote SA,Pledge to Vote,399,36
115864538089777,Dear SA - Have Your Say,Dear S Africa,384,5
187645864452,Vryheidsfront Plus / Freedom Front Plus,Vryheidsfront Plus / Freedom Front Plus,356,4
1621692424754301,Minderoo Foundation,These ads ran without a disclaimer,346,1
2145594122138312,Action Society,Action Society,338,19
181204251979581,NEASA,National Employers' Association of South Africa,323,6
446648162438519,Thisisacumen,Acumen Media Management,290,2
119736861394881,Financial Mail,BusinessLIVE,268,30
106172744063430,The Daily Friend,The Daily Friend,254,18
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,251,2
597918073626793,Democratic Alliance Free State,Democratic Alliance Free State,198,4
1613030308842801,Democratic Alliance Western Cape,Democratic Alliance,172,2
2346236245392936,VF Plus - Tshwane Metropolitaanse Munisipaliteit,Vryheidsfront Plus / Freedom Front Plus,147,2
112315630440653,Cape Independence Advocacy Group,Cape Independence Advocacy Group,144,6
228597353852511,Democratic Alliance Kouga,Democratic Alliance,120,2
530927007388252,Vrye Weekblad,Vrye Weekblad (Nuwe Vrye Weekblad Mediagroep),119,2
379138726819,ACDP,ACDP,≤100,1
336794296437261,DA GPL,DA Gauteng Provincial Legislature,≤100,2
107579282357407,DA Ward 83,Democratic Alliance Gauteng North,≤100,1
153911331339003,ACDP Western Cape,African Christian Democratic Party,≤100,2
1271402709601865,HEALA,HEALA,≤100,1
123971017684407,HeraldLIVE - Nelson Mandela Bay,HeraldLIVE,≤100,8
178713262328364,DA KZN,Democratic Alliance,≤100,1
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100,3
1442286572460668,Inside Education,Inside Education,≤100,1
426862194053274,Innovation: Africa,These ads ran without a disclaimer,≤100,1
388295645099061,Taiwan in South Africa,These ads ran without a disclaimer,≤100,1
2372892949658637,Nazreen Mohidin Karodia,These ads ran without a disclaimer,≤100,1
629021617133721,Judges Matter,Judges Matter,≤100,6
2092924957605425,Solis,These ads ran without a disclaimer,≤100,1
110630634116572,Dr Cembe lescalaba Traditional Healer call +26876183035,These ads ran without a disclaimer,≤100,2
292907060825197,Lucidious,These ads ran without a disclaimer,≤100,1
102268322635915,The Finance Daily,These ads ran without a disclaimer,≤100,1
281514245300699,Democratic Alliance Merafong,Democratic Alliance Merafong,≤100,1
102504109442510,Democratic Alliance Tygerberg 3 Constituency,Democratic Alliance Tygerberg 3 Constituency,≤100,1
216650141692498,DEIDO BOY MAGAZINE,These ads ran without a disclaimer,≤100,1
103794925194519,TLC Todd-versations,These ads ran without a disclaimer,≤100,1
102174506036166,rodolphocavalini,These ads ran without a disclaimer,≤100,1
652445951621134,Professor Winston's Community College,These ads ran without a disclaimer,≤100,2
214697158909990,Huawei Digital Power,These ads ran without a disclaimer,≤100,1
1668727020033292,Givaudan,These ads ran without a disclaimer,≤100,1
101856286011190,Full Court Press,These ads ran without a disclaimer,≤100,1
1744911689126391,12up,These ads ran without a disclaimer,≤100,1
250305668489402,Professor Kenny,These ads ran without a disclaimer,≤100,1
107045435541723,abogadacarmelia,These ads ran without a disclaimer,≤100,1
118175697959617,Know Your Facts,These ads ran without a disclaimer,≤100,3
116981568944452,Knowledge Bucket,These ads ran without a disclaimer,≤100,1
112514818502724,Sanco Studio,These ads ran without a disclaimer,≤100,1
