Location name,Amount spent (USD)
Chaouia-Ouardigha,≤100
Doukkala-Abda,≤100
Fès-Boulemane,130
Gharb-Chrarda-Béni Hssen,≤100
Grand Casablanca,510
Guelmim-Es Semara,≤100
Laâyoune-Boujdour-Sakia El Hamra,≤100
Marrakesh-Tensift-El Haouz,155
Meknès-Tafilalet,≤100
Oriental,107
Oued Ed-Dahab-Lagouira,≤100
Rabat-Salé-Zemmour-Zaer,276
Souss-Massa-Drâa,163
Tadla-Azilal,≤100
Tangier-Tetouan,184
Taza-Al Hoceima-Taounate,≤100
Unknown,≤100
