Location name,Amount spent (EUR)
Burgenland,186
Carinthia,393
Lower Austria,1010
Salzburg,435
Styria,1128
Tyrol,501
Unknown,≤100
Upper Austria,1073
Vienna,2531
Vorarlberg,463
