Page ID,Page name,Disclaimer,Amount spent (GBP),Number of ads in Library
10677003998,Shelter,Shelter,10285,312
311627208673,WWF UK,WWF UK,9348,76
7715002593,UNICEF UK,Unicef UK,6040,26
220543443746,International Rescue Committee - UK,International Rescue Committee UK,5874,114
97708339756,Action for Children,Action for Children,4508,64
102639461303190,Fair Pay For All,Fair Pay For All,3964,90
7624294394,Amnesty International UK,Amnesty International UK,2772,102
21242962092,ClientEarth,ClientEarth,2243,71
514212165305248,Leigh Day,Leigh Day,2029,46
799576543492660,The Week Junior,The Week Junior,1854,74
26698813123,British Red Cross,British Red Cross,1850,49
103662352102391,Family Debt Help,Ian Keith Parsons,1633,12
37981137361,The Children's Society,The Children's Society,1615,81
18044497940,Plan International UK,Plan International UK,1560,70
208573062515662,Freedom from Torture,Freedom from Torture,1503,93
9250349228,Greenpeace UK,Greenpeace UK,1451,12
7527864602,WaterAid UK,WaterAid UK,1345,77
158077247591710,Refuge,Refuge,1314,49
35671512696,World Animal Protection UK,World Animal Protection UK,1227,39
200480966638039,Supremacy 1914,These ads ran without a disclaimer,1211,2
121936349543,World Vision UK,World Vision UK,1142,31
13047522725,Crimestoppers,Crimestoppers,1123,116
117476785190,Save the Children UK,Save the Children UK,1119,49
348366988862054,Oxfam Campaigns,Oxfam Great Britain,1001,1
360322167647280,"Mayor of London, Sadiq Khan",The Greater London Authority,908,38
13533633585,National Trust,National Trust,878,2
39605200520,ActionAid UK,ActionAid UK,866,39
30349161852,Eden Project,Eden Project,864,7
165099760197787,Welsh Government,Welsh Government,858,199
109602554296513,Your Funded Energy Solution,Huw John Llewellyn,852,26
1613092172114946,DWP Digital,Department for Work and Pensions,819,4
177855115588808,The Week UK,The Week UK,764,40
2558329857727118,Families In Debt,Families in debt,760,2
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),740,53
268801635305,Breast Cancer Now,Breast Cancer Now,740,6
117509421272,St Mungo's,St Mungo's,706,73
1660600037490738,Guardian Labs,Guardian Labs,705,30
353224381469808,ifaw,IFAW,676,13
166335402260,Scottish Water,Scottish Water,674,22
123027101047606,Pancreatic Cancer UK,Pancreatic Cancer UK,665,6
722939897742608,The Co-operative Bank,The Co-operative Bank,631,12
246872175166,Action Against Hunger UK,Action Against Hunger UK,612,88
6233536938,War Child UK,War Child UK,576,37
101558386889,Shelter Scotland,Shelter Scotland,568,82
7715002593,UNICEF UK,UNICEF UK with Facebook Ad Credits,562,13
47612991154,Dignity in Dying,Dignity in Dying,551,10
698773137204706,Give My View,Built-ID,550,14
108951391565231,Help to Heat,Huw John Llewellyn,479,23
116625838402686,FareShare,FareShare,454,53
159100234275780,UK Government Scotland,Office of the Secretary of State for Scotland,448,3
260012884055691,Metropolitan Police Service,Metropolitan Police Service,435,10
1046117708754519,Care4Calais,Care4Calais,433,37
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,428,7
91484672241,Toilet Twinning,Toilet Twinning,425,30
490007667679401,Hugh James,Hugh James,418,6
34341434454,Comic Relief,Comic Relief,411,5
249209468838241,Good Law Project,Good Law Project,408,74
106946654868342,Water's Worth Saving,Water UK,401,91
59304777880,YMCA England & Wales,YMCA England & Wales,400,22
101255718164248,350 UK,350.org,383,4
97116898596,Sightsavers,Sightsavers,341,8
603389616739829,Bite Back 2030,Bite Back 2030,335,5
198081311536,"Natural History Museum, London",The Trustees of the Natural History Museum,334,11
328457661378085,Humanity & Inclusion UK,Humanity & Inclusion UK,330,37
547761111920012,Anglian Water - Love Every Drop,Anglian Water,330,4
105135382234851,Warm This Winter,Warm This Winter,327,3
346575355362713,Electrical Safety First,These ads ran without a disclaimer,319,2
202798122688,Chatham House,Chatham House,314,2
8539814909,International Animal Rescue,International Animal Rescue with Facebook Ad Credits,290,9
290498754454402,European Movement UK,European Movement UK,286,5
7043497714,Christian Aid,Christian Aid,279,3
241312696375349,National Education Union,National Education Union,269,11
274651352565844,Oltco Ltd,Oltco Ltd,266,125
112712550420527,Sumofus UK,SumOfUs,266,1
59367068326,The Ramblers,The Ramblers,253,10
103835971750,Orbis UK,Orbis UK,248,1
6708565748,CBM UK,CBM UK,245,12
10986039307,VSO,VSO,237,76
1645963095654688,Healthier Scotland,The Scottish Government,223,8
1682367945366856,POWER Film,Power Film,222,4
105325515394672,Local Recovery,Local Recovery,219,9
107310464728068,Britain Remade,BRM Futures Limited,217,6
912590792245688,NHS Negligence Claims,Online Legal Limited,210,1
358706239805,Scope,Scope,207,10
25749647410,The Labour Party,The Labour Party,204,899
101958682650112,ESG UK,Energy Saving Grants,204,60
143950688997864,London Recycles,London Waste and Recycling Board,202,21
126686317362835,The HALO Trust,The Halo Trust,196,36
7214031395,Oxfam Great Britain,Oxfam Great Britain,194,15
18168505158,The Woodland Trust,Woodland Trust,189,34
135456716565905,Guardian Jobs,Guardian Jobs,189,31
110538548040758,Care2 UK,John Ayling & Associates,187,24
696599710712291,West Yorkshire Combined Authority,West Yorkshire Combined Authority,187,2
54605029793,British Medical Association,British Medical Association,183,2
107154758854119,York and North Yorkshire Devolution,York and North Yorkshire Devolution,166,10
13695746395,Guide Dogs UK,Guide Dogs,164,16
139695000173,Good Energy,Good Energy,163,16
102615242312289,Devon Connect,These ads ran without a disclaimer,161,6
110934940687948,"Sharon Graham - General Secretary, Unite the Union",Unite Sharon Graham,153,1
100553032399423,The Fund for Global Human Rights UK,The Fund for Global Human Rights,153,29
20374426684,Friends of the Earth Scotland,Friends of the Earth Scotland,153,5
227427673437,Tree Aid,Tree Aid,149,26
3190660567626119,Dad’s In Debt.,Dadsindebt,148,1
1450681158291594,Counter Terrorism Police UK,Counter Terrorism Police UK,148,10
112845639376,Refugee Action,Refugee Action,148,32
