Location name,Amount spent (EUR)
Central Finland,430
Central Ostrobothnia,109
Etelä-Savo,195
Kainuu,≤100
Kymenlaakso,305
Lapland (Finland),264
North Karelia,235
Northern Ostrobothnia,602
Ostrobothnia (region),327
Pirkanmaa,850
Pohjois-Savo,388
Päijät-Häme,481
Satakunta,286
South Karelia,204
Southern Ostrobothnia,347
Southwest Finland,884
Tavastia Proper,302
Unknown,≤100
Uusimaa,3935
Åland Islands,≤100
