Page ID,Page name,Disclaimer,Amount spent (AUD),Number of ads in Library
9480502970,Greenpeace Australia Pacific,Greenpeace Australia Pacific,9829,376
102329728050606,Yes23,Yes23,5385,104
334563333634959,Australian Government Department of Education,Australian Government Department of Education,2836,7
112133637214684,Doctors Without Borders / Médecins Sans Frontières (MSF),Médecins Sans Frontières Australia,2380,30
299753643444311,AEC,Australian Electoral Commission,2267,2
103072892843066,Not My Voice,Australians For Unity,1523,1
14193666340,Australian Conservation Foundation,Australian Conservation Foundation,1412,2
233539463360143,Mining & Energy Union,CFMEU Mining & Energy,1363,11
10113538711,WWF-Australia,WWF-Australia,1250,5
927439480613235,Minerals Council of Australia,Minerals Council of Australia,1218,2
1776727752614025,Glencore,Glencore Australia,1191,13
308746806571901,Advance Australia,Advance Australia,1186,3
119271104477423,Save Your Local Pharmacy,The Pharmacy Guild of Australia,1020,16
89794331215,Oxfam,Oxfam Australia,999,51
105140971475089,Chuffed.org - Australia,Chuffed.org,949,7
160054227468,World Vision Australia,World Vision Australia,921,11
100124836460077,Magenta Marshall - Labor for Rockingham,WA Labor,898,6
184543928960,National Party of Australia,National Party of Australia,840,3
104180525925926,Fair Australia,Advance Australia,835,15
495731404149305,Koffels Solicitors & Barristers,Koffels Solicitors and Barristers,830,10
172094012830551,Australian Paralympic Team,Paralympics Australia,702,26
92824008332,Plan International Australia,Plan International Australia,702,15
344541828914372,CFMEU WA,CFMEU Construction & General Western Australia Branch,695,5
290700654767295,The Chamber of Minerals and Energy of Western Australia - CMEWA,The Chamber of Minerals and Energy of Western Australia,664,12
231341250224498,Australian Ethical Investment,Australian Ethical Investment,642,20
397307097023253,Justine Elliot MP,Justine Elliot MP,595,3
103259978010848,SA Government,South Australian Government,529,39
471390022952217,APPEA - Our Natural Advantage,APPEA,518,42
447447719391089,Health Care Providers Association,Health Care Providers Association,507,7
694832627392516,Prime Super,Prime Super,499,20
125812604095801,Invasive Species Council,Invasive Species Council,452,68
494820897261439,Bank Australia,Bank Australia,450,26
1445863699024135,Business Council of Australia,Business Council of Australia,423,15
160089444042253,WA Labor,WA Labor,400,2
117806591312470,Not Enough,Advance Australia,364,13
137619162220,Liberals WA,Liberals WA,344,4
311979432274842,The Saturday Paper,The Saturday Paper,338,2
107939487783753,Garth Hamilton MP,Garth Hamilton MP,334,13
206540052690401,Jean Hailes for Women's Health,Jean Hailes for Women's Health,334,11
8422338499,The Wilderness Society,The Wilderness Society,310,28
100162559396,The Australia Institute,The Australia Institute,308,4
144975872321975,Market Forces,Market Forces,307,8
113115292085361,DrinkWise,DrinkWise,284,10
352953834815624,Jason Wood MP,Jason Wood MP,276,5
108287892602643,CFMEU - Construction & General,CFMEU - Construction & General,275,4
105348385388237,Senator Babet,Senator Babet,271,9
113998151684022,Referendum News,Advance Australia,255,4
108505475616557,Peter Hudson - Liberal for Rockingham,Liberals WA,255,2
125627804305487,Rick Wilson,Rick Wilson,245,5
108695110952294,Greens MPs,Greens MPs,243,4
154796877889890,The Hospital Research Foundation Group,The Hospital Research Foundation Group,235,16
1606464386255025,Western Rivers Alliance,Western Rivers Alliance,226,32
114071581968095,Liptember,Liptember,222,85
100385049145414,Allegra Spender,Allegra Spender MP,199,10
461218903956271,Sperm Donors Australia,Sperm Donors Australia,193,16
272757739102,Engineers Australia,Engineers Australia,190,8
59024478936,Monash University,Monash University,189,13
200819325600,ActionAid Australia,ActionAid Australia,186,29
117058357932949,Constitutional Equality,Constitutional Equality,184,7
106791108597531,Future of Local Government Review - Tasmanian Government,Department of Premier and Cabinet,173,6
107957850547464,Hayley Edwards - YOUR Independent for Rockingham,Hayley Edwards - YOUR Independent for Rockingham,172,2
118601381509264,Public Transport Victoria,Public Transport Victoria,169,1
100356216050100,Family First Party Australia,Family First Party Australia Ltd,159,11
523586527672529,Annastacia Palaszczuk MP,Annastacia Palaszczuk MP,159,7
280996218747910,Tim Richardson,Tim Richardson,152,10
616932805013929,MEAA,MEAA,150,1
191570179167,Catherine Hamlin Fistula Foundation,Catherine Hamlin Fistula Foundation,147,2
726565307466774,Peta Murphy MP Federal Member for Dunkley,Peta Murphy MP Federal Member for Dunkley,147,8
100967115751672,Marinus Link,Marinus Link Pty Ltd,145,8
101791443183,Melbourne Water,Melbourne Water,140,1
22936848857,Institute of Public Affairs,Institute of Public Affairs,139,6
361491373921077,Solar Citizens,Solar Citizens,135,13
191414167860517,David Littleproud MP,David Littleproud MP,133,2
341910905847062,Asylum Seeker Resource Centre (ASRC),Asylum Seeker Resource Centre (ASRC),129,29
328245481103110,Senator Alex Antic,Alex Antic,126,8
181578525342930,Master Builders Australia,Master Builders Australia,124,16
325083185784,Minus18,Minus18,118,22
107765634022348,Henry Pike MP,Henry Pike MP,115,7
104936088727424,Sam Birrell MP,Sam Birrell MP,115,1
279645455502809,Ross Vasta MP,Ross Vasta MP,114,1
223820240968967,Western Australian Electoral Commission,Western Australian Electoral Commission,114,1
10852627380,World Animal Protection Australia,World Animal Protection Australia,114,5
102855086208434,BREH,Athena,114,12
101921012445815,Nicole Werner - Liberal for Warrandyte,Liberal Party of Victoria,113,3
504855933190931,Time for Change - Change Aged Care,United Workers Union,112,29
104419985146228,Ekō Australia,Ekō Australia,112,1
122027616250,International Needs Australia,International Needs Australia,110,2
105084998845350,BPH Energy,BPH ENERGY LTD,109,61
149648047339,Save the Children Australia,Save the Children Australia,108,17
162107547181406,LNP - Liberal National Party,Liberal National Party of Queensland,108,19
307014179414836,David Speirs MP,David Speirs MP,105,1
13527056454,GetUp!,GetUp!,104,2
316480331783930,Australian Unions,Australian Unions,103,60
161854162881,Greenfleet,Greenfleet,103,14
136441724510,Humane Society International Australia,Humane Society International Australia,≤100,6
1449964695240375,Ethiopiaid Australia,Ethiopiaid Australia,≤100,8
952274664938382,Phillip Thompson OAM MP - Serving Our Community,Phillip Thompson OAM MP,≤100,1
655944151127130,SBS Cantonese 廣東話節目,Special Broadcasting Service,≤100,18
1391345791086871,Jason Yat-sen Li MP,Jason Yat-sen Li MP,≤100,1
157812980921536,Environmental Defenders Office,Environmental Defenders Office,≤100,22
105187691260140,"Pharmacy Guild of Australia, QLD","Pharmacy Guild of Australia, QLD",≤100,2
205615536167683,SA Health,SA Health,≤100,6
173168582700205,SBS中文,SBS Mandarin中文普通话,≤100,13
165242077409311,Australian Automobile Association,Australian Automobile Association,≤100,1
527666323987098,"Department of Health, Tasmania","Department of Health, Tasmania",≤100,4
131417747597,Young LNP,Liberal National Party of Queensland,≤100,3
106927325413571,John Berger MP,John Berger MP,≤100,3
104946487519114,Hon Nick Goiran MLC,Office of Hon Nick Goiran MLC,≤100,2
148551616293,The Australian National University,The Australian National University,≤100,2
536780606335962,Michelle Landry,Liberal National Party of Queensland,≤100,1
356113427813761,Kevin Hogan MP,Kevin Hogan MP,≤100,5
1767500736833451,Sustainable Population Australia,Sustainable Population Australia,≤100,10
807837652658918,Joust,These ads ran without a disclaimer,≤100,1
160347484009125,Central Land Council,Central Land Council,≤100,2
519600288380581,METRONET,METRONET,≤100,1
295425953823692,Piper Alderman,These ads ran without a disclaimer,≤100,11
1466035070293582,Alex Hawke MP,Alex Hawke MP,≤100,1
108381455902627,Australian Christian Lobby,Australian Christian Lobby,≤100,4
119931654696956,Victorian Greens,Victorian Greens,≤100,2
137377391864,Environment Centre NT,Environment Centre NT,≤100,2
274102972728043,Matt Keogh,Matt Keogh MP,≤100,2
161756303893852,Senator Bridget McKenzie,Senator Bridget McKenzie,≤100,2
327169760731815,Luke Gosling MP,Luke Gosling MP,≤100,1
1501550403427903,Senator Anthony Chisholm,Senator Anthony Chisholm,≤100,5
610382465785726,Madeleine King MP,Madeleine King MP,≤100,2
117016748342419,Curtin University,Curtin University,≤100,4
149255515146524,Lock The Gate Alliance,Lock The Gate Alliance,≤100,12
143359625694786,Baptist World Aid Australia,Baptist World Aid Australia,≤100,20
507795122620067,Adelaide Park Lands Association,Adelaide Park Lands Association,≤100,1
108709611683555,Maya Tesa - Warrandyte Independent,Maya Tesa - Libertarian Advocate,≤100,1
1483396328456198,Acciona.Australia,ACCIONA Australia,≤100,6
329777267205680,ACT Government,ACT Government,≤100,2
260943027276117,Uniting Mission and Education (UME),Uniting Church in Australia,≤100,3
101594851651707,The Affordable Housing Party,The Affordable Housing Party,≤100,2
90728602000,Greening Australia,Greening Australia,≤100,12
1300759363397798,Terry Young MP,Terry Young MP,≤100,1
159937454155830,Elizabeth Lee MLA,Elizabeth Lee MLA,≤100,5
109032010961656,Stephen Bates - Greens MP for Brisbane,Stephen Bates MP,≤100,2
351048166130506,Ashton Hurn MP - Member for Schubert,Ashton Hurn MP,≤100,2
