Location name,Amount spent (BRL)
Acre (state),1383
Alagoas,4339
Amapá,987
Amazonas,7073
Bahia,22647
Ceará,21603
Espírito Santo,7941
Federal District,6787
Goiás,11826
Maranhão,6268
Mato Grosso,7236
Mato Grosso do Sul,5373
Minas Gerais,33500
Paraná,20046
Paraíba,5025
Pará,10483
Pernambuco,14189
Piauí,2829
Rio Grande do Norte,4723
Rio Grande do Sul,21019
Rio de Janeiro (state),28172
Rondônia,3005
Roraima,1148
Santa Catarina,17224
Sergipe,2633
São Paulo (state),116699
Tocantins,1997
Unknown,≤100
