Page ID,Page name,Disclaimer,Amount spent (PLN),Number of ads in Library
122074554119,EU Social,EU Social,5077,8
178362315106,European Parliament,European Parliament,3651,10
102811109411234,Do:łącz,Dołącz,3494,18
237466786344157,European Movement,European Movement International with Facebook ad credits,2234,4
104884392877324,Alivia,Alivia - Fundacja Onkologiczna,1681,4
511908632322302,Artur Chojecki - Wojewoda Warmińsko-Mazurski,Artur Chojecki - Wojewoda Warmińsko-Mazurski,1601,9
107023882460931,Aleksandra K. Wiśniewska,odwazyszsie.pl,1511,2
618179678235315,wschód,wschód,1449,2
164968446888637,Ministerstwo Sprawiedliwości,Ministerstwo Sprawiedliwości,1365,3
157458232131,Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,1274,23
102931488739,Platforma Obywatelska,Platforma Obywatelska,1151,17
228168274881,wysokieobcasy,wysokieobcasy,1150,14
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,1062,9
237466786344157,European Movement,European Movement International,928,4
108072144154309,Sebastian Łukaszewicz,Sebastian Łukaszewicz,867,1
142614625077,WWF Polska,WWF Polska,834,14
57544755889,Amnesty International Polska,Amnesty International Polska,812,16
107099115544539,Zostań Dłużej,Euvic Media,811,13
339855706171439,Dobra Fabryka,Dobra Fabryka,726,3
109223993792330,Andrzej Domański,Andrzej Domański,670,7
104581499325617,Wybory bez picu,Obywatelska Kontrola Wyborów,637,11
228366267271894,Warsaw Enterprise Institute,Fundacja Warsaw Enterprise Institute,545,1
513969188677442,Compassion Polska,Compassion Polska,510,8
111465470197991,Mateusz Morawiecki,Mateusz Morawiecki,496,7
434225653303734,Fundusze Europejskie dla Mazowsza,Agencja Reklamowa DSK Sp z o.o.,475,5
110554885250920,Postawmy na młodzież,Stowarzyszenie Projekt Poznań,423,66
959387840744974,Bezpartyjni Samorządowcy,Fundacja Bezpartyjni i Samorządowcy,420,8
749393698434460,Jarosław Krajewski,Jarosław Krajewski,411,7
335107452998,"InPost - Paczkomat, Kurier","InPost - Paczkomat, Kurier",377,4
267353906619818,Mr. Gugu & Miss Go,These ads ran without a disclaimer,369,46
391098174296294,Super Express,se.pl,363,6
123910440019,Renew Europe,Renew Europe Group,358,1
1227194230675141,Pratia,Pratia SA,354,7
1581518611867021,Zbigniew Ziobro,Zbigniew Ziobro,340,3
395533923834784,PSL Mazowsze,PSL Mazowsze,337,23
520444618035778,Grupa EPL w Parlamencie Europejskim,EPP Group in the European Parliament,325,6
371359310400318,Janusz Kowalski,Janusz Kowalski,314,16
178415208919146,Suwerenna Polska,Solidarna Polska,308,4
312204349288060,Mariusz Gosek,Mariusz Gosek,300,11
105636040979969,Polska 2050,Polska 2050 Szymona Hołowni,290,23
198196133533089,Polska Misja Medyczna / Polish Medical Mission,Polska Misja Medyczna / Polish Medical Mission,281,13
653937168081792,PZU,Powszechny Zakład Ubezpieczeń Spółka Akcyjna (PZU SA),281,5
107590839282206,BNP Paribas Bank Polska,BNP Paribas Bank Polska S.A.,276,4
133848103030491,W zgodzie z naturą - Polskie Eko Zagrody,W zgodzie z naturą - Polskie Eko Zagrody,267,15
323818978380073,Stanisław Derehajło,Stanisław Derehajło,265,10
366513693549844,Dr Witold Czarnecki - Poseł z Wielkopolski,Dr Witold Czarnecki - Poseł z Wielkopolski,245,23
177473808919,Polskie Stronnictwo Ludowe,Polskie Stronnictwo Ludowe,245,6
129996417011607,Marcin OCIEPA,Marcin OCIEPA,224,3
648495745485275,Adrian Witczak - radny Tomaszowa Mazowieckiego,Adrian Witczak - radny Tomaszowa Mazowieckiego,222,4
102577288350341,Super Biznes,se.pl,220,4
514735281965536,Demagog,Stowarzyszenie Demagog,216,20
114699243232023,Paweł Jabłoński,Paweł Jabłoński,208,8
100758976350452,LubBezpośrednio.PL - Instytut Demokracji Bezpośredniej,"Fundacja ""Potrafisz Polsko""",202,12
163488137165461,E.ON Polska,E.ON Polska,199,16
169913419732194,Michał Jaros,Michał Jaros,197,12
376101312892,Miasto Poznań,Miasto Poznań,197,6
101406175131917,Wierzejki z certyfikatem,IT3,194,12
109269485083516,Krzysztof Szczucki,Krzysztof Szczucki,185,8
1489158561337371,Dariusz Olszewski,Dariusz Olszewski,184,1
102759805294356,Dariusz Matecki - Radny Miasta Szczecin,Dariusz Matecki Radny Miasta Szczecin,183,5
110491392351511,LINK4,LINK4,175,2
1937461523203000,Fundacja Promocji Pojazdów Elektrycznych FPPE,Fundacja Promocji Pojazdów Elektrycznych,169,2
109649700417909,Piotr Sak,Poseł na Sejm RP Piotr Sak,169,3
312816688890250,Dariusz Matecki,Dariusz Matecki Radny Miasta Szczecin,165,3
137877409609952,Lewica,Nowa Lewica,163,2
108301418501661,Odszkodowania Za Represje 1944-1989,Odszkodowania Za Represje 1944-1989,162,1
109218848183780,Marek Woźniak,UMWW,158,6
658695000844495,Adam Andruszkiewicz,Adam Andruszkiewicz,157,4
195591907176717,Grzegorz Piechowiak - Wiceminister Rozwoju i Technologii,Biuro Posła Grzegorza Piechowiaka,154,5
387124011444132,Wojciech Saługa Poseł na Sejm,Wojciech Saługa Poseł na Sejm,153,2
1431092387136668,Jan Grabiec,Jan Grabiec,145,2
257593184447834,Władysław Kosiniak-Kamysz,Władysław Kosiniak-Kamysz,135,6
104442609633150,Lubuskie,Lubuskie,132,3
934929276593605,Jerzy Janoska - Radny MiG Ogrodzieniec,Jerzy Janoska - Radny MiG Ogrodzieniec,132,2
182038191908977,Ministerstwo Cyfryzacji,Kancelaria Prezesa Rady Ministrów,131,4
104061062331637,Pałac Saski,Pałac Saski Sp. z o.o.,130,5
187613920648,Mazowiecka Wspólnota Samorządowa - Bezpartyjni Samorządowcy,Mazowiecka Wspólnota Samorządowa,125,3
26479200307,Polska Akcja Humanitarna (PAH),Polska Akcja Humanitarna (PAH),124,6
300745193630,Fundacja Pro - Prawo do Życia,Fundacja Pro – Prawo do życia,122,4
1528030200840040,Muzeum Ziemi Wiśnickiej w Nowym Wiśniczu,Muzeum Ziemi Wiśnickiej w Nowym Wiśniczu,122,2
180185019111,Tygodnik Powszechny,Tygodnik Powszechny,122,4
832085536848971,EC1 Łódź - Miasto Kultury,EC1 Łódź - Miasto Kultury,119,2
634178786679448,Aleksander Miszalski - Poseł na Sejm RP,Aleksander Miszalski - Poseł na Sejm RP,118,2
194585893914848,Fundacja Rozwoju Demokracji Lokalnej,Fundacja Rozwoju Demokracji Lokalnej,116,3
145329992215815,Piotr Król,Piotr Król,114,3
1884681241647994,Anna Gembicka,Biuro Poselskie Posła Na Sejm RP Anny Gembickiej,114,9
989567757830453,WIEŚci z Mazowsza,Urząd Marszałkowski Województwa Mazowieckiego,112,1
106186411719040,Katarzyna Nowakowska,Katarzyna Nowakowska,111,26
202473923251760,Wojewódzki Fundusz Ochrony Środowiska i Gospodarki Wodnej w Gdańsku,Wojewódzki Fundusz Ochrony Środowiska i Gospodarki Wodnej w Gdańsku,111,4
108567461681538,"Polska Katolicka, nie laicka",Fundacja Instytut Edukacji Społecznej i Religijnej im. Ks. Piotra Skargi,111,1
107396187476330,LUX MED Stomatologia,"LUX MED Sp. z o.o.,",110,1
603295086483883,Łukasz Schreiber - Poseł na Sejm RP,Łukasz Schreiber - Poseł na Sejm RP,110,4
2320275388297228,Marcin Romanowski,Marcin Romanowski,107,1
277939435553456,Stowarzyszenie Bezpieczna Lubelszczyzna,Stowarzyszenie Bezpieczna Lubelszczyzna,107,1
662892093824152,Fundacja Małych Stópek,Fundacja Małych Stópek,106,1
110898338585970,Mgboardy,MGBoardy.pl,106,1
1435687536687711,Bartosz Kownacki,Bartosz Kownacki,104,2
330644215221,Bankier.pl,Bankier.pl,103,5
69153026654,Jerzy Buzek,Jerzy Buzek,102,1
308684629246305,Tomasz Latos,Tomasz Latos,101,5
